book	edition	page_id	page_image	verse_idx_in_page	col_index	part	patch_image	patch_preprocessed	split	col_bbox_xywh	nom_text	nom_unicode	n_nom	qn_verse	n_qn_syll	len_match	nomnaocr_label	nna_eq_ihr
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	0	0	1	data/TruyenKieu1872/patches/page38a.jpg_0_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_0_1.jpg	train	338.3,5.2,31.8,553.8	湥洡払買䜹𣦍	U+6E65 U+6D21 U+6255 U+8CB7 U+4739 U+2398D	6	Sụt sùi chàng mới thưa ngay,	6	1	湥洡払買䜹𣦍	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	1	0	2	data/TruyenKieu1872/patches/page38a.jpg_0_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38a.jpg_0_2.jpg	val	338.3,5.2,31.8,553.8	頭𡳪吏計事𣈜求𠦳	U+982D U+21CEA U+540F U+8A08 U+4E8B U+2321C U+6C42 U+209B3	8	Đầu đuôi LẠI KỂ sự ngày cầu thân:	8	1	頭𡳪吏計事𣈜求𠦳	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	2	1	1	data/TruyenKieu1872/patches/page38a.jpg_1_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_1_1.jpg	train	300.0,5.4,35.9,551.1	娘它併歇賒𧵆	U+5A18 U+5B83 U+4F75 U+6B47 U+8CD2 U+27D46	6	"""Nàng đà tính hết xa gần,"	6	1	娘它併歇賒𧵆	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	3	1	2	data/TruyenKieu1872/patches/page38a.jpg_1_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38a.jpg_1_2.jpg	val	300.0,5.4,35.9,551.1	自初娘㐌別親固𣈙	U+81EA U+521D U+5A18 U+340C U+5225 U+89AA U+56FA U+23219	8	"""Từ xưa nàng đã biết thân có rày."	8	1	自初娘㐌別親固𣈙	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	4	2	1	data/TruyenKieu1872/patches/page38a.jpg_2_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_2_1.jpg	train	264.9,8.5,34.6,548.4	在碎称𥙩𠬠碎	U+5728 U+788E U+79F0 U+25669 U+20B20 U+788E	6	“Tại tôi XỨNG lấy một tay,	6	1	在碎称𥙩𠬠碎	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	5	2	2	data/TruyenKieu1872/patches/page38a.jpg_2_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38a.jpg_2_2.jpg	val	264.9,8.5,34.6,548.4	底娘朱旦浽尼爲碎	U+5E95 U+5A18 U+6731 U+65E6 U+6D7D U+5C3C U+7232 U+788E	8	"""Để nàng cho đến nỗi này vì tôi."""	8	1	底娘朱旦浽尼爲碎	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	6	3	1	data/TruyenKieu1872/patches/page38a.jpg_3_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_3_1.jpg	train	227.7,6.8,35.4,550.3	𦖑𠳒呐共傷𠳒	U+26591 U+20CD2 U+5450 U+5171 U+50B7 U+20CD2	6	Nghe lời nói cũng thương lời,	6	1	𦖑𠳒呐共傷𠳒	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	7	3	2	data/TruyenKieu1872/patches/page38a.jpg_3_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_3_2.jpg	train	227.7,6.8,35.4,550.3	擛威買𠰺𨷑排解𡆫	U+64DB U+5A01 U+8CB7 U+20C3A U+28DD1 U+6392 U+89E3 U+211AB	8	Dẹp uy mới dạy MỞ bài giải vi.	8	1	擛威買𠰺𨷑排解𡆫	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	8	4	1	data/TruyenKieu1872/patches/page38a.jpg_4_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_4_1.jpg	train	194.4,7.6,34.0,548.4	浪如罕固世時	U+6D6A U+5982 U+7F55 U+56FA U+4E16 U+6642	6	"Rằng: ""Như hẳn có thế thì,"	6	1	浪如罕固世時	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	9	4	2	data/TruyenKieu1872/patches/page38a.jpg_4_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38a.jpg_4_2.jpg	val	194.4,7.6,34.0,548.4	𦝄花仍拱是非別調	U+26744 U+82B1 U+4ECD U+62F1 U+662F U+975E U+5225 U+8ABF	8	“Trăng hoa NHƯNG cũng thị phi biết điều.”	8	1	𦝄花仍拱是非別調	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	10	5	1	data/TruyenKieu1872/patches/page38a.jpg_5_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_5_1.jpg	train	161.1,7.1,33.6,548.6	生浪㤕分浡䕯	U+751F U+6D6A U+3915 U+5206 U+6D61 U+456F	6	"Sinh rằng: ""xót phận bọt bèo,"	6	1	生浪㤕分浡䕯	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	11	5	2	data/TruyenKieu1872/patches/page38a.jpg_5_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_5_2.jpg	train	161.1,7.1,33.6,548.6	蹺隊拱𡲤𠃣𡗉笔硯	U+8E7A U+968A U+62F1 U+21CA4 U+200E3 U+215C9 U+7B14 U+786F	8	“Theo đòi CŨNG VẢ ít nhiều bút nghiên”	8	1	蹺隊拱𡲤𠃣𡗉笔硯	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	12	6	1	data/TruyenKieu1872/patches/page38a.jpg_6_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_6_1.jpg	train	124.8,5.8,31.2,551.6	唭浪㐌世時𢧚	U+552D U+6D6A U+340C U+4E16 U+6642 U+229DA	6	"Cười rằng: ""Đã thế thì nên,"	6	1	唭浪㐌世時𢧚	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	13	6	2	data/TruyenKieu1872/patches/page38a.jpg_6_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_6_2.jpg	train	124.8,5.8,31.2,551.6	木枷唉此𠬠篇呈芸	U+6728 U+67B7 U+5509 U+6B64 U+20B20 U+7BC7 U+5448 U+82B8	8	"""Mộc già hãy thử một thiên trình nghề."""	8	1	木枷唉此𠬠篇呈芸	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	14	7	1	data/TruyenKieu1872/patches/page38a.jpg_7_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_7_1.jpg	train	88.7,7.1,31.5,548.4	娘𠳐拮笔𢬣題	U+5A18 U+20CD0 U+62EE U+7B14 U+22B23 U+984C	6	Nàng vâng CẤT bút tay đề,	6	1	娘𠳐拮笔𢬣題	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	15	7	2	data/TruyenKieu1872/patches/page38a.jpg_7_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_7_2.jpg	train	88.7,7.1,31.5,548.4	箋花呈𫏾案批袩詳	U+7B8B U+82B1 U+5448 U+2B3FE U+6848 U+6279 U+88A9 U+8A73	8	Tiên hoa trình trước án phê xem tường.	8	1	箋花呈𫏾案批袩詳	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	16	8	1	data/TruyenKieu1872/patches/page38a.jpg_8_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_8_1.jpg	train	53.5,4.8,32.8,550.8	𠸦浪價𤁕盛唐	U+20E26 U+6D6A U+50F9 U+24055 U+76DB U+5510	6	Khen rằng: “Giá LẠT Thịnh Đường,	6	1	𠸦浪價𤁕盛唐	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	17	8	2	data/TruyenKieu1872/patches/page38a.jpg_8_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38a.jpg_8_2.jpg	val	53.5,4.8,32.8,550.8	才尼色意𠦳鐄渚斤	U+624D U+5C3C U+8272 U+610F U+209B3 U+9404 U+6E1A U+65A4	8	"""Tài này sắc ấy nghìn vàng chưa cân."	8	1	才尼色意𠦳鐄渚斤	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	18	9	1	data/TruyenKieu1872/patches/page38a.jpg_9_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_9_1.jpg	train	19.9,5.7,31.8,549.4	实󰑼才子佳人	U+5B9E U+F047C U+624D U+5B50 U+4F73 U+4EBA	6	"""thực là tài tử giai nhân,"	6	1	实󰑼才子佳人	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38a	data/TruyenKieu1872/pages/images/page38a.jpg	19	9	2	data/TruyenKieu1872/patches/page38a.jpg_9_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38a.jpg_9_2.jpg	train	19.9,5.7,31.8,549.4	朱陳芇固朱陳芇欣	U+6731 U+9673 U+8287 U+56FA U+6731 U+9673 U+8287 U+6B23	8	“Châu Trần NÀO có Châu Trần nào hơn!	8	1	朱陳芇固朱陳芇欣	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	0	0	1	data/TruyenKieu1872/patches/page38b.jpg_0_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_0_1.jpg	train	332.1,9.5,30.5,556.9	催停卓󰇾摸𪬡	U+50AC U+505C U+5353 U+F01FE U+6478 U+2AB21	6	“Thôi đừng CHÁC dữ MUA hờn ,	6	1	催停卓󰇾摸𪬡	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	1	0	2	data/TruyenKieu1872/patches/page38b.jpg_0_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38b.jpg_0_2.jpg	val	332.1,9.5,30.5,556.9	爫之呂揲朱弹昂宫	U+722B U+4E4B U+5442 U+63F2 U+6731 U+5F39 U+6602 U+5BAB	8	"""Làm chi lỡ nhịp cho đàn ngang cung."	8	1	爫之呂揲朱弹昂宫	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	2	1	1	data/TruyenKieu1872/patches/page38b.jpg_1_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_1_1.jpg	train	295.7,10.1,30.9,552.4	㐌迻旦畧㪯公	U+340C U+8FFB U+65E6 U+7567 U+3AAF U+516C	6	"""Đã đưa đến trước cửa công,"	6	1	㐌迻旦畧㪯公	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	3	1	2	data/TruyenKieu1872/patches/page38b.jpg_1_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_1_2.jpg	train	295.7,10.1,30.9,552.4	外時󰑼𨤧双冲󰑼情	U+5916 U+6642 U+F047C U+28927 U+53CC U+51B2 U+F047C U+60C5	8	“Ngoài thì là NHẼ song trong là tình.	8	1	外時󰑼𨤧双冲󰑼情	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	4	2	1	data/TruyenKieu1872/patches/page38b.jpg_2_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_2_1.jpg	train	261.0,9.3,32.0,551.6	妯昆冲道家庭	U+59AF U+6606 U+51B2 U+9053 U+5BB6 U+5EAD	6	"""Dâu con trong đạo gia đình,"	6	1	妯昆冲道家庭	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	5	2	2	data/TruyenKieu1872/patches/page38b.jpg_2_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38b.jpg_2_2.jpg	val	261.0,9.3,32.0,551.6	催時揲浽不平󰑼衝	U+50AC U+6642 U+63F2 U+6D7D U+4E0D U+5E73 U+F047C U+885D	8	"""Thôi thì dẹp nỗi bất bình là xong!"""	8	1	催時揲浽不平󰑼衝	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	6	3	1	data/TruyenKieu1872/patches/page38b.jpg_3_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_3_1.jpg	train	224.0,9.7,31.9,550.2	急時懺所礼公	U+6025 U+6642 U+61FA U+6240 U+793C U+516C	6	KÍP THÌ sắm sửa LỄ công,	6	1	急時懺所礼公	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	7	3	2	data/TruyenKieu1872/patches/page38b.jpg_3_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38b.jpg_3_2.jpg	val	224.0,9.7,31.9,550.2	轎花精𩙌𤒘紅點牢	U+8F4E U+82B1 U+7CBE U+2964C U+24498 U+7D05 U+9EDE U+7262	8	Kiệu hoa TINH gió đuốc hồng ĐIỂM sao.	8	1	轎花精𩙌𤒘紅點牢	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	8	4	1	data/TruyenKieu1872/patches/page38b.jpg_4_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_4_1.jpg	train	190.3,9.2,31.0,551.9	排行鼓舞𠮿嗃	U+6392 U+884C U+9F13 U+821E U+20BBF U+55C3	6	Bày hàng cổ VŨ xôn xao,	6	1	排行鼓舞𠮿嗃	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	9	4	2	data/TruyenKieu1872/patches/page38b.jpg_4_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_4_2.jpg	train	190.3,9.2,31.0,551.9	双双迻細帳桃聘堆	U+53CC U+53CC U+8FFB U+7D30 U+5E33 U+6843 U+8058 U+5806	8	Song song đưa tới trướng đào sánh đôi.	8	1	双双迻細帳桃聘堆	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	10	5	1	data/TruyenKieu1872/patches/page38b.jpg_5_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_5_1.jpg	train	155.7,9.1,29.8,553.6	傷爲湿重爲才	U+50B7 U+7232 U+6E7F U+91CD U+7232 U+624D	6	Thương vì NẾT trọng vì tài.	6	1	傷爲湿重爲才	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	11	5	2	data/TruyenKieu1872/patches/page38b.jpg_5_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38b.jpg_5_2.jpg	val	155.7,9.1,29.8,553.6	束𪪳催拱擛𠳒󰘩波	U+675F U+2AAB3 U+50AC U+62F1 U+64DB U+20CD2 U+F0629 U+6CE2	8	Thúc ông thôi cũng dẹp lời phong ba.	8	1	束𪪳催拱擛𠳒󰘩波	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	12	6	1	data/TruyenKieu1872/patches/page38b.jpg_6_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_6_1.jpg	train	120.5,9.1,29.9,550.3	惠香𠶗󱋨𠬠茹	U+60E0 U+9999 U+20D97 U+F12E8 U+20B20 U+8339	6	Huệ HƯƠNG sực nức một nhà,	6	1	惠香𠶗󱋨𠬠茹	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	13	6	2	data/TruyenKieu1872/patches/page38b.jpg_6_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_6_2.jpg	train	120.5,9.1,29.9,550.3	曾荄䔲吏漫𣻕欣初	U+66FE U+8344 U+4532 U+540F U+6F2B U+23ED5 U+6B23 U+521D	8	Từng cay đắng lại mặn mà hơn xưa.	8	1	曾荄䔲吏漫𣻕欣初	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	14	7	1	data/TruyenKieu1872/patches/page38b.jpg_7_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_7_1.jpg	train	84.6,9.3,30.5,549.2	𠻵𠸟𨢇󰉺掑𣆐	U+20EF5 U+20E1F U+28887 U+F027A U+6391 U+23190	6	Mảng vui rượu sớm cờ trưa,	6	1	𠻵𠸟𨢇󰉺掑𣆐	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	15	7	2	data/TruyenKieu1872/patches/page38b.jpg_7_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page38b.jpg_7_2.jpg	val	84.6,9.3,30.5,549.2	桃㐌𠖤審蓮皮扔撑	U+6843 U+340C U+205A4 U+5BE9 U+84EE U+76AE U+6254 U+6491	8	Đào đà BAY thắm sen vừa nảy xanh.	8	1	桃㐌𠖤審蓮皮扔撑	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	16	8	1	data/TruyenKieu1872/patches/page38b.jpg_8_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_8_1.jpg	train	47.6,6.6,30.8,551.4	帳糊永尾店清	U+5E33 U+7CCA U+6C38 U+5C3E U+5E97 U+6E05	6	Trướng hồ vắng vẻ đêm thanh,	6	1	帳糊永尾店清	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	17	8	2	data/TruyenKieu1872/patches/page38b.jpg_8_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_8_2.jpg	train	47.6,6.6,30.8,551.4	𠲖情娘買排情貞終	U+20C96 U+60C5 U+5A18 U+8CB7 U+6392 U+60C5 U+8C9E U+7D42	8	E tình nàng mới bày tình riêng chung:	8	1	𠲖情娘買排情貞終	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	18	9	1	data/TruyenKieu1872/patches/page38b.jpg_9_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_9_1.jpg	train	12.5,7.9,29.8,551.6	分蒲自院𡦂從	U+5206 U+84B2 U+81EA U+9662 U+21982 U+5F9E	6	"""Phận bồ từ vẹn chữ tòng,"	6	1	分蒲自院𡦂從	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page38b	data/TruyenKieu1872/pages/images/page38b.jpg	19	9	2	data/TruyenKieu1872/patches/page38b.jpg_9_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page38b.jpg_9_2.jpg	train	12.5,7.9,29.8,551.6	対台鴈亇㐌拱苔年	U+5BFE U+53F0 U+9D08 U+4E87 U+340C U+62F1 U+82D4 U+5E74	8	“Đổi thay nhạn CÁ đã CÙNG đầy niên.	8	1	対台鴈亇㐌拱苔年	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	0	0	1	data/TruyenKieu1872/patches/page39a.jpg_0_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_0_1.jpg	train	338.3,10.1,36.4,557.7	信茹𣈜𠬠󰠐信	U+4FE1 U+8339 U+2321C U+20B20 U+F0810 U+4FE1	6	“Tin nhà ngày một THẦM tin,	6	1	信茹𣈜𠬠󰠐信	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	1	0	2	data/TruyenKieu1872/patches/page39a.jpg_0_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_0_2.jpg	train	338.3,10.1,36.4,557.7	慢情葛藟𤁕情糟糠	U+6162 U+60C5 U+845B U+85DF U+24055 U+60C5 U+7CDF U+7CE0	8	"""Mặn tình cát luỹ lạt tình tao khang."	8	1	慢情葛藟𤁕情糟糠	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	2	1	1	data/TruyenKieu1872/patches/page39a.jpg_1_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_1_1.jpg	train	302.6,9.2,34.3,557.4	𢪀𦋦实拱𢧚󰟯	U+22A80 U+262E6 U+5B9E U+62F1 U+229DA U+F07EF	6	“ NGHĨ ra thật cũng nên dường,	6	1	𢪀𦋦实拱𢧚󰟯	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	3	1	2	data/TruyenKieu1872/patches/page39a.jpg_1_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page39a.jpg_1_2.jpg	val	302.6,9.2,34.3,557.4	沁唏埃几𪧚床朱些	U+6C81 U+550F U+57C3 U+51E0 U+2A9DA U+5E8A U+6731 U+4E9B	8	"""Tăm hơi ai kẻ giữ giàng cho ta?"	8	1	沁唏埃几𪧚床朱些	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	4	2	1	data/TruyenKieu1872/patches/page39a.jpg_2_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_2_1.jpg	train	265.8,9.6,34.4,557.1	濫𦖑几𢀲冲茹	U+6FEB U+26591 U+51E0 U+22032 U+51B2 U+8339	6	"""Trộm nghe kẻ lớn trong nhà,"	6	1	濫𦖑几𢀲冲茹	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	5	2	2	data/TruyenKieu1872/patches/page39a.jpg_2_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_2_2.jpg	train	265.8,9.6,34.4,557.1	扵𠓨囷法呐𫥨䋦𦀾	U+6275 U+204E8 U+56F7 U+6CD5 U+5450 U+2B968 U+42E6 U+2603E	8	"""Ở vào khuôn phép nói ra mối giường."	8	1	扵𠓨囷法呐𫥨䋦𦀾	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	6	3	1	data/TruyenKieu1872/patches/page39a.jpg_3_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_3_1.jpg	train	229.4,10.3,34.4,557.3	𠲖咍仍胣非常	U+20C96 U+548D U+4ECD U+80E3 U+975E U+5E38	6	“ E THAY những dạ phi thường,	6	1	𠲖咍仍胣非常	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	7	3	2	data/TruyenKieu1872/patches/page39a.jpg_3_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_3_2.jpg	train	229.4,10.3,34.4,557.3	易𠻀󰟱波坤量䏾滝	U+6613 U+20EC0 U+F07F1 U+6CE2 U+5764 U+91CF U+43FE U+6EDD	8	“Dễ dò rốn bể khôn lường BỤNG sông!	8	1	易𠻀󰟱波坤量䏾滝	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	8	4	1	data/TruyenKieu1872/patches/page39a.jpg_4_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_4_1.jpg	train	197.1,10.4,32.2,556.2	麻些卒𠬠𢆥𣳔	U+9EBB U+4E9B U+5352 U+20B20 U+221A5 U+23CD4	6	"""Mà ta suốt một năm ròng,"	6	1	麻些卒𠬠𢆥𣳔	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	9	4	2	data/TruyenKieu1872/patches/page39a.jpg_4_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_4_2.jpg	train	197.1,10.4,32.2,556.2	世芇拱庄酉戎特芇	U+4E16 U+8287 U+62F1 U+5E84 U+9149 U+620E U+7279 U+8287	8	“Thế nào cũng chẳng GIẤU GIUNG được nào.	8	1	世芇拱庄酉戎特芇	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	10	5	1	data/TruyenKieu1872/patches/page39a.jpg_5_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_5_1.jpg	train	159.2,8.7,34.1,557.7	悲除渚𤏣消耗	U+60B2 U+9664 U+6E1A U+243E3 U+6D88 U+8017	6	“ BÂY GIỜ chưa tỏ tiêu hao,	6	1	悲除渚𤏣消耗	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	11	5	2	data/TruyenKieu1872/patches/page39a.jpg_5_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_5_2.jpg	train	159.2,8.7,34.1,557.7	或󰑼冲󰡏爫牢庄󰑼	U+6216 U+F047C U+51B2 U+F084F U+722B U+7262 U+5E84 U+F047C	8	"""Hoặc là trong có làm sao chăng là?"	8	1	或󰑼冲󰡏爫牢庄󰑼	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	12	6	1	data/TruyenKieu1872/patches/page39a.jpg_6_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_6_1.jpg	train	122.9,9.5,34.3,555.4	嗔払料急吏茹	U+55D4 U+6255 U+6599 U+6025 U+540F U+8339	6	“Xin chàng LIỆU KÍP lại nhà,	6	1	嗔払料急吏茹	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	13	6	2	data/TruyenKieu1872/patches/page39a.jpg_6_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_6_2.jpg	train	122.9,9.5,34.3,555.4	畧󰑼𢢲意娄些別情	U+7567 U+F047C U+228B2 U+610F U+5A04 U+4E9B U+5225 U+60C5	8	“Trước LÀ đẹp ý sau ta biết tình.	8	1	畧󰑼𢢲意娄些別情	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page39a	data/TruyenKieu1872/pages/images/page39a.jpg	14	7	1	data/TruyenKieu1872/patches/page39a.jpg_7_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page39a.jpg_7_1.jpg	train	89.2,10.2,31.8,553.6	店𣈜𪧚墨𭔰觥	U+5E97 U+2321C U+2A9DA U+58A8 U+2D530 U+89E5	6	"""Đêm ngày giữ mực giấu quanh,"	6	1	店𣈜𪧚墨𭔰觥	1
