image,bleed_frac,detached_frac,bleed_px,ink_px,repro_md5,md5_match
gold/stt2_page_0142_c07_120.png,0.06161026837806301,0.0009334889148191366,264,4285,e073e898b834,True
gold/stt2_page_0142_c07_121.png,0.050618010594467334,0.0008828722778104767,172,3398,25009aec5b62,True
gold/stt2_page_0142_c07_122.png,0.10606513295488497,0.004780400358530027,355,3347,1bb9162b6f6d,True
gold/stt2_page_0142_c07_123.png,0.007032007759456838,0.0,29,4124,48125b848935,True
gold/stt2_page_0142_c07_124.png,0.11817279046673287,0.004303210857332009,357,3021,d3d8b52e21c0,True
silver/stt2_page_0142_c07_125.png,0.0924548352816153,0.030818278427205102,348,3764,0c546a286cee,True
gold/stt2_page_0142_c07_126.png,0.013657056145675266,0.009863429438543247,36,2636,d3a648b92585,True
silver/stt2_page_0142_c07_127.png,0.03988326848249027,0.016536964980544747,123,3084,a0533a2f7058,True
gold/stt2_page_0142_c07_128.png,0.05306685044796692,0.002412129565816678,154,2902,8f27651d2319,True
gold/stt2_page_0142_c07_129.png,0.0027349577324714074,0.0032322227747389356,11,4022,aa38831492fe,True
gold/stt2_page_0142_c07_130.png,0.13943746259724715,0.033512866546977854,466,3342,21ac0d307bb7,True
gold/stt2_page_0142_c07_132.png,0.020916070955785016,0.05136351601800371,79,3777,1fcd59d30e71,True
silver/stt2_page_0142_c07_133.png,0.10005868544600939,0.27992957746478875,341,3408,66ad264a646b,True
gold/stt2_page_0142_c08_134.png,0.0,0.14486680634540558,0,3341,5b6349ec052c,True
silver/stt2_page_0142_c08_135.png,0.08958765944823495,0.14357757342035005,302,3371,5c56aab90a16,True
gold/stt2_page_0142_c08_136.png,0.0674424755355726,0.1383231949219783,255,3781,18bfbabb1f84,True
gold/stt2_page_0142_c08_139.png,0.08331377610889462,0.02863177657826801,355,4261,6a1779fccc44,True
silver/stt2_page_0142_c08_140.png,0.13147502903600464,0.012311265969802556,566,4305,04c6c5c40f5c,True
silver/stt2_page_0142_c08_141.png,0.11825922421948912,0.014506464837590665,375,3171,902e75d7a2f7,True
silver/stt2_page_0142_c08_142.png,0.19048757170172084,0.017208413001912046,797,4184,a92c3a159f58,True
gold/stt2_page_0142_c08_144.png,0.006534365924491772,0.03993223620522749,27,4132,c01ed663da77,True
gold/stt2_page_0142_c08_145.png,0.017475728155339806,0.012205270457697643,63,3605,9c9c4a7fe061,True
gold/stt2_page_0142_c08_146.png,0.07524570024570025,0.028255528255528257,245,3256,81ca56de00fd,True
gold/stt2_page_0142_c08_148.png,0.11591355599214145,0.01538965291421087,354,3054,38dbf9e70b17,True
gold/stt2_page_0142_c08_149.png,0.018748197288722238,0.007787712719930776,65,3467,26a75590d646,True
gold/stt2_page_0142_c08_150.png,0.22884386174016685,0.0,576,2517,be6ca92689bd,True
gold/stt2_page_0142_c08_151.png,0.04015819896562215,0.06023729844843322,132,3287,8fbe17ec44b3,True
gold/stt2_page_0142_c08_152.png,0.04946996466431095,0.007067137809187279,210,4245,dbafbb922179,True
syllable/stt2_page_0142_c09_153.png,0.12889408099688474,0.0003894080996884735,331,2568,2a4a00bcb2be,True
gold/stt2_page_0142_c09_155.png,0.06408134310711752,0.006857413100023646,271,4229,49d7758e5560,True
gold/stt2_page_0142_c09_156.png,0.0904476234425473,0.11952007383479464,392,4334,1ffb01c4cd89,True
gold/stt2_page_0142_c09_158.png,0.05816798042946453,0.12367491166077739,214,3679,8d6224a89731,True
gold/stt2_page_0142_c09_159.png,0.0678666273236943,0.1413396282089112,230,3389,1510e7c1e74c,True
gold/stt2_page_0142_c09_161.png,0.03534443944169293,0.11954074741107609,157,4442,cfd3bc02934f,True
gold/stt2_page_0142_c09_163.png,0.052402696238312674,0.001304631441617743,241,4599,c1c242cc31a7,True
gold/stt2_page_0142_c09_164.png,0.005529225908372828,0.01158504476040021,21,3798,4c82dba12774,True
syllable/stt2_page_0142_c09_165.png,0.08775100401606425,0.005622489959839358,437,4980,fe09a6c8a0c2,True
gold/stt2_page_0142_c09_167.png,0.10043988269794721,0.0,411,4092,e892c024a9c0,True
gold/stt2_page_0142_c09_169.png,0.09930366333636088,0.013018468059339995,328,3303,792b2710518f,True
gold/stt2_page_0142_c09_172.png,0.042007831968672124,0.042007831968672124,118,2809,75545719e6c6,True
gold/stt2_page_0142_c09_173.png,0.041158004883153125,0.10080223229856994,118,2867,c5df132c353e,True
gold/stt2_page_0146_c01_000.png,0.0,0.002635046113306983,0,3036,f5bd49b284b8,True
silver/stt2_page_0146_c01_001.png,0.04377682403433476,0.027467811158798282,102,2330,ed2e819a9ed5,True
syllable/stt2_page_0146_c01_002.png,0.04950495049504951,0.0007920792079207921,125,2525,f6cf78656667,True
silver/stt2_page_0146_c01_003.png,0.12136627906976744,0.007994186046511628,334,2752,53be1a9b9ca1,True
gold/stt2_page_0146_c01_004.png,0.10904092852779475,0.0006108735491753207,357,3274,e273b28f013c,True
silver/stt2_page_0146_c01_005.png,0.16244314489928524,0.000649772579597141,500,3078,59c8dc562f47,True
gold/stt2_page_0146_c01_007.png,0.037987679671457907,0.023613963039014373,74,1948,876686dd544b,True
gold/stt2_page_0146_c01_008.png,0.0007889546351084812,0.14043392504930965,2,2535,b4da056b248f,True
gold/stt2_page_0146_c01_009.png,0.023321777497636306,0.10872990860384495,74,3173,4970e26cfc05,True
silver/stt2_page_0146_c01_010.png,0.09555895865237365,0.16998468606431852,312,3265,c87337c63bcc,True
gold/stt2_page_0146_c01_012.png,0.17320441988950278,0.1919889502762431,627,3620,097c1343083b,True
gold/stt2_page_0146_c01_014.png,0.04705102717031146,0.20046388336646787,142,3018,7dcc375ab9d1,True
gold/stt2_page_0146_c01_015.png,0.08643662453023573,0.0,253,2927,848f5462e8d7,True
gold/stt2_page_0146_c01_016.png,0.10541310541310542,0.2660968660968661,370,3510,ad4b1fa26fbf,True
gold/stt2_page_0146_c01_017.png,0.10004159733777038,0.18947587354409318,481,4808,7d27ce223746,True
gold/stt2_page_0146_c01_018.png,0.1280023432923257,0.23315758640890452,437,3414,56c5cac6c167,True
gold/stt2_page_0146_c01_019.png,0.1305909239307868,0.04211557296767875,400,3063,3124ccbc2a48,True
gold/stt2_page_0146_c02_022.png,0.0,0.21769798012183392,0,3119,104bb70a89c7,True
gold/stt2_page_0146_c02_023.png,0.08723021582733813,0.0008992805755395684,194,2224,fb91e777cf07,True
gold/stt2_page_0146_c02_024.png,0.1135623869801085,0.011573236889692586,314,2765,0a287e0dd3a4,True
silver/stt2_page_0146_c02_025.png,0.00872669575565252,0.006743355811186037,22,2521,8937dc81ae66,True
gold/stt2_page_0146_c02_026.png,0.09960045662100457,0.010559360730593607,349,3504,2e61c87d8a28,True
silver/stt2_page_0146_c02_027.png,0.09810333551340746,0.0006540222367560497,300,3058,6c1375d3760b,True
gold/stt2_page_0146_c02_029.png,0.082039911308204,0.005420054200542005,333,4059,5bc32a26c717,True
gold/stt2_page_0146_c02_030.png,0.16569699790551548,0.0009308820107051431,712,4297,dbe7199b7d3c,True
gold/stt2_page_0146_c02_031.png,0.13240107110978874,0.0,445,3361,056020da407e,True
silver/stt2_page_0146_c02_033.png,0.12797619047619047,0.005723443223443223,559,4368,7829e245b70f,True
gold/stt2_page_0146_c02_034.png,0.13505007153075824,0.0002861230329041488,472,3495,483eed438481,True
gold/stt2_page_0146_c02_035.png,0.1760247052217855,0.0025266704098820887,627,3562,d36b48fd5e16,True
gold/stt2_page_0146_c02_036.png,0.13875598086124402,0.0013049151805132667,319,2299,955f511cc465,True
silver/stt2_page_0146_c02_037.png,0.15977575332866154,0.000350385423966363,456,2854,a201c52f9b76,True
gold/stt2_page_0146_c02_038.png,0.19963327985331195,0.0018336007334402934,871,4363,1c289e4f50de,True
gold/stt2_page_0146_c02_039.png,0.0953765629543472,0.011340505961035184,328,3439,248f9e869c6c,True
gold/stt2_page_0146_c02_040.png,0.13260869565217392,0.003105590062111801,427,3220,fe0ba3191d4c,True
gold/stt2_page_0146_c02_041.png,0.042438531492084874,0.005052206130010104,126,2969,cba98e791b33,True
gold/stt2_page_0146_c03_042.png,0.05449507389162562,0.15024630541871922,177,3248,09148af928bd,True
silver/stt2_page_0146_c03_043.png,0.004790721129601614,0.0007564296520423601,19,3966,4af9d4513945,True
gold/stt2_page_0146_c03_045.png,0.0,0.03548153511947864,0,2762,bba7e5137dc8,True
silver/stt2_page_0146_c03_046.png,0.07607433217189315,0.10743321718931476,262,3444,2c6cd623946a,True
gold/stt2_page_0146_c03_047.png,0.1762746605175506,0.15833973866256726,688,3903,45f61d6f733f,True
gold/stt2_page_0146_c03_048.png,0.09577777777777778,0.08244444444444445,431,4500,696b2f56199a,True
gold/stt2_page_0146_c03_049.png,0.1105006105006105,0.003968253968253968,362,3276,a615910da87a,True
gold/stt2_page_0146_c03_050.png,0.08309966862095335,0.01988274279887841,326,3923,67bd39f77b41,True
syllable/stt2_page_0146_c03_051.png,0.08235294117647059,0.014267834793491864,329,3995,99e285770894,True
gold/stt2_page_0146_c03_052.png,0.18650559811431938,0.02150854449027696,633,3394,f6795a79979c,True
gold/stt2_page_0146_c04_054.png,0.0,0.17055931161647203,0,3254,4605fbb06f19,True
syllable/stt2_page_0146_c04_055.png,0.1314189189189189,0.21858108108108107,389,2960,bc682b40bc34,True
gold/stt2_page_0146_c04_056.png,0.09293002915451895,0.2569241982507289,255,2744,e1ea87b8f643,True
gold/stt2_page_0146_c04_057.png,0.11777777777777777,0.1922222222222222,424,3600,65bc5cd5558c,True
gold/stt2_page_0146_c04_058.png,0.1366299507850949,0.17576751816264355,583,4267,19c2744e6a4a,True
gold/stt2_page_0146_c04_060.png,0.05095360091090236,0.16339311130088244,179,3513,7b118a1fe313,True
gold/stt2_page_0146_c04_061.png,0.06183262974919295,0.13632977402532903,249,4027,77797ae70cb9,True
gold/stt2_page_0146_c04_062.png,0.10264993026499303,0.1723849372384937,368,3585,78b6e5df0453,True
gold/stt2_page_0146_c04_063.png,0.024592159727294862,0.13270026783540298,101,4107,0fb1e8efd85f,True
gold/stt2_page_0146_c04_064.png,0.09362496665777541,0.12696719125100026,351,3749,48275f6a0533,True
gold/stt2_page_0146_c04_066.png,0.11605053813757604,0.0021057557323350493,496,4274,37eebba040a6,True
silver/stt2_page_0146_c05_069.png,0.0,0.14582546278806197,0,2647,89e809eb8fb1,True
gold/stt2_page_0146_c05_070.png,0.0,0.004743423889607589,0,2319,078ce127fa23,True
syllable/stt2_page_0146_c05_071.png,0.0,0.0003595828838547285,0,2781,ab8e7fc92d10,True
gold/stt2_page_0146_c05_072.png,0.008098727342846125,0.0007713073659853452,21,2593,c380201b8ff7,True
gold/stt2_page_0146_c05_073.png,0.0331918178309533,0.0007719027402547279,86,2591,275024db4ee1,True
gold/stt2_page_0146_c05_074.png,0.09861751152073733,0.0016129032258064516,428,4340,1960e141d877,True
gold/stt2_page_0146_c05_075.png,0.0029498525073746312,0.0007374631268436578,12,4068,c0835c01762d,True
gold/stt2_page_0146_c06_076.png,0.022986081822016027,0.012231126107127795,109,4742,9104fafa3023,True
gold/stt2_page_0146_c06_077.png,0.006146141588891418,0.044388800364215796,27,4393,2dfe4e78004f,True
gold/stt2_page_0146_c06_078.png,0.15229076017404658,0.0,595,3907,a658f702e884,True
gold/stt2_page_0146_c06_079.png,0.2035096909376637,0.05631220534311158,777,3818,b3cbeee25133,True
silver/stt2_page_0146_c06_080.png,0.019764957264957264,0.16266025641025642,74,3744,75c20881568e,True
gold/stt2_page_0146_c06_081.png,0.07340116279069768,0.05547480620155039,303,4128,bb5d31b4dac3,True
gold/stt2_page_0146_c06_082.png,0.1305587229190422,0.018244013683010263,458,3508,53e857d5e616,True
gold/stt2_page_0146_c06_083.png,0.06793703396851698,0.05247169290251312,246,3621,9ec95551e5e5,True
gold/stt2_page_0146_c06_085.png,0.11220279033208883,0.124975437217528,571,5089,0525f60e8522,True
gold/stt2_page_0146_c06_086.png,0.08995215311004785,0.11578947368421053,282,3135,d8acb6d36898,True
gold/stt2_page_0146_c06_087.png,0.08966801116971765,0.1225566242631089,289,3223,8b6a82dd5631,True
gold/stt2_page_0146_c06_088.png,0.21424949290060852,0.14376267748478702,845,3944,2a1db1415994,True
gold/stt2_page_0146_c06_089.png,0.11045623226369788,0.1161318489412792,506,4581,a8b27511b051,True
silver/stt2_page_0146_c06_090.png,0.08770576131687242,0.14660493827160495,341,3888,40937c2ce358,True
gold/stt2_page_0146_c06_092.png,0.07951329937747595,0.13412563667232597,281,3534,2c4903b8da00,True
gold/stt2_page_0146_c06_093.png,0.019337016574585635,0.12292817679558012,70,3620,84bf308d3884,True
gold/stt2_page_0146_c06_094.png,0.10498627630375114,0.0,459,4372,a939745eb90d,True
syllable/stt2_page_0146_c06_095.png,0.09279446955596916,0.0026588673225206062,349,3761,15e5689a1cf4,True
gold/stt2_page_0146_c06_096.png,0.06011146496815287,0.02308917197452229,151,2512,0267890fb77a,True
silver/stt2_page_0146_c07_097.png,0.002061324400927596,0.0007729966503478485,8,3881,484a67e65940,True
gold/stt2_page_0146_c07_098.png,0.08298097251585623,0.01004228329809725,314,3784,380f8f4dcb2e,True
gold/stt2_page_0146_c07_099.png,0.10296981499513146,0.07424537487828627,423,4108,d999b99b5156,True
gold/stt2_page_0146_c07_100.png,0.09308446996889208,0.0004785833931562575,389,4179,621ec80c59cb,True
gold/stt2_page_0146_c07_101.png,0.09206121472979435,0.024868483978957436,385,4182,d014d6cfcc43,True
gold/stt2_page_0146_c07_102.png,0.08377790950405058,0.033787788974510964,424,5061,525fb973cc44,True
silver/stt2_page_0146_c07_103.png,0.17674897119341565,0.012757201646090535,859,4860,1a209b94d3b9,True
gold/stt2_page_0146_c07_105.png,0.10945151811949069,0.0014691478942213516,447,4084,c9134bf8ae3c,True
gold/stt2_page_0146_c07_106.png,0.056117455138662314,0.033931484502446985,172,3065,b98bb20d6c15,True
gold/stt2_page_0146_c07_107.png,0.008174386920980926,0.015440508628519528,27,3303,0b137b9fbd8c,True
gold/stt2_page_0146_c07_108.png,0.029565217391304348,0.035072463768115944,102,3450,41e4546cb7df,True
gold/stt2_page_0146_c07_109.png,0.05642897248736665,0.015160022459292532,201,3562,be4a784ccf08,True
gold/stt2_page_0146_c07_110.png,0.007511737089201878,0.03474178403755868,32,4260,7772882da216,True
gold/stt2_page_0146_c07_111.png,0.18635110294117646,0.01884191176470588,811,4352,f0cc1b42e913,True
gold/stt2_page_0146_c07_112.png,0.11998143420747273,0.0345787885820376,517,4309,d742b0b39956,True
gold/stt2_page_0146_c07_113.png,0.10534802472453642,0.0005374899220639613,392,3721,94f3142cf43d,True
gold/stt2_page_0146_c07_114.png,0.13015704019164226,0.0005323396326856535,489,3757,9146edcaeb21,True
gold/stt2_page_0146_c07_115.png,0.09396636993076163,0.0002472799208704253,380,4044,e271fd395ec1,True
gold/stt2_page_0146_c07_116.png,0.12325735782252711,0.002212878955521133,557,4519,14aa0a2baa38,True
silver/stt2_page_0146_c07_117.png,0.0772626931567329,0.0,315,4077,2e5ca6205e9c,True
gold/stt2_page_0146_c08_118.png,0.035283740076448106,0.0,120,3401,03db7ff2619d,True
gold/stt2_page_0146_c08_119.png,0.044941332742971,0.05468231126854107,203,4517,ba2e57feb33c,True
gold/stt2_page_0146_c08_120.png,0.02974773917182294,0.016896715849595432,125,4202,43819982a45b,True
gold/stt2_page_0146_c08_121.png,0.03997747747747748,0.018581081081081082,142,3552,18c13f74042c,True
silver/stt2_page_0146_c08_122.png,0.13951067152524727,0.02030192608016658,536,3842,f392b336727e,True
gold/stt2_page_0146_c08_123.png,0.07835945315105035,0.0030010003334444814,235,2999,1b14b112f19a,True
gold/stt2_page_0146_c08_124.png,0.02408660351826793,0.01948579161028417,89,3695,dd3b4ca63263,True
gold/stt2_page_0146_c08_125.png,0.08948237885462555,0.0,325,3632,24ad7cafe75b,True
gold/stt2_page_0146_c08_126.png,0.060355392156862746,0.0,197,3264,6171c5e4692e,True
silver/stt2_page_0146_c08_127.png,0.17146371463714638,0.0024600246002460025,697,4065,cbb6dfa3dedf,True
gold/stt2_page_0146_c08_128.png,0.1319980694980695,0.0,547,4144,084eeb34a1da,True
gold/stt2_page_0146_c08_129.png,0.08720330237358101,0.0030959752321981426,338,3876,513bccefc6f0,True
gold/stt2_page_0146_c08_130.png,0.1427436440677966,0.0881885593220339,539,3776,539379b2319b,True
gold/stt2_page_0146_c08_131.png,0.11138310893512852,0.0007343941248470012,455,4085,911643e5fbe5,True
syllable/stt2_page_0146_c08_132.png,0.1589873417721519,0.0,628,3950,ffc749873846,True
gold/stt2_page_0146_c08_133.png,0.08420718144264379,0.006355258976803305,265,3147,171ed82c3009,True
gold/stt2_page_0146_c08_134.png,0.13143776824034334,0.009656652360515022,490,3728,03be523047d3,True
gold/stt2_page_0146_c08_135.png,0.07614868353123387,0.003097573567372225,295,3874,9205784a47d5,True
gold/stt2_page_0146_c08_136.png,0.10370554588410844,0.003481720964934096,417,4021,40020af1648e,True
gold/stt2_page_0146_c08_138.png,0.16155211767689576,0.002282525995434948,637,3943,dae80e4af114,True
syllable/stt2_page_0146_c08_139.png,0.14554195804195805,0.009178321678321678,333,2288,e467262289e0,True
gold/stt2_page_0146_c09_140.png,0.007127362875735978,0.2389215990083669,23,3227,db90783301bd,True
gold/stt2_page_0146_c09_141.png,0.09737827715355805,0.04324140279196459,286,2937,e34044b4e15a,True
syllable/stt2_page_0146_c09_142.png,0.14895888948211425,0.05392418579818473,558,3746,cfe1dfc146e6,True
silver/stt2_page_0146_c09_143.png,0.16216924286088552,0.00026198585276395077,619,3817,55e2253016a8,True
syllable/stt2_page_0146_c09_144.png,0.07389304197814836,0.02702702702702703,257,3478,1f13da66e683,True
gold/stt2_page_0146_c09_145.png,0.10210084033613445,0.015126050420168067,243,2380,0f6c3753572a,True
gold/stt2_page_0146_c09_146.png,0.14429741650913674,0.007876496534341524,458,3174,c5f8e484f474,True
syllable/stt2_page_0146_c09_147.png,0.10713228765907074,0.018940514945250075,362,3379,ff77726d2472,True
silver/stt2_page_0146_c09_148.png,0.11666666666666667,0.004333333333333333,350,3000,0f693ba2356d,True
gold/stt2_page_0146_c09_149.png,0.14766759345072597,0.0006178560395427865,478,3237,590ef502dbad,True
gold/stt2_page_0146_c09_150.png,0.00697292863002461,0.00697292863002461,17,2438,7284b2784788,True
gold/stt2_page_0146_c09_151.png,0.03081232492997199,0.04108309990662932,99,3213,c5a612ff768a,True
gold/stt2_page_0146_c09_152.png,0.09369771332961517,0.13915225878416063,336,3586,c304f1ab408e,True
gold/stt2_page_0146_c09_153.png,0.17447795823665893,0.07494199535962877,752,4310,3364e22e3e97,True
gold/stt2_page_0146_c09_154.png,0.12054884024828487,0.0,369,3061,f8a8813bcb66,True
gold/stt2_page_0146_c09_155.png,0.07153822536076143,0.0,233,3257,a817288b6ea3,True
gold/stt2_page_0146_c09_157.png,0.0007465472191116088,0.25905188503172827,2,2679,da7786281c1a,True
gold/stt2_page_0146_c09_158.png,0.10483460559796437,0.12468193384223919,412,3930,9057e5cdf90c,True
gold/stt2_page_0146_c09_159.png,0.030496131087847066,0.10787437414656349,134,4394,282f7a6bd5eb,True
silver/stt2_page_0146_c09_160.png,0.12260994263862332,0.019837476099426387,513,4184,2ae0d30082f0,True
gold/stt2_page_0146_c09_161.png,0.07226936764303313,0.0,264,3653,be4e8bbce221,True
syllable/stt2_page_0146_c09_162.png,0.05656623081296191,0.052870949403069925,199,3518,a4ae781a2624,True
gold/stt2_page_0148_c01_001.png,0.01706384230656075,0.18681965283907032,58,3399,08df5f56287e,True
silver/stt2_page_0148_c01_002.png,0.0504774897680764,0.14415643474306503,222,4398,82b81e5177fd,True
gold/stt2_page_0148_c01_003.png,0.04410718520275077,0.25444628883092246,186,4217,63df1fcb65b3,True
gold/stt2_page_0148_c01_005.png,0.053737811484290354,0.2695557963163597,248,4615,62038bd404bf,True
silver/stt2_page_0148_c01_008.png,0.04268808114961961,0.09826711749788673,202,4732,2ef993dd0ef1,True
gold/stt2_page_0148_c01_009.png,0.06858614232209738,0.10486891385767791,293,4272,13d6ec7f4137,True
silver/stt2_page_0148_c01_010.png,0.03864447086801427,0.07411811335711455,195,5046,431a52457eee,True
gold/stt2_page_0148_c01_011.png,0.04832793959007551,0.09579288025889968,224,4635,7144c4756e78,True
gold/stt2_page_0148_c01_012.png,0.10173970491081259,0.2631578947368421,462,4541,73c3056d18c0,True
gold/stt2_page_0148_c01_013.png,0.008268156424581006,0.23687150837988827,37,4475,ec924c1588d1,True
gold/stt2_page_0148_c01_014.png,0.0,0.2143658810325477,0,4455,4a5ecfc59fba,True
gold/stt2_page_0148_c01_015.png,0.0802836230558097,0.24405306495882892,351,4372,75395981c0b6,True
silver/stt2_page_0148_c01_017.png,0.09408903853348298,0.12850729517396184,503,5346,719c72f97f07,True
gold/stt2_page_0148_c01_018.png,0.0466820987654321,0.08391203703703703,242,5184,38bb9c372eec,True
gold/stt2_page_0148_c02_019.png,0.0027743526510480886,0.009556103575832305,9,3244,e16539b528d9,True
gold/stt2_page_0148_c02_020.png,0.03907906694940927,0.001514692517418964,129,3301,a1be5a4460e5,True
gold/stt2_page_0148_c02_021.png,0.00734094616639478,0.0002718868950516585,27,3678,e89e251cedd8,True
gold/stt2_page_0148_c02_022.png,0.00030721966205837174,0.0027649769585253456,1,3255,6cdbd8315c25,True
gold/stt2_page_0148_c02_023.png,0.025563496426608025,0.007421660252886202,93,3638,e1d297fcedab,True
syllable/stt2_page_0148_c02_024.png,0.11661092530657748,0.005797101449275362,523,4485,ea9cc29cab85,True
gold/stt2_page_0148_c02_025.png,0.16374916906713938,0.0035453135386660757,739,4513,69474bd24cf4,True
gold/stt2_page_0148_c02_026.png,0.1288297338021095,0.0017579105976896032,513,3982,231bd8ef7f3d,True
gold/stt2_page_0148_c02_027.png,0.1799660441426146,0.0027164685908319186,530,2945,fdd57c22ac5d,True
gold/stt2_page_0148_c02_028.png,0.06331877729257641,0.002183406113537118,203,3206,a1d7a23b408e,True
gold/stt2_page_0148_c02_029.png,0.026262111167771544,0.004844467108618052,103,3922,64b56ae88e78,True
gold/stt2_page_0148_c02_030.png,0.13246268656716417,0.005830223880597015,568,4288,c6ed9d75238d,True
gold/stt2_page_0148_c02_031.png,0.14354760753987433,0.0004833252779120348,594,4138,815694a311ad,True
gold/stt2_page_0148_c02_032.png,0.1519349164467898,0.00043975373790677223,691,4548,0c22d50b7be8,True
gold/stt2_page_0148_c02_033.png,0.16889774992879522,0.0014240956992309882,593,3511,6ac3d160411c,True
syllable/stt2_page_0148_c02_034.png,0.11530815109343936,0.004307488402915839,348,3018,39408dc83262,True
silver/stt2_page_0148_c02_035.png,0.09514983008958913,0.0006178560395427865,308,3237,6522095650e7,True
syllable/stt2_page_0148_c02_036.png,0.14839839839839838,0.021021021021021023,593,3996,62d69814dfdc,True
gold/stt2_page_0148_c02_037.png,0.03396928804094928,0.006514657980456026,146,4298,8ab13ebdc224,True
syllable/stt2_page_0148_c02_038.png,0.0,0.0013302294645826404,0,3007,0c4b14925c4f,True
silver/stt2_page_0148_c03_039.png,0.03966076328261412,0.010725866799700674,159,4009,796211e24510,True
gold/stt2_page_0148_c03_040.png,0.01880437833286556,0.0070165590794274485,67,3563,b310a8366e72,True
gold/stt2_page_0148_c03_041.png,0.0683377308707124,0.002638522427440633,259,3790,f5d42c6dbdf8,True
gold/stt2_page_0148_c03_042.png,0.09174795676245716,0.002636435539151068,348,3793,66b7f7fb3dee,True
syllable/stt2_page_0148_c03_043.png,0.16730038022813687,0.0,660,3945,d914d8b69935,True
gold/stt2_page_0148_c03_044.png,0.19382151029748285,0.007322654462242563,847,4370,acbafcdf0c02,True
gold/stt2_page_0148_c03_045.png,0.1235095613048369,0.011923509561304836,549,4445,d0e4899531b0,True
silver/stt2_page_0148_c03_046.png,0.13834348905438953,0.039043105393816294,613,4431,21eef6bc4aa6,True
gold/stt2_page_0148_c03_047.png,0.242572741194487,0.0015313935681470138,792,3265,17a259997e90,True
syllable/stt2_page_0148_c03_048.png,0.09346365302382406,0.0012217470983506415,306,3274,64c47411c500,True
gold/stt2_page_0148_c03_049.png,0.2597623089983022,0.0008488964346349745,918,3534,1679bb17eb6d,True
silver/stt2_page_0148_c03_050.png,0.030461031833150385,0.0005488474204171241,111,3644,f7f8f3df5853,True
gold/stt2_page_0148_c03_051.png,0.0703862660944206,0.0008583690987124463,246,3495,10aebf6cafc5,True
gold/stt2_page_0148_c03_052.png,0.10779745262503883,0.0006213109661385523,347,3219,6100a411febb,True
gold/stt2_page_0148_c03_053.png,0.1413627367825841,0.0014136273678258412,500,3537,928ed04b769a,True
gold/stt2_page_0148_c03_054.png,0.0005499037668408029,0.0005499037668408029,2,3637,99d5b9f46ff1,True
gold/stt2_page_0148_c03_055.png,0.02778675282714055,0.018093699515347336,86,3095,bcdf952031e6,True
gold/stt2_page_0148_c03_056.png,0.10426731078904992,0.004830917874396135,259,2484,36699d6a14ee,True
silver/stt2_page_0148_c03_057.png,0.17573221757322174,0.10607925178439577,714,4063,be8d8f75a42a,True
gold/stt2_page_0148_c03_058.png,0.10557357711589502,0.03538779121203185,358,3391,df5e52c3efd1,True
gold/stt2_page_0148_c03_059.png,0.05491990846681922,0.29029094475318734,168,3059,ac94f1d10a8e,True
gold/stt2_page_0148_c04_060.png,0.010463800904977375,0.010180995475113122,37,3536,18fda0bcca54,True
gold/stt2_page_0148_c04_061.png,0.05921787709497207,0.0,212,3580,a9c737f45bdf,True
gold/stt2_page_0148_c04_062.png,0.0653179190751445,0.004335260115606936,226,3460,2af9015d5b00,True
gold/stt2_page_0148_c04_063.png,0.09127789046653144,0.07031778228532792,405,4437,3c4fb013592b,True
silver/stt2_page_0148_c04_064.png,0.07270865335381464,0.061955965181771634,284,3906,db4e5184c0bf,True
gold/stt2_page_0148_c04_065.png,0.05226109215017065,0.0019197952218430034,245,4688,0c6475fbc929,True
gold/stt2_page_0148_c04_066.png,0.14189733942488578,0.06019887127116367,528,3721,1aba0a1e8492,True
gold/stt2_page_0148_c04_067.png,0.15261958997722094,0.07682750051770552,737,4829,02bedd861015,True
gold/stt2_page_0148_c04_068.png,0.11853291231479232,0.08209861549672091,488,4117,b98b87949e34,True
gold/stt2_page_0148_c04_069.png,0.0963302752293578,0.05418577981651376,336,3488,b4ba1fe973dd,True
gold/stt2_page_0148_c04_070.png,0.07419077628186765,0.012890289315382412,259,3491,261c73e1b6a8,True
syllable/stt2_page_0148_c04_071.png,0.06932823332536457,0.0004781257470714798,290,4183,146b12002b06,True
gold/stt2_page_0148_c04_072.png,0.1642111724984653,0.0012277470841006752,535,3258,fcabbd2ab7bc,True
syllable/stt2_page_0148_c04_074.png,0.05350045857535922,0.13482115560990524,175,3271,eefa4d9a69f6,True
syllable/stt2_page_0148_c04_075.png,0.1034206306787814,0.0010689470871191875,387,3742,8352ad4f086c,True
gold/stt2_page_0148_c04_076.png,0.11946692051404094,0.1661113755354593,502,4202,35c2b90395ee,True
gold/stt2_page_0148_c04_077.png,0.07386079118678017,0.18803204807210816,295,3994,f3dfdae13b14,True
gold/stt2_page_0148_c04_079.png,0.08494208494208494,0.18978318978318978,286,3367,854f709d67fd,True
gold/stt2_page_0148_c04_080.png,0.011665425663936461,0.1538843385455448,47,4029,bdba0f8b34fd,True
gold/stt2_page_0148_c04_081.png,0.0746922024623803,0.3119015047879617,273,3655,f9453190d96d,True
gold/stt2_page_0148_c05_082.png,0.0010381520892810796,0.0007786140669608098,4,3853,652d3f9fb562,True
gold/stt2_page_0148_c05_083.png,0.1579100992410975,0.0,541,3426,b2d19f5aa631,True
gold/stt2_page_0148_c05_084.png,0.114460909555442,0.03934593765968319,448,3914,fac6872f5b7f,True
