book,page,column,shift,run_len,nom_idx,syl_idx,ocr_char,syllable,argmax,max_prob,p_syl,tier,tier_v3,box_source,qd01_locked,n_ocr,n_qn,n_det
stt11,page_0222,8,1,3,13,13,朱,cho,kẻ,0.814584,0.0529981,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0222,8,1,3,14,14,几,kẻ,khó,0.912458,0.0200374,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0224,8,1,3,4,4,朱,cho,kẻ,0.847033,0.124191,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0224,8,1,3,5,5,几,kẻ,bỏ,0.543956,0.251608,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0224,8,1,3,6,6,補,bỏ,sự,0.85451,0.0759162,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0226,1,1,4,15,15,間,gian,là,0.901112,0.0174088,GOLD,CHAR_A,legacy_locked_col,0,22,23,23
stt11,page_0226,1,1,4,16,16,異,là,sang,0.518793,0.0168732,SYLLABLE,SYL,legacy_locked_col,0,22,23,23
stt11,page_0226,1,1,4,17,17,郎,sang,trọng,0.635639,0.019383,GOLD,CHAR_A,legacy_locked_col,0,22,23,23
stt11,page_0226,1,1,4,18,18,奎,trọng,vì,0.840031,0.00506624,SYLLABLE,SYL,legacy_locked_col,0,22,23,23
stt11,page_0226,2,-1,6,4,4,蠎,ong,si,0.959931,0.000555249,REVIEW,REVIEW,legacy_locked_col,0,22,22,22
stt11,page_0226,2,-1,6,5,5,双,song,ong,0.58301,0.00138503,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0226,2,-1,6,6,6,离,le,song,0.971113,0.0159752,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0226,2,-1,6,7,7,畧,trước,le,0.90508,0.000120551,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0226,2,-1,6,8,8,末,mặt,trước,0.923551,0.0394618,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0226,2,-1,6,9,9,后,đức,mặt,0.59509,0.280963,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt11,page_0226,4,1,3,5,5,分,mình,nhưng,0.554685,0.000178163,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt11,page_0226,4,1,3,6,6,仍,nhưng,mà,0.9727,0.000563993,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0226,4,1,3,7,7,庪,mà,người,0.955722,0.00102927,REVIEW,REVIEW,legacy_locked_col,0,22,22,22
stt11,page_0226,6,-1,4,16,16,内,làm,cùng,0.652303,0.000325142,SYLLABLE,SYL,legacy_locked_col,0,23,27,23
stt11,page_0226,6,-1,4,17,17,燒,nhiều,làm,0.656777,0.00653064,SYLLABLE,SYL,legacy_locked_col,0,23,27,23
stt11,page_0226,6,-1,4,18,18,法,phép,nhiều,0.608756,0.0641781,GOLD,CHAR_A,legacy_locked_col,0,23,27,23
stt11,page_0226,6,-1,4,19,19,造,lạ,phép,0.991718,3.37384e-05,REVIEW,REVIEW,legacy_locked_col,0,23,27,23
stt11,page_0228,9,-1,3,8,8,麻,mà,rộng,0.817073,0.00528868,GOLD,CHAR_A,detector,0,22,23,23
stt11,page_0228,9,-1,3,9,9,年,nên,mà,0.842701,0.000374236,GOLD,CHAR_A,detector,0,22,23,23
stt11,page_0228,9,-1,3,10,10,淹,sông,nên,0.827917,0.000293741,SYLLABLE,SYL,detector,0,22,23,23
stt11,page_0232,1,1,5,7,8,迆,lạ,đức,0.957415,0.000904786,REVIEW,REVIEW,detector,0,22,23,23
stt11,page_0232,1,1,5,8,9,行,đức,chúa,0.967342,0.00603986,SYLLABLE,SYL,detector,0,22,23,23
stt11,page_0232,1,1,5,9,10,主,chúa,trời,0.967224,0.00687084,GOLD,CHAR_A,detector,0,22,23,23
stt11,page_0232,1,1,5,10,11,夲,trời,làm,0.539987,0.00552088,GOLD,CHAR_B,detector,0,22,23,23
stt11,page_0232,1,1,5,11,12,而,làm,vậy,0.626701,0.0154837,SYLLABLE,SYL,detector,0,22,23,23
stt11,page_0232,5,1,4,7,7,特,được,nữa,0.981736,0.00485316,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0232,5,1,4,8,8,女,nữa,vì,0.829232,0.052483,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0232,5,1,4,9,9,爲,vì,nước,0.882389,0.0513675,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0232,5,1,4,10,10,労,nước,đã,0.716065,0.117123,REVIEW,REVIEW,detector,0,22,22,22
stt11,page_0234,1,1,5,11,11,法,phép,ấy,0.510501,0.31252,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0234,1,1,5,12,12,厶,ấy,nữa,0.682607,0.0463161,GOLD,CHAR_B,detector,0,22,22,22
stt11,page_0234,1,1,5,13,13,女,nữa,xác,0.914018,0.0468621,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0234,1,1,5,14,14,壳,xác,ông,0.51325,0.0273878,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0234,1,1,5,15,15,翁,ông,thánh,0.825495,0.10811,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0234,3,1,3,9,9,翁,ông,thánh,0.920681,0.0447161,GOLD,CHAR_A,detector,0,17,18,17
stt11,page_0234,3,1,3,10,10,垩,thánh,này,0.617136,0.321812,GOLD,CHAR_A,detector,0,17,18,17
stt11,page_0234,3,1,3,11,11,尼,này,được,0.747869,0.122265,GOLD,CHAR_A,detector,0,17,18,17
stt11,page_0234,6,-1,5,9,9,古,của,ăn,0.874668,0.00243081,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0234,6,-1,5,10,10,早,người,của,0.743137,0.017614,GOLD,CHAR_B,qd01_locked,1,23,23,23
stt11,page_0234,6,-1,5,11,11,時,thì,người,0.529284,0.0287583,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0234,6,-1,5,12,12,悶,muốn,thì,0.7565,0.001429,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0234,6,-1,5,13,13,扒,bắt,muốn,0.87595,0.000503589,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0238,2,1,3,4,4,下,hạ,ấy,0.707723,0.173435,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0238,2,1,3,5,5,人,ấy,là,0.981137,4.23174e-05,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0238,2,1,3,6,6,畢,là,mẹ,0.965307,4.33209e-05,REVIEW,REVIEW,detector,0,23,23,23
stt11,page_0240,1,-1,4,13,15,召,chịu,bởi,0.969455,1.05336e-05,GOLD,CHAR_A,detector,0,22,24,24
stt11,page_0240,1,-1,4,14,16,折,chết,chịu,0.980703,3.97535e-05,GOLD,CHAR_A,detector,0,22,24,24
stt11,page_0240,1,-1,4,15,17,以,làm,chết,0.973339,7.41133e-06,SYLLABLE,SYL,detector,0,22,24,24
stt11,page_0240,1,-1,4,16,18,証,chứng,làm,0.830447,0.00429966,GOLD,CHAR_A,detector,0,22,24,24
stt11,page_0240,2,-1,5,15,15,地,bà,mà,0.980419,1.42857e-05,SYLLABLE,SYL,legacy_locked_col,0,24,24,23
stt11,page_0240,2,-1,5,16,16,垩,thánh,bà,0.975063,0.000133438,GOLD,CHAR_A,legacy_locked_col,0,24,24,23
stt11,page_0240,2,-1,5,17,17,並,a,thánh,0.885464,0.00062918,SYLLABLE,SYL,legacy_locked_col,0,24,24,23
stt11,page_0240,2,-1,5,18,18,那,na,a,0.903976,3.42697e-05,GOLD,CHAR_A,legacy_locked_col,0,24,24,23
stt11,page_0240,2,-1,5,19,19,些,ta,na,0.681941,0.002063,GOLD,CHAR_A,legacy_locked_col,0,24,24,23
stt11,page_0240,4,1,3,8,9,攺,gửi,cho,0.944588,0.000214905,GOLD,CHAR_B,detector,0,23,24,23
stt11,page_0240,4,1,3,9,10,朱,cho,ông,0.768601,0.0268057,GOLD,CHAR_A,detector,0,23,24,23
stt11,page_0240,4,1,3,10,11,翁,ông,thánh,0.718341,0.182826,GOLD,CHAR_A,detector,0,23,24,23
stt11,page_0240,4,1,3,12,13,氏,ấy,cho,0.64172,0.268621,SYLLABLE,SYL,detector,0,23,24,23
stt11,page_0240,4,1,3,13,14,宋,cho,được,0.949501,0.00258758,GOLD,CHAR_B,detector,0,23,24,23
stt11,page_0240,4,1,3,14,15,特,được,biết,0.734479,0.036425,GOLD,CHAR_A,detector,0,23,24,23
stt11,page_0242,7,1,3,7,7,時,thì,làm,0.761503,0.13402,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0242,7,1,3,8,8,内,làm,vậy,0.570897,0.376787,SYLLABLE,SYL,legacy_locked_col,0,23,23,23
stt11,page_0242,7,1,3,9,9,丕,vậy,dòng,0.744045,0.00510598,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0244,2,-1,3,18,18,垩,thánh,đạo,0.501606,0.0049877,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0244,2,-1,3,19,19,万,đức,thánh,0.944588,0.000538166,SYLLABLE,SYL,legacy_locked_col,0,23,23,23
stt11,page_0244,2,-1,3,20,20,主,chúa,đức,0.58787,0.283444,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0244,8,1,3,9,9,山,san,ri,0.59509,0.0143761,GOLD,CHAR_A,legacy_locked_col,0,21,21,20
stt11,page_0244,8,1,3,10,10,移,ri,a,0.689137,0.167771,SYLLABLE,SYL,legacy_locked_col,0,21,21,20
stt11,page_0244,8,1,3,11,11,並,a,mà,0.91346,0.0544672,SYLLABLE,SYL,legacy_locked_col,0,21,21,20
stt11,page_0246,2,-1,3,13,13,朱,cho,đường,0.620914,0.000282488,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0246,2,-1,3,14,14,天,thiên,cho,0.867332,0.0494962,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0246,2,-1,3,15,15,下,hạ,thiên,0.891593,0.087379,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0250,2,-1,3,6,6,儿,kẻ,có,0.995714,0.000372777,GOLD,CHAR_B,detector,0,24,24,24
stt11,page_0250,2,-1,3,7,7,時,thì,kẻ,0.867332,0.0238415,GOLD,CHAR_A,detector,0,24,24,24
stt11,page_0250,2,-1,3,8,8,溫,trộm,thì,0.839416,,REVIEW,REVIEW,detector,0,24,24,24
stt11,page_0258,6,1,3,6,6,尼,này,thờ,0.724329,0.00946498,GOLD,CHAR_A,detector,0,21,24,23
stt11,page_0258,6,1,3,7,7,餘,thờ,có,0.868709,0.0317704,SYLLABLE,SYL,detector,0,21,24,23
stt11,page_0258,6,1,3,8,8,固,có,phép,0.977834,7.72279e-05,GOLD,CHAR_A,detector,0,21,24,23
stt11,page_0260,3,-1,3,1,2,折,chết,là,0.975807,1.39548e-05,GOLD,CHAR_A,detector,0,22,24,23
stt11,page_0260,3,-1,3,2,3,判,đoạn,chết,0.701016,0.0129877,REVIEW,REVIEW,detector,0,22,24,23
stt11,page_0260,3,-1,3,3,4,濟,chớ,đoạn,0.966604,0.000111491,REVIEW,REVIEW,detector,0,22,24,23
stt11,page_0264,1,-1,5,12,12,垩,thánh,đạo,0.897653,0.000555249,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0264,1,-1,5,13,13,分,đức,thánh,0.855032,0.0013689,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt11,page_0264,1,-1,5,14,14,主,chúa,đức,0.776333,0.0485389,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0264,1,-1,5,15,15,斥,trời,chúa,0.88309,0.0227053,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt11,page_0264,1,-1,5,16,16,泣,khắp,trời,0.777281,0.000661955,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0264,2,-1,6,6,7,昇,người,một,0.949211,5.51923e-05,SYLLABLE,SYL,detector,0,22,24,23
stt11,page_0264,2,-1,6,7,8,先,tên,người,0.98792,8.61539e-05,GOLD,CHAR_A,detector,0,22,24,23
stt11,page_0264,2,-1,6,8,9,𭺾,là,tên,0.916085,0.00356455,SYLLABLE,SYL,detector,0,22,24,23
stt11,page_0264,2,-1,6,9,10,亞,a,là,0.978566,0.000451414,GOLD,CHAR_A,detector,0,22,24,23
stt11,page_0264,2,-1,6,10,11,發,ri,a,0.781181,0.00431649,REVIEW,REVIEW,detector,0,22,24,23
stt11,page_0264,2,-1,6,11,12,鳥,ô,ri,0.720977,0.000381617,GOLD,CHAR_B,detector,0,22,24,23
stt11,page_0266,2,1,4,3,3,丕,vậy,đến,0.792902,0.0484441,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0266,2,1,4,4,4,旦,đến,khi,0.877448,0.0747392,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0266,2,1,4,5,5,欺,khi,người,0.610393,0.0344192,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0266,2,1,4,6,6,早,người,chịu,0.817772,0.0691225,GOLD,CHAR_B,qd01_locked,1,22,22,22
stt11,page_0266,3,-1,3,15,15,衣,i,và,0.886167,0.000682968,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0266,3,-1,3,16,16,計,ghê,i,0.789811,0.00924573,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0266,3,-1,3,17,17,移,rê,ghê,0.670385,0.0035925,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0266,5,1,4,7,7,朱,cho,đến,0.989195,0.000929867,GOLD,CHAR_A,detector,0,17,18,17
stt11,page_0266,5,1,4,8,8,旦,đến,ông,0.604461,0.089626,GOLD,CHAR_A,detector,0,17,18,17
stt11,page_0266,5,1,4,9,9,𭔿,ông,thánh,0.96687,0.00681737,SYLLABLE,SYL,detector,0,17,18,17
stt11,page_0266,5,1,4,10,10,垩,thánh,này,0.869239,0.058549,GOLD,CHAR_A,detector,0,17,18,17
stt11,page_0268,5,-1,3,17,17,女,nữa,ta,0.916085,2.84105e-05,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0268,5,-1,3,18,18,些,ta,nữa,0.736994,0.039539,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0268,5,-1,3,19,19,庒,chăng,ta,0.779752,0.0571928,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0268,7,-1,5,15,15,結,ghét,còn,0.933754,0.000631642,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0268,7,-1,5,16,16,碎,tôi,ghét,0.932615,7.36914e-05,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0268,7,-1,5,17,17,正,làm,tôi,0.823985,0.000365566,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0268,7,-1,5,18,18,不,vậy,làm,0.870514,0.0980512,GOLD,CHAR_B,detector,0,23,23,23
stt11,page_0268,7,-1,5,19,19,况,huống,vậy,0.975152,2.52689e-05,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0270,8,1,3,6,6,共,cùng,kẻ,0.938668,0.000407819,GOLD,CHAR_A,detector,0,23,22,23
stt11,page_0270,8,1,3,7,7,儿,kẻ,chết,0.730723,0.000398372,GOLD,CHAR_B,detector,0,23,22,23
stt11,page_0270,8,1,3,8,8,折,chết,tôi,0.852011,8.39814e-06,GOLD,CHAR_A,detector,0,23,22,23
stt11,page_0270,8,1,3,10,10,庒,chẳng,có,0.971187,7.42693e-05,GOLD,CHAR_A,detector,0,23,22,23
stt11,page_0270,8,1,3,11,11,固,có,tay,0.633006,0.000211574,GOLD,CHAR_A,detector,0,23,22,23
stt11,page_0270,8,1,3,12,12,悶,tay,mà,0.944588,0.000137674,REVIEW,REVIEW,detector,0,23,22,23
stt11,page_0272,1,-1,6,1,2,功,công,vì,0.867226,1.67017e-05,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0272,1,-1,6,2,3,業,nghiệp,công,0.820872,0.00222194,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0272,1,-1,6,3,4,万,đức,nghiệp,0.921693,1.06995e-05,SYLLABLE,SYL,legacy_locked_col,0,22,23,22
stt11,page_0272,1,-1,6,4,5,主,chúa,đức,0.878627,0.0470455,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0272,1,-1,6,5,6,支,giê,chúa,0.718868,0.203957,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0272,1,-1,6,6,7,秋,su,giê,0.562595,0.412207,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0272,9,-1,4,13,13,歇,hết,trước,0.943694,0.00861797,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0272,9,-1,4,14,14,𬼘,dạy,hết,0.769164,0.0173409,SYLLABLE,SYL,detector,0,22,22,22
stt11,page_0272,9,-1,4,15,15,打,đánh,dạy,0.795131,0.000887285,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0272,9,-1,4,16,16,搃,gây,đánh,0.791258,,REVIEW,REVIEW,detector,0,22,22,22
stt11,page_0278,9,-1,3,16,16,麻,mà,lắm,0.814584,0.000509525,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0278,9,-1,3,17,17,𠰥,vua,mà,0.647859,0.000203468,REVIEW,REVIEW,detector,0,23,23,23
stt11,page_0278,9,-1,3,18,18,人,ấy,vua,0.84116,0.0028419,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0282,3,-1,8,8,8,買,mới,quỷ,0.947475,0.000859987,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0282,3,-1,8,9,9,踈,thưa,mới,0.782326,0.000966909,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0282,3,-1,8,10,10,浪,rằng,thưa,0.995816,9.87465e-07,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0282,3,-1,8,11,11,碎,tôi,rằng,0.689306,3.7345e-05,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0282,3,-1,8,12,12,堕,xin,tôi,0.94148,0.000164774,REVIEW,REVIEW,detector,0,21,21,21
stt11,page_0282,3,-1,8,13,13,方,đức,xin,0.800683,0.000357098,SYLLABLE,SYL,detector,0,21,21,21
stt11,page_0282,3,-1,8,14,14,主,chúa,đức,0.676799,0.120841,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0282,3,-1,8,15,15,尽,trời,chúa,0.54316,0.429255,SYLLABLE,SYL,detector,0,21,21,21
stt11,page_0282,6,1,3,2,2,天,thiên,hạ,0.8649,0.1199,GOLD,CHAR_A,detector,0,22,23,22
stt11,page_0282,6,1,3,3,3,下,hạ,thờ,0.943781,0.000395272,GOLD,CHAR_A,detector,0,22,23,22
stt11,page_0282,6,1,3,4,4,蜍,thờ,phượng,0.939987,0.000755977,GOLD,CHAR_A,detector,0,22,23,22
stt11,page_0282,7,-1,6,9,10,召,chịu,còn,0.522352,0.0104768,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0282,7,-1,6,10,11,事,sự,chịu,0.91001,0.00212019,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0282,7,-1,6,11,12,極,cực,sự,0.94125,2.66892e-05,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0282,7,-1,6,12,13,𡖋,làm,cực,0.969707,0.000484297,SYLLABLE,SYL,legacy_locked_col,0,22,23,22
stt11,page_0282,7,-1,6,13,14,丕,vậy,làm,0.54263,0.444181,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0282,7,-1,6,14,15,時,thì,vậy,0.581304,0.384782,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0284,4,1,3,5,5,噀,ra,đời,0.660476,0.000273797,SYLLABLE,SYL,detector,0,17,18,17
stt11,page_0284,4,1,3,6,6,𫞖,đời,cho,0.913126,0.036425,REVIEW,REVIEW,detector,0,17,18,17
stt11,page_0284,4,1,3,7,7,朱,cho,đến,0.761503,0.10156,GOLD,CHAR_A,detector,0,17,18,17
stt11,page_0292,7,-1,4,12,12,喂,ra,áo,0.662737,0.00122707,SYLLABLE,SYL,legacy_locked_col,0,21,21,21
stt11,page_0292,7,-1,4,13,13,麻,mà,ra,0.932728,0.0028754,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt11,page_0292,7,-1,4,14,14,末,cho,mà,0.865851,0.00340131,SYLLABLE,SYL,legacy_locked_col,0,21,21,21
stt11,page_0292,7,-1,4,15,15,仍,những,cho,0.560128,0.0378021,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt2,page_0012,8,-1,3,10,10,中,trong,vì,0.961867,8.18637e-07,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0012,8,-1,3,11,11,弄,lòng,trong,0.994192,8.13976e-06,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0012,8,-1,3,12,12,恒,hăng,lòng,0.934837,,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0012,8,-1,4,15,15,主,chúa,đức,0.982545,0.000691019,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0012,8,-1,4,16,16,主,giê,chúa,0.947099,0.000572875,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0012,8,-1,4,17,17,秋,su,giê,0.636726,0.0121059,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0012,8,-1,4,18,18,冊,là,su,0.911789,0.0109796,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0018,7,-1,3,13,13,實,thật,tớ,0.635484,0.0034956,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0018,7,-1,3,14,14,徳,đức,thật,0.597419,0.00161295,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0018,7,-1,3,15,15,主,chúa,đức,0.985631,0.00613497,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0020,6,1,3,5,5,徳,đức,chúa,0.535523,0.0986274,GOLD,CHAR_A,detector,0,20,23,20
stt2,page_0020,6,1,3,6,6,主,chúa,giê,0.880452,0.0264417,GOLD,CHAR_A,detector,0,20,23,20
stt2,page_0020,6,1,3,7,7,立,giê,su,0.927732,0.0259303,SYLLABLE,SYL,detector,0,20,23,20
stt2,page_0022,9,-1,3,5,6,軍,quân,ma,0.567839,0.00236524,GOLD,CHAR_A,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,3,6,7,与,dữ,quân,0.929149,2.01038e-06,GOLD,CHAR_A,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,3,7,8,祕,lấy,dữ,0.581304,0.000197208,SYLLABLE,SYL,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,3,11,12,打,đánh,mà,0.936379,5.81722e-06,GOLD,CHAR_A,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,3,12,13,丑,cùng,đánh,0.650077,0.000108061,SYLLABLE,SYL,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,3,13,14,匈,câu,cùng,0.851907,4.8328e-05,REVIEW,REVIEW,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,5,15,16,木,móc,liêm,0.633006,0.00038311,GOLD,CHAR_A,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,5,16,17,羽,thịt,móc,0.62854,0.000310252,SYLLABLE,SYL,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,5,17,18,䍐,ra,thịt,0.654057,0.000369876,SYLLABLE,SYL,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,5,18,19,断,đoạn,ra,0.877234,0.000348826,GOLD,CHAR_A,legacy_locked_col,0,22,24,20
stt2,page_0022,9,-1,5,19,20,祀,lấy,đoạn,0.929092,0.000140938,SYLLABLE,SYL,legacy_locked_col,0,22,24,20
stt2,page_0024,6,-1,3,16,16,主,chúa,đức,0.894809,0.01875,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0024,6,-1,3,17,17,支,giê,chúa,0.912569,0.0282021,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0024,6,-1,3,18,18,秋,su,giê,0.840954,0.0812873,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0030,2,1,3,8,8,擬,đường,lên,0.71397,3.32153e-05,REVIEW,REVIEW,legacy_locked_col,0,23,23,22
stt2,page_0030,2,1,3,9,9,連,lên,thiên,0.949646,0.00637936,GOLD,CHAR_A,legacy_locked_col,0,23,23,22
stt2,page_0030,2,1,3,10,10,天,thiên,đàng,0.855659,0.000339417,GOLD,CHAR_A,legacy_locked_col,0,23,23,22
stt2,page_0038,4,1,4,11,11,德,sói,cùng,0.779752,,REVIEW,REVIEW,legacy_locked_col,0,21,21,17
stt2,page_0038,4,1,4,12,12,共,cùng,nhiều,0.962513,1.80588e-05,GOLD,CHAR_A,legacy_locked_col,0,21,21,17
stt2,page_0038,4,1,4,13,13,僥,nhiều,muông,0.854719,0.000465744,GOLD,SYL,legacy_locked_col,0,21,21,17
stt2,page_0038,4,1,4,14,14,據,muông,khác,0.780038,0.000811045,REVIEW,REVIEW,legacy_locked_col,0,21,21,17
stt2,page_0038,9,1,3,7,7,稱,mặt,quan,0.940675,9.97304e-06,REVIEW,REVIEW,legacy_locked_col,0,20,20,16
stt2,page_0038,9,1,3,8,8,官,quan,thì,0.690148,1.34202e-05,GOLD,CHAR_A,legacy_locked_col,0,20,20,16
stt2,page_0038,9,1,3,9,9,寿,thì,quan,0.919782,5.06473e-05,SYLLABLE,SYL,legacy_locked_col,0,20,20,16
stt2,page_0040,2,-1,4,12,12,庫,khó,sự,0.506281,0.00315801,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0040,2,-1,4,13,13,共,cùng,khó,0.986308,3.556e-06,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0040,2,-1,4,14,14,奴,nó,cùng,0.789232,5.30779e-05,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0040,2,-1,4,15,15,女,nữa,nó,0.631771,0.00917378,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0040,2,-1,3,17,17,直,nghe,quan,0.927959,0.0017577,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0040,2,-1,3,18,18,内,nói,nghe,0.779847,0.0132439,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0040,2,-1,3,19,19,尒,làm,nói,0.810715,0.0216656,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0040,7,-1,3,18,18,殊,cho,công,0.593349,0.00024543,REVIEW,REVIEW,detector,0,22,23,23
stt2,page_0040,7,-1,3,19,19,弝,bà,cho,0.846309,0.000124378,SYLLABLE,SYL,detector,0,22,23,23
stt2,page_0040,7,-1,3,20,20,欣,hơn,bà,0.930341,0.00182772,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0042,9,-1,6,15,15,寺,thì,đã,0.937752,3.53575e-05,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0042,9,-1,6,16,16,㸔,mới,thì,0.854719,9.53637e-05,REVIEW,REVIEW,detector,0,22,23,23
stt2,page_0042,9,-1,6,17,17,除,thờ,mới,0.810814,1.16597e-05,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0042,9,-1,6,18,18,朱,cho,thờ,0.928752,0.000166066,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0042,9,-1,6,19,19,年,nên,cho,0.792225,0.000721358,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0042,9,-1,6,20,20,恐,bấy,nên,0.861107,3.4003e-05,SYLLABLE,SYL,detector,0,22,23,23
