page,column,syllable,nom_char,unicode,matched,tier,ocr_char,bbox,crop_file
page_0016,5,Sáng,創,U+5275,True,1,創,"[581, 117, 677, 203]",crops/page_0016/col05_char001.png
page_0016,5,ngày,𬏝,U+2C3DD,True,3,得,"[581, 203, 677, 289]",crops/page_0016/col05_char002.png
page_0016,5,thấy,体,U+4F53,True,1,体,"[581, 289, 677, 375]",crops/page_0016/col05_char003.png
page_0016,5,bảy,罢,U+7F62,True,1,罢,"[581, 375, 677, 460]",crops/page_0016/col05_char004.png
page_0016,5,ông,翁,U+7FC1,True,1,翁,"[581, 460, 677, 546]",crops/page_0016/col05_char005.png
page_0016,5,ấy,意,U+610F,True,1,意,"[581, 546, 677, 632]",crops/page_0016/col05_char006.png
page_0016,5,quỳ,跪,U+8DEA,True,3,危,"[581, 632, 677, 718]",crops/page_0016/col05_char007.png
page_0016,5,xuống,󱟫,U+F17EB,True,3,庵,"[581, 718, 677, 803]",crops/page_0016/col05_char008.png
page_0016,5,xin,嗔,U+55D4,True,2,慎,"[581, 803, 677, 889]",crops/page_0016/col05_char009.png
page_0016,5,lập,立,U+7ACB,True,1,立,"[581, 889, 677, 975]",crops/page_0016/col05_char010.png
page_0016,5,dòng,用,U+7528,True,1,用,"[581, 975, 677, 1061]",crops/page_0016/col05_char011.png
page_0016,5,thầy,柴,U+67F4,True,1,柴,"[581, 1061, 677, 1147]",crops/page_0016/col05_char012.png
page_0016,5,trên,連,U+9023,True,1,連,"[581, 1147, 677, 1232]",crops/page_0016/col05_char013.png
page_0016,5,núi,𡶀,U+21D80,True,3,𡱆,"[581, 1232, 677, 1318]",crops/page_0016/col05_char014.png
page_0016,5,kia,其,U+5176,True,1,其,"[581, 1318, 677, 1404]",crops/page_0016/col05_char015.png
page_0016,5,tên,先,U+5148,True,1,先,"[581, 1404, 677, 1490]",crops/page_0016/col05_char016.png
page_0016,5,là,容,U+5BB9,True,3,要,"[581, 1490, 677, 1575]",crops/page_0016/col05_char017.png
page_0016,5,Ga,繁,U+7E41,True,3,𭸟,"[581, 1575, 677, 1661]",crops/page_0016/col05_char018.png
page_0016,5,tu,噍,U+564D,True,3,順,"[581, 1661, 677, 1747]",crops/page_0016/col05_char019.png
page_0016,5,xa,車,U+8ECA,True,1,車,"[581, 1747, 677, 1833]",crops/page_0016/col05_char020.png
page_0016,5,thì,時,U+6642,True,1,時,"[581, 1833, 677, 1918]",crops/page_0016/col05_char021.png
page_0016,6,mới,賀,U+8CC0,True,3,置,"[451, 36, 547, 117]",crops/page_0016/col06_char000.png
page_0016,6,biết,別,U+5225,True,1,別,"[451, 117, 547, 199]",crops/page_0016/col06_char001.png
page_0016,6,ý,意,U+610F,True,1,意,"[451, 199, 547, 281]",crops/page_0016/col06_char002.png
page_0016,6,bảy,罢,U+7F62,True,1,罢,"[451, 281, 547, 362]",crops/page_0016/col06_char003.png
page_0016,6,cái,丐,U+4E10,True,1,丐,"[451, 362, 547, 444]",crops/page_0016/col06_char004.png
page_0016,6,sao,牢,U+7262,True,1,牢,"[451, 444, 547, 526]",crops/page_0016/col06_char005.png
page_0016,6,ấy,意,U+610F,True,1,意,"[451, 526, 547, 607]",crops/page_0016/col06_char006.png
page_0016,6,mà,麻,U+9EBB,True,1,麻,"[451, 607, 547, 689]",crops/page_0016/col06_char007.png
page_0016,6,mừng,盟,U+76DF,True,3,因,"[451, 689, 547, 771]",crops/page_0016/col06_char008.png
page_0016,6,lắm,凜,U+51DC,True,1,凜,"[451, 771, 547, 852]",crops/page_0016/col06_char009.png
page_0016,6,Ông,鶲,U+9DB2,True,3,𫝹,"[451, 852, 547, 934]",crops/page_0016/col06_char010.png
page_0016,6,viết,曰,U+66F0,True,1,曰,"[451, 934, 547, 1016]",crops/page_0016/col06_char011.png
page_0016,6,vồ,摹,U+6479,True,3,無,"[451, 1016, 547, 1098]",crops/page_0016/col06_char012.png
page_0016,6,đưa,迻,U+8FFB,True,2,逡,"[451, 1098, 547, 1179]",crops/page_0016/col06_char013.png
page_0016,6,đi,𪠞,U+2A81E,True,3,益,"[451, 1179, 547, 1261]",crops/page_0016/col06_char014.png
page_0016,6,đến,旦,U+65E6,True,1,旦,"[451, 1261, 547, 1343]",crops/page_0016/col06_char015.png
page_0016,6,nơi,尼,U+5C3C,True,2,忌,"[451, 1343, 547, 1424]",crops/page_0016/col06_char016.png
page_0016,6,và,頗,U+9817,True,3,寗,"[451, 1424, 547, 1506]",crops/page_0016/col06_char017.png
page_0016,6,có,固,U+56FA,True,1,固,"[451, 1506, 547, 1588]",crops/page_0016/col06_char018.png
page_0016,6,nhiều,饒,U+9952,True,1,饒,"[451, 1588, 547, 1669]",crops/page_0016/col06_char019.png
page_0016,6,lần,吝,U+541D,True,1,吝,"[451, 1669, 547, 1751]",crops/page_0016/col06_char020.png
page_0016,6,ở,於,U+65BC,True,1,於,"[451, 1751, 547, 1833]",crops/page_0016/col06_char021.png
page_0016,6,đấy,帝,U+5E1D,True,1,帝,"[451, 1833, 547, 1915]",crops/page_0016/col06_char022.png
page_0016,7,hãm,𨺻,U+28EBB,True,1,𨺻,"[316, 26, 414, 107]",crops/page_0016/col07_char000.png
page_0016,7,mình,命,U+547D,True,1,命,"[316, 107, 414, 189]",crops/page_0016/col07_char001.png
page_0016,7,cùng,邛,U+909B,True,2,女,"[316, 189, 414, 271]",crops/page_0016/col07_char002.png
page_0016,7,các,阁,U+9601,True,3,参,"[316, 271, 414, 353]",crops/page_0016/col07_char003.png
page_0016,7,thầy,賴,U+8CF4,True,3,楽,"[316, 353, 414, 434]",crops/page_0016/col07_char004.png
page_0016,7,Cha,吒,U+5412,True,1,吒,"[316, 434, 414, 516]",crops/page_0016/col07_char005.png
page_0016,7,người,㝵,U+3775,True,1,㝵,"[316, 516, 414, 598]",crops/page_0016/col07_char006.png
page_0016,7,tên,先,U+5148,True,1,先,"[316, 598, 414, 680]",crops/page_0016/col07_char007.png
page_0016,7,là,𬗢,U+2C5E2,True,3,䍐,"[316, 680, 414, 762]",crops/page_0016/col07_char008.png
page_0016,7,Ô,乌,U+4E4C,True,2,与,"[316, 762, 414, 843]",crops/page_0016/col07_char009.png
page_0016,7,ri,鴺,U+9D3A,True,3,移,"[316, 843, 414, 925]",crops/page_0016/col07_char010.png
page_0016,7,long,竜,U+7ADC,True,1,竜,"[316, 925, 414, 1007]",crops/page_0016/col07_char011.png
page_0016,7,cũng,拱,U+62F1,True,1,拱,"[316, 1007, 414, 1089]",crops/page_0016/col07_char012.png
page_0016,7,vào,包,U+5305,True,1,包,"[316, 1089, 414, 1170]",crops/page_0016/col07_char013.png
page_0016,7,dòng,𣳔,U+23CD4,True,2,淜,"[316, 1170, 414, 1252]",crops/page_0016/col07_char014.png
page_0016,7,ấy,意,U+610F,True,1,意,"[316, 1252, 414, 1334]",crops/page_0016/col07_char015.png
page_0016,7,nữa,女,U+5973,True,1,女,"[316, 1334, 414, 1416]",crops/page_0016/col07_char016.png
page_0016,7,mà,麻,U+9EBB,True,1,麻,"[316, 1416, 414, 1498]",crops/page_0016/col07_char017.png
page_0016,7,được,特,U+7279,True,1,特,"[316, 1498, 414, 1579]",crops/page_0016/col07_char018.png
page_0016,7,một,蔑,U+8511,True,3,皮,"[316, 1579, 414, 1661]",crops/page_0016/col07_char019.png
page_0016,7,trăm,婪,U+5A6A,True,3,森,"[316, 1661, 414, 1743]",crops/page_0016/col07_char020.png
page_0016,7,tuổi,歳,U+6B73,True,1,歳,"[316, 1743, 414, 1825]",crops/page_0016/col07_char021.png
page_0016,7,dày,薹,U+85B9,True,3,兹,"[316, 1825, 414, 1907]",crops/page_0016/col07_char022.png
page_0016,8,nhiều,,,False,0,,,
page_0016,8,phúc,覆,U+8986,True,3,饒,"[173, 32, 265, 112]",crops/page_0016/col08_char000.png
page_0016,8,đức,𱝮,U+3176E,True,3,福,"[173, 112, 265, 193]",crops/page_0016/col08_char001.png
page_0016,8,mới,𡤓,U+21913,True,3,徳,"[173, 193, 265, 273]",crops/page_0016/col08_char002.png
page_0016,8,sinh,䲼,U+4CBC,True,3,置,"[173, 273, 265, 354]",crops/page_0016/col08_char003.png
page_0016,8,thì,茄,U+8304,True,3,生,"[173, 354, 265, 435]",crops/page_0016/col08_char004.png
page_0016,8,Con,昆,U+6606,True,1,昆,"[173, 435, 265, 515]",crops/page_0016/col08_char005.png
page_0016,8,đi,多,U+591A,True,1,多,"[173, 515, 265, 596]",crops/page_0016/col08_char006.png
page_0016,8,cầu,鞽,U+97BD,True,3,未,"[173, 596, 265, 677]",crops/page_0016/col08_char007.png
page_0016,8,cha,吒,U+5412,True,2,乇,"[173, 677, 265, 757]",crops/page_0016/col08_char008.png
page_0016,8,và,喡,U+55A1,True,2,韋,"[173, 757, 265, 838]",crops/page_0016/col08_char009.png
page_0016,8,cho,朱,U+6731,True,1,朱,"[173, 838, 265, 919]",crops/page_0016/col08_char010.png
page_0016,8,chịu,召,U+53EC,True,1,召,"[173, 919, 265, 999]",crops/page_0016/col08_char011.png
page_0016,8,Cô,姑,U+59D1,True,1,姑,"[173, 999, 265, 1080]",crops/page_0016/col08_char012.png
page_0016,8,mô,嫫,U+5AEB,True,3,擾,"[173, 1080, 265, 1161]",crops/page_0016/col08_char013.png
page_0016,8,nhong,戎,U+620E,True,1,戎,"[173, 1161, 265, 1241]",crops/page_0016/col08_char014.png
page_0016,8,cùng,弯,U+5F2F,True,3,丑,"[173, 1241, 265, 1322]",crops/page_0016/col08_char015.png
page_0016,8,cất,拮,U+62EE,True,1,拮,"[173, 1322, 265, 1403]",crops/page_0016/col08_char016.png
page_0016,8,xác,殻,U+6BBB,True,1,殻,"[173, 1403, 265, 1483]",crops/page_0016/col08_char017.png
page_0016,8,Mẹ,姆,U+59C6,True,3,張,"[173, 1483, 265, 1564]",crops/page_0016/col08_char018.png
page_0016,8,người,勜,U+52DC,True,3,身,"[173, 1564, 265, 1645]",crops/page_0016/col08_char019.png
page_0016,8,cũng,拱,U+62F1,True,1,拱,"[173, 1645, 265, 1725]",crops/page_0016/col08_char020.png
page_0016,8,muốn,悶,U+60B6,True,1,悶,"[173, 1725, 265, 1806]",crops/page_0016/col08_char021.png
page_0016,8,bỏ,補,U+88DC,True,1,補,"[173, 1806, 265, 1887]",crops/page_0016/col08_char022.png
page_0016,9,sự,,,False,0,,,
page_0016,9,thế,薙,U+8599,True,3,事,"[22, 25, 116, 106]",crops/page_0016/col09_char000.png
page_0016,9,gian,姦,U+59E6,True,3,世,"[22, 106, 116, 187]",crops/page_0016/col09_char001.png
page_0016,9,song,窻,U+7ABB,True,3,閹,"[22, 187, 116, 269]",crops/page_0016/col09_char002.png
page_0016,9,le,󱪏,U+F1A8F,True,3,双,"[22, 269, 116, 350]",crops/page_0016/col09_char003.png
page_0016,9,con,𫴾,U+2BD3E,True,3,离,"[22, 350, 116, 432]",crops/page_0016/col09_char004.png
page_0016,9,can,釬,U+91EC,True,3,昆,"[22, 432, 116, 513]",crops/page_0016/col09_char005.png
page_0016,9,mà,傌,U+508C,True,3,千,"[22, 513, 116, 595]",crops/page_0016/col09_char006.png
page_0016,9,khuyên,𡅳,U+21173,True,3,奔,"[22, 595, 116, 676]",crops/page_0016/col09_char007.png
page_0016,9,nuôi,󱟎,U+F17CE,True,3,勸,"[22, 676, 116, 758]",crops/page_0016/col09_char008.png
page_0016,9,những,仍,U+4ECD,True,3,餒,"[22, 758, 116, 839]",crops/page_0016/col09_char009.png
page_0016,9,con,婫,U+5A6B,True,3,仍,"[22, 839, 116, 921]",crops/page_0016/col09_char010.png
page_0016,9,mọn,󰃃,U+F00C3,True,3,昆,"[22, 921, 116, 1002]",crops/page_0016/col09_char011.png
page_0016,9,vì,爲,U+7232,True,3,悶,"[22, 1002, 116, 1084]",crops/page_0016/col09_char012.png
page_0016,9,nuôi,󱟎,U+F17CE,True,3,爲,"[22, 1084, 116, 1165]",crops/page_0016/col09_char013.png
page_0016,9,làm,𫜵,U+2B735,True,3,餒,"[22, 1165, 116, 1247]",crops/page_0016/col09_char014.png
page_0016,9,vậy,丕,U+4E15,True,3,以,"[22, 1247, 116, 1328]",crops/page_0016/col09_char015.png
page_0016,9,cũng,供,U+4F9B,True,3,丕,"[22, 1328, 116, 1410]",crops/page_0016/col09_char016.png
page_0016,9,có,箇,U+7B87,True,3,拱,"[22, 1410, 116, 1491]",crops/page_0016/col09_char017.png
page_0016,9,phúc,覆,U+8986,True,3,固,"[22, 1491, 116, 1573]",crops/page_0016/col09_char018.png
page_0016,9,trọng,喠,U+55A0,True,3,福,"[22, 1573, 116, 1654]",crops/page_0016/col09_char019.png
page_0016,9,nữa,姅,U+59C5,True,3,重,"[22, 1654, 116, 1736]",crops/page_0016/col09_char020.png
page_0016,9,Đến,蛋,U+86CB,True,3,女,"[22, 1736, 116, 1817]",crops/page_0016/col09_char021.png
page_0016,9,khi,欺,U+6B3A,True,1,欺,"[22, 1817, 116, 1899]",crops/page_0016/col09_char022.png
page_0018,1,,,,False,0,,,
page_0018,1,ông,翁,U+7FC1,True,1,翁,"[1211, 129, 1313, 207]",crops/page_0018/col01_char000.png
page_0018,1,Thánh,喒,U+5592,True,3,皇,"[1211, 207, 1313, 284]",crops/page_0018/col01_char001.png
page_0018,1,U,紆,U+7D06,True,3,禹,"[1211, 284, 1313, 362]",crops/page_0018/col01_char002.png
page_0018,1,cô,姑,U+59D1,True,1,姑,"[1211, 362, 1313, 440]",crops/page_0018/col01_char003.png
page_0018,1,được,特,U+7279,True,1,特,"[1211, 440, 1313, 517]",crops/page_0018/col01_char004.png
page_0018,1,tám,三,U+4E09,True,3,䟃,"[1211, 517, 1313, 595]",crops/page_0018/col01_char005.png
page_0018,1,mươi,𪜚,U+2A71A,True,3,遇,"[1211, 595, 1313, 673]",crops/page_0018/col01_char006.png
page_0018,1,tuổi,󰣳,U+F08F3,True,3,朝,"[1211, 673, 1313, 750]",crops/page_0018/col01_char007.png
page_0018,1,và,喡,U+55A1,True,2,韋,"[1211, 750, 1313, 828]",crops/page_0018/col01_char008.png
page_0018,1,ước,约,U+7EA6,True,1,约,"[1211, 828, 1313, 905]",crops/page_0018/col01_char009.png
page_0018,1,ao,㘭,U+362D,True,3,物,"[1211, 905, 1313, 983]",crops/page_0018/col01_char010.png
page_0018,1,thấy,体,U+4F53,True,1,体,"[1211, 983, 1313, 1061]",crops/page_0018/col01_char011.png
page_0018,1,mặt,末,U+672B,True,1,末,"[1211, 1061, 1313, 1138]",crops/page_0018/col01_char012.png
page_0018,1,Chúa,主,U+4E3B,True,1,主,"[1211, 1138, 1313, 1216]",crops/page_0018/col01_char013.png
page_0018,1,muôn,閍,U+958D,True,2,悶,"[1211, 1216, 1313, 1294]",crops/page_0018/col01_char014.png
page_0018,1,vật,物,U+7269,True,1,物,"[1211, 1294, 1313, 1371]",crops/page_0018/col01_char015.png
page_0018,1,tỏ,祖,U+7956,True,3,許,"[1211, 1371, 1313, 1449]",crops/page_0018/col01_char016.png
page_0018,1,tường,詳,U+8A73,True,1,詳,"[1211, 1449, 1313, 1526]",crops/page_0018/col01_char017.png
page_0018,1,thì,時,U+6642,True,1,時,"[1211, 1526, 1313, 1604]",crops/page_0018/col01_char018.png
page_0018,1,Đức,德,U+5FB7,True,1,德,"[1211, 1604, 1313, 1682]",crops/page_0018/col01_char019.png
page_0018,1,Chúa,主,U+4E3B,True,1,主,"[1211, 1682, 1313, 1759]",crops/page_0018/col01_char020.png
page_0018,1,Trời,𢚸,U+226B8,True,3,爾,"[1211, 1759, 1313, 1837]",crops/page_0018/col01_char021.png
page_0018,1,rước,綽,U+7DBD,True,1,綽,"[1211, 1837, 1313, 1915]",crops/page_0018/col01_char022.png
page_0018,2,lên,󰓁,U+F04C1,True,3,逢,"[1062, 45, 1159, 130]",crops/page_0018/col02_char000.png
page_0018,2,trời,𫶸,U+2BDB8,True,3,厕,"[1062, 130, 1159, 216]",crops/page_0018/col02_char001.png
page_0018,2,và,喡,U+55A1,True,2,偉,"[1062, 216, 1159, 301]",crops/page_0018/col02_char002.png
page_0018,2,làm,𫜵,U+2B735,True,3,而,"[1062, 301, 1159, 387]",crops/page_0018/col02_char003.png
page_0018,2,nhiều,饒,U+9952,True,1,饒,"[1062, 387, 1159, 473]",crops/page_0018/col02_char004.png
page_0018,2,phép,法,U+6CD5,True,1,法,"[1062, 473, 1159, 558]",crops/page_0018/col02_char005.png
page_0018,2,lạ,𡆗,U+21197,True,3,𮟃,"[1062, 558, 1159, 644]",crops/page_0018/col02_char006.png
page_0018,2,vì,爲,U+7232,True,1,爲,"[1062, 644, 1159, 730]",crops/page_0018/col02_char007.png
page_0018,2,công,功,U+529F,True,1,功,"[1062, 730, 1159, 815]",crops/page_0018/col02_char008.png
page_0018,2,nghiệp,嶪,U+5DAA,True,3,𭪙,"[1062, 815, 1159, 901]",crops/page_0018/col02_char009.png
page_0018,2,người,㝵,U+3775,True,1,㝵,"[1062, 901, 1159, 987]",crops/page_0018/col02_char010.png
page_0018,3,Từ,自,U+81EA,True,1,自,"[900, 35, 1017, 117]",crops/page_0018/col03_char000.png
page_0018,3,Đức,德,U+5FB7,True,1,德,"[900, 117, 1017, 200]",crops/page_0018/col03_char001.png
page_0018,3,Chúa,主,U+4E3B,True,1,主,"[900, 200, 1017, 283]",crops/page_0018/col03_char002.png
page_0018,3,Giê,支,U+652F,True,1,支,"[900, 283, 1017, 365]",crops/page_0018/col03_char003.png
page_0018,3,su,㮲,U+3BB2,True,3,啾,"[900, 365, 1017, 448]",crops/page_0018/col03_char004.png
page_0018,3,ra,威,U+5A01,True,3,僊,"[900, 448, 1017, 531]",crops/page_0018/col03_char005.png
page_0018,3,đời,代,U+4EE3,True,1,代,"[900, 531, 1017, 613]",crops/page_0018/col03_char006.png
page_0018,3,cho,朱,U+6731,True,1,朱,"[900, 613, 1017, 696]",crops/page_0018/col03_char007.png
page_0018,3,đến,旦,U+65E6,True,1,旦,"[900, 696, 1017, 779]",crops/page_0018/col03_char008.png
page_0018,3,ông,翁,U+7FC1,True,1,翁,"[900, 779, 1017, 861]",crops/page_0018/col03_char009.png
page_0018,3,Thánh,喒,U+5592,True,3,望,"[900, 861, 1017, 944]",crops/page_0018/col03_char010.png
page_0018,3,này,尼,U+5C3C,True,1,尼,"[900, 944, 1017, 1027]",crops/page_0018/col03_char011.png
page_0018,3,khỏi,瑰,U+7470,True,3,思,"[900, 1027, 1017, 1109]",crops/page_0018/col03_char012.png
page_0018,3,một,没,U+6CA1,True,1,没,"[900, 1109, 1017, 1192]",crops/page_0018/col03_char013.png
page_0018,3,nghìn,岸,U+5CB8,True,3,爲,"[900, 1192, 1017, 1275]",crops/page_0018/col03_char014.png
page_0018,3,một,殁,U+6B81,True,2,殿,"[900, 1275, 1017, 1357]",crops/page_0018/col03_char015.png
page_0018,3,trăm,婪,U+5A6A,True,3,𭁡,"[900, 1357, 1017, 1440]",crops/page_0018/col03_char016.png
page_0018,3,ba,巴,U+5DF4,True,1,巴,"[900, 1440, 1017, 1523]",crops/page_0018/col03_char017.png
page_0018,3,mươi,邁,U+9081,True,1,邁,"[900, 1523, 1017, 1605]",crops/page_0018/col03_char018.png
page_0018,3,hai,侼,U+4FBC,True,3,哈,"[900, 1605, 1017, 1688]",crops/page_0018/col03_char019.png
page_0018,3,năm,南,U+5357,True,1,南,"[900, 1688, 1017, 1771]",crops/page_0018/col03_char020.png
page_0018,4,MỒNG,夢,U+5922,True,1,夢,"[768, 161, 879, 257]",crops/page_0018/col04_char000.png
page_0018,4,HAI,󰀘,U+F0018,True,3,𦀇,"[768, 257, 879, 353]",crops/page_0018/col04_char001.png
page_0018,4,Ông,翁,U+7FC1,True,1,翁,"[773, 488, 866, 567]",crops/page_0018/col04_char002.png
page_0018,4,Thánh,偺,U+507A,True,3,皇,"[773, 567, 866, 647]",crops/page_0018/col04_char003.png
page_0018,4,Chi,支,U+652F,True,1,支,"[773, 647, 866, 726]",crops/page_0018/col04_char004.png
page_0018,4,cô,姑,U+59D1,True,1,姑,"[773, 726, 866, 806]",crops/page_0018/col04_char005.png
page_0018,4,phao,抛,U+629B,True,1,抛,"[773, 806, 866, 885]",crops/page_0018/col04_char006.png
page_0018,4,la,驘,U+9A58,True,3,異,"[773, 885, 866, 965]",crops/page_0018/col04_char007.png
page_0018,4,truyện,傳,U+50B3,True,1,傳,"[773, 965, 866, 1045]",crops/page_0018/col04_char008.png
page_0018,5,Trong,中,U+4E2D,True,1,中,"[613, 42, 719, 120]",crops/page_0018/col05_char000.png
page_0018,5,nước,於,U+65BC,True,3,房,"[613, 120, 719, 198]",crops/page_0018/col05_char001.png
page_0018,5,Na,那,U+90A3,True,1,那,"[613, 198, 719, 276]",crops/page_0018/col05_char002.png
page_0018,5,vu,于,U+4E8E,True,3,子,"[613, 276, 719, 354]",crops/page_0018/col05_char003.png
page_0018,5,lê,黎,U+9ECE,True,1,黎,"[613, 354, 719, 432]",crops/page_0018/col05_char004.png
page_0018,5,xứ,處,U+8655,True,1,處,"[613, 432, 719, 510]",crops/page_0018/col05_char005.png
page_0018,5,Ga,楂,U+6942,True,2,銜,"[613, 510, 719, 588]",crops/page_0018/col05_char006.png
page_0018,5,la,驘,U+9A58,True,3,罡,"[613, 588, 719, 667]",crops/page_0018/col05_char007.png
page_0018,5,ri,𪅨,U+2A168,True,3,移,"[613, 667, 719, 745]",crops/page_0018/col05_char008.png
page_0018,5,a,阿,U+963F,True,1,阿,"[613, 745, 719, 823]",crops/page_0018/col05_char009.png
page_0018,5,sinh,生,U+751F,True,1,生,"[613, 823, 719, 901]",crops/page_0018/col05_char010.png
page_0018,5,ra,群,U+7FA4,True,3,罡,"[613, 901, 719, 979]",crops/page_0018/col05_char011.png
page_0018,5,ông,翁,U+7FC1,True,1,翁,"[613, 979, 719, 1057]",crops/page_0018/col05_char012.png
page_0018,5,Thánh,喒,U+5592,True,3,𦤳,"[613, 1057, 719, 1135]",crops/page_0018/col05_char013.png
page_0018,5,Chi,支,U+652F,True,2,赱,"[613, 1135, 719, 1213]",crops/page_0018/col05_char014.png
page_0018,5,cô,姑,U+59D1,True,1,姑,"[613, 1213, 719, 1292]",crops/page_0018/col05_char015.png
page_0018,5,gần,󱮅,U+F1B85,True,3,貯,"[613, 1292, 719, 1370]",crops/page_0018/col05_char016.png
page_0018,5,nơi,尼,U+5C3C,True,1,尼,"[613, 1370, 719, 1448]",crops/page_0018/col05_char017.png
page_0018,5,làng,廊,U+5ECA,True,1,廊,"[613, 1448, 719, 1526]",crops/page_0018/col05_char018.png
page_0018,5,tên,先,U+5148,True,1,先,"[613, 1526, 719, 1604]",crops/page_0018/col05_char019.png
page_0018,5,là,𬗢,U+2C5E2,True,3,究,"[613, 1604, 719, 1682]",crops/page_0018/col05_char020.png
page_0018,5,Phao,抛,U+629B,True,1,抛,"[613, 1682, 719, 1760]",crops/page_0018/col05_char021.png
page_0018,5,ra,囉,U+56C9,True,3,罕,"[613, 1760, 719, 1838]",crops/page_0018/col05_char022.png
page_0018,5,Cha,吒,U+5412,True,2,乇,"[613, 1838, 719, 1917]",crops/page_0018/col05_char023.png
page_0018,6,mẹ,姆,U+59C6,True,3,姨,"[467, 38, 567, 141]",crops/page_0018/col06_char000.png
page_0018,6,khó,庫,U+5EAB,True,1,庫,"[467, 141, 567, 245]",crops/page_0018/col06_char001.png
page_0018,6,khăn,中,U+4E2D,True,1,中,"[467, 245, 567, 349]",crops/page_0018/col06_char002.png
page_0018,6,cùng,廾,U+5EFE,True,2,卉,"[467, 349, 567, 453]",crops/page_0018/col06_char003.png
page_0018,6,hèn,閑,U+9591,True,1,閑,"[467, 453, 567, 557]",crops/page_0018/col06_char004.png
page_0018,6,trước,畧,U+7567,True,1,畧,"[467, 557, 567, 661]",crops/page_0018/col06_char005.png
page_0018,6,mặt,末,U+672B,True,1,末,"[467, 661, 567, 765]",crops/page_0018/col06_char006.png
page_0018,6,người,𠊚,U+2029A,True,3,昇,"[467, 765, 567, 869]",crops/page_0018/col06_char007.png
page_0018,6,thế,世,U+4E16,True,1,世,"[467, 869, 567, 973]",crops/page_0018/col06_char008.png
page_0018,6,gian,間,U+9593,True,1,間,"[467, 973, 567, 1077]",crops/page_0018/col06_char009.png
page_0018,6,song,窻,U+7ABB,True,3,政,"[467, 1077, 567, 1181]",crops/page_0018/col06_char010.png
page_0018,6,le,离,U+79BB,True,1,离,"[467, 1181, 567, 1285]",crops/page_0018/col06_char011.png
page_0018,6,sang,禥,U+79A5,True,3,昆,"[467, 1285, 567, 1389]",crops/page_0018/col06_char012.png
page_0018,6,trọng,重,U+91CD,True,1,重,"[467, 1389, 567, 1493]",crops/page_0018/col06_char013.png
page_0018,6,lắm,凜,U+51DC,True,1,凜,"[467, 1493, 567, 1597]",crops/page_0018/col06_char014.png
page_0018,6,vì,爲,U+7232,True,1,爲,"[467, 1597, 567, 1701]",crops/page_0018/col06_char015.png
page_0018,6,đẹp,枼,U+67BC,True,1,枼,"[467, 1701, 567, 1805]",crops/page_0018/col06_char016.png
page_0018,6,lòng,弄,U+5F04,True,1,弄,"[467, 1805, 567, 1909]",crops/page_0018/col06_char017.png
page_0018,7,Đức,徳,U+5FB3,True,3,僊,"[313, 36, 424, 129]",crops/page_0018/col07_char000.png
page_0018,7,Chúa,主,U+4E3B,True,1,主,"[313, 129, 424, 223]",crops/page_0018/col07_char001.png
page_0018,7,Trời,𢚸,U+226B8,True,3,爾,"[313, 223, 424, 316]",crops/page_0018/col07_char002.png
page_0018,7,Khi,欺,U+6B3A,True,1,欺,"[313, 316, 424, 410]",crops/page_0018/col07_char003.png
page_0018,7,người,㝵,U+3775,True,1,㝵,"[313, 410, 424, 503]",crops/page_0018/col07_char004.png
page_0018,7,còn,群,U+7FA4,True,1,群,"[313, 503, 424, 597]",crops/page_0018/col07_char005.png
page_0018,7,trẻ,󱎶,U+F13B6,True,3,祗,"[313, 597, 424, 690]",crops/page_0018/col07_char006.png
page_0018,7,suy,推,U+63A8,True,1,推,"[313, 690, 424, 784]",crops/page_0018/col07_char007.png
page_0018,7,được,特,U+7279,True,1,特,"[313, 784, 424, 877]",crops/page_0018/col07_char008.png
page_0018,7,sự,事,U+4E8B,True,1,事,"[313, 877, 424, 971]",crops/page_0018/col07_char009.png
page_0018,7,thế,世,U+4E16,True,1,世,"[313, 971, 424, 1064]",crops/page_0018/col07_char010.png
page_0018,7,gian,間,U+9593,True,1,間,"[313, 1064, 424, 1158]",crops/page_0018/col07_char011.png
page_0018,7,là,容,U+5BB9,True,3,芒,"[313, 1158, 424, 1251]",crops/page_0018/col07_char012.png
page_0018,7,sự,事,U+4E8B,True,1,事,"[313, 1251, 424, 1345]",crops/page_0018/col07_char013.png
page_0018,7,hèn,閑,U+9591,True,1,閑,"[313, 1345, 424, 1438]",crops/page_0018/col07_char014.png
page_0018,7,lắm,廩,U+5EE9,True,1,廩,"[313, 1438, 424, 1532]",crops/page_0018/col07_char015.png
page_0018,7,mà,麻,U+9EBB,True,1,麻,"[313, 1532, 424, 1625]",crops/page_0018/col07_char016.png
page_0018,7,làm,藍,U+85CD,True,3,而,"[313, 1625, 424, 1719]",crops/page_0018/col07_char017.png
page_0018,7,bạn,伴,U+4F34,True,1,伴,"[313, 1719, 424, 1812]",crops/page_0018/col07_char018.png
page_0018,7,cùng,其,U+5176,True,2,兵,"[313, 1812, 424, 1906]",crops/page_0018/col07_char019.png
page_0018,8,người,,,False,0,,,
page_0018,8,ta,傞,U+509E,True,3,身,"[181, 33, 286, 132]",crops/page_0018/col08_char000.png
page_0018,8,khỏi,瑰,U+7470,True,3,些,"[181, 132, 286, 231]",crops/page_0018/col08_char001.png
page_0018,8,tội,𩵽,U+29D7D,True,3,塊,"[181, 231, 286, 330]",crops/page_0018/col08_char002.png
