sample_id,pred,col_pred,col_kinh,pos,align_op,col_lev,n_col_pred,sec
M2_0323,南,事意思巴南体烩意進寻過連等寻愻命毒,族爲事意思巴廟体煜意强得強過連時昇急命書,6,sub,11,17,1.297
M2_0324,米,巴寻意米些特別各呈其副几图磊生囵敛室周芜,巴㝵意未也特別各𦤳兵罰几固益庄固赦空固饒齐得,3,sub,16,20,1.327
M2_0325,的,主裔如朱的年個群必卷尚仍書寻設朱俞望兒之共,主爾奴朱白年㢴群必卷冉仍書昇故朱翁至砲之共,4,sub,10,21,1.450
M2_0326,計,寻的范上本夏天下等意殷東拿助礼式計,移車捶㝵而菴丶錢各本道天下子之𢧐意叚連筭𦔳礼衣計,23,eq,18,17,1.194
M2_0327,例,收匝積心例意庫生時泌弛狱只罰無方笨笴置街特庠所,𭣣覇七個意庶生時沙死獄石罰無穷笇對置街特屛所,3,sub,14,23,1.560
M2_0328,寻,唐時寻凭焉旭尼坦绊直寻交鸢中弄重几孰寻,体梁布過唐時𭔿宅喬妃尼坦蚪直身多爲中弄重几執昇,6,sub,14,19,1.848
M2_0329,黑,黑傷晃時席朱參吏改書朱派涵意先容知祁之少,固道雲傷昆時那朱多吏改書朱两渃意卷𠾖批准遂乆,2,sub,14,20,1.336
M2_0330,床,直朱欉等咒思君感壮旦剤等砣皇惑着奴床浪淹,短万砧真朱霍時買思君感壮三創字死皇慈者故庶浪空,20,sub,16,20,1.339
M2_0331,熔,朱年植峋字黄祥仍骏其昌麻是双清思能打凛共補包熔,朱年甚芍字黄群仍腹共曷麻䢖政番思能打廪其𥙷包炤,22,sub,13,23,1.321
M2_0332,菲,時涅也妻府自包棱旦尼庄特名孙楼戎蜜菲三皦,忮命襖時𡰱𬼜麦屏自包透旦忌庄特名肱摸式㜑架旦嚼,20,sub,16,20,1.381
M2_0333,,世間年生了固的碎壳吏特而建之後古室美麗,世間乇年庄今固如碎壳吏特放連時補故韋灵恕連,2,del,13,19,1.315
M2_0334,泯,麻碎也柔双要讨哮拱腰庳灸朱鸳羞荷屯泯幼庄,廪油麻碎㐌茶双要対味拱腰麻多朱屬差薊㐌泯𭃡庄,19,eq,13,20,1.398
M2_0335,麻,仍祠其仔起上讨朱导察誓事僥凛心恪皋庄特麻罴哥,仍殉共仍產之付朱㝵察稽事僥凜几恪蔡庄特弈罢冐,19,sub,14,22,1.182
M2_0336,曰,翁曰無知查事意時翁曰無割涎哥新灸其翁意本,節丑翁心無安查事意時翁曰無割没㝵最多丑翁意麻,3,sub,10,20,0.859
M2_0337,係,在之交冕几阑志死庄周役之奎獣係浪妃笑多,意時陣庄之多蜀几闌与花庄固侵之重𡙇條浪妃咲多,17,sub,15,19,1.000
M2_0338,共,特創閔麻祕事中弄寻巷別几囫姜共僊主衞心庄困欺儿,特創朗麻𬒳事中弄㝵些創几國隻丑德主爾兀庄因數几,14,sub,14,23,1.147
M2_0339,晤,勿擒僥凜奔梗庄按時也添擒晤曟饮文府,其於連後切檜僥廩麻梗庄按時奴𣸸擒修曩欣女麻,16,sub,15,17,1.006
M2_0340,,時寻役意欽餘寻餞才能共寮譯朱年关丫亥紀,𦀇適時子殿意欲飭㝵饒才能共穿請朱年天下受绰,1,del,14,19,0.905
M2_0341,冥,開洚寻絲浪補頭的王生布特君貴冥末釉化上翁意宜調,閉涂身練浪補道而丕生布特君實罡末聒伐丶翁意宜調,14,sub,12,23,1.053
M2_0342,遠,翁皇河足椰稣記之凡笃遠傳,邁罢翁皇阿尼獅酥記之死爲適傳,12,sub,9,12,0.709
M2_0343,暑,忍疾建必打暑共仍几遂佰床体暑淫掩涵呐庰吱仍,生𦀇忍疾連戰打子共仍兀逡仍麻体㝵強乕掩强呐麻受仍,7,sub,15,21,0.925
M2_0344,者,朱浉围討聋命朱叉虎并哥浈馭雷交等匜辱庺双者宦,朱沛困對寜命朱丑虎冉昇布馭雷多詩屯辱廩双肃官,20,sub,14,22,1.098
M2_0345,尊,生特显郎重歎哥生需尊凶必相林矣名人,置生特冕節重欺昇生粟連而紏杓梓朱各本道如,12,sub,16,17,0.864
M2_0346,底,没蜀領底僡主支耿晁慄皇德記馬授何罷主府坦初鄧,𤓾而没置願辰德主支秋冕慄皇徳記馮移何昇主爾坦𭃡鄧,5,sub,14,22,1.181
M2_0347,霈,在年双霈思它包灵恕奴欺罘欵蕼秉喀壳政贝心,左年双渴思㐌包灵覄奴欺畧數雜吏暗壳放恩不,3,sub,12,20,0.980
M2_0348,遇,在干庄朱兄庫遇養命開涂寻買許事中命羅,意時傷麻干生朱𡰱庫遏飭命閼涂㝵𧹒許事中命羅,9,sub,11,18,1.080
M2_0349,僡,夷渚的害各晃僡主府之祠建宜在宅附旦叔軍奏砌浪牢,吏渚而害各宛僊主爾而之嗣連宐麻器尉旦益軍奏砜浪牢,6,sub,14,23,1.115
M2_0350,案,旦域罘鐥那時体没寄因道少案束麻兎交効焉通在囤,番双旦成㽞鴟那詩体发身因道条来麻丸多故爲道在因,13,sub,17,22,1.122
M2_0351,旦,戜庄吣呐律奴羕省把百王定图饶功業福德時寻旦,旦邁𣴑歲庄顺呐煒奴雰省妃皇花固饒功𭪙福徳時尋三,22,sub,17,21,0.916
M2_0352,勁,朱年沛剗各架茱礼歌理助寺勁庄特吒磸吏礼,朏聵朱年斾列各罘荣礼歇理助時勁在特吒磎吏礼,14,eq,10,19,0.971
M2_0353,之,牵欰女馡女寻之死焉適聋叁找重府代之庄,昇產悶名庫攸女肆女尋不死爲遁韋多扵連爾代之庄,20,eq,16,18,1.550
M2_0354,思,高樓共黃白俗在惜且各思德主衛欺意固改事還己,府掀禹棲共黄治隆庄惜其各晁德主裔欺意固发事選己,12,sub,13,21,0.989
M2_0355,容,重峪罟固泼容熃其煇青旭皇肃由焉那紊,庄腰侯重當花㸔固受喜變其庫責妃皇壽由為那廪,9,sub,15,17,0.957
M2_0356,旦,朱旦低特安懸碎開涂杂戮麻浪牢別先碎事冠而公,裔朱三低特安慰碎閉除楽駭麻浪牢别先碎事遥而丕,2,sub,10,21,0.915
M2_0357,,歐翁王記八聚翁毛桑皮本直非石頭開更,在馀肆歙翁皇配之㳟翁㐌茶該本道特皈邁南連隼,0,del,18,17,0.844
M2_0358,曹,曰無黎安曹効委眉哮吧悱仕惷屯折窖兴道,没燒曰無黎妄鲁𭃡代妾眉時乇陣仕𢙣乇折意芒道,7,sub,14,18,0.977
M2_0359,府,德主支秋亝事偒牵沛云鸢氦倗德主支耿罢府寤電末兵安,徳主支秋丑事傷庫沛应爲晁員德主支啾罢爾麻竈𣱵壬妄,18,sub,15,24,1.052
M2_0360,屯,图影僁主支秋判器末餣哥涱屯祭年祭吏之,欺意固影儒主支秋判畧末饒昇辰乇察年察吏之,14,sub,11,18,0.904
M2_0361,而,世間奔冤仔涅凛朱年嘕棘特而曰無域墒罘虹悲耿罢,如街世間麻崑好𣵀廩朱年呌隷特而曰無城将䍐叔悲歌畧,14,eq,15,22,1.462
M2_0362,,翁皇批需現丑翁皇妃蕻先畏沫狮哳麻讹掂壳寻朱重,翁皇批鲁現丑翁皇𭮀之陣先畏床獅庐麻我拮壳身朱重,8,del,10,22,1.045
M2_0363,嗣,寻吏麻啄色那群意罢咒体市寻练恨奏嗣,闷𫞓尋丈麻悔包那群意畧物花体希昇練浪奏伺,19,sub,14,17,1.348
M2_0364,詰,朱符重灭壑五哥别導伶戈伈時灸煎皇稼潀共之詰模我說,朱移連天堂石身别粤伶戈代時多茄𦤳称罪共品妨模我叚,20,sub,16,24,1.232
M2_0365,祀,女群祀旦呐庫並寻麻浪叁幼朱碎思的碎哮碎旦低把,女群祀旦呐庫共㝵麻浪恩条𭃡朱碎思而碎生碎旦低把,2,eq,7,22,1.025
M2_0366,嘤,美咀浪因牢主碑別每事麻虐朱碑召巫參所凛嘤,麻咀浪因牢主碎別每事麻為朱碎召丑茍用燒雪而,20,sub,10,20,0.946
M2_0367,皇,翁皇未擲窉奴起死等遁傳,翁皇末獅离放𧺫丶死爲道傳,1,eq,8,11,0.631
M2_0368,麻,南麻庄别屯硬吏滚罢焉命固饒罘生国劲之朱,南冉庄别乇瑟吏宸罢爲命固饒罪生固功之朱,1,sub,8,19,1.104
M2_0369,寻,寻計庄掣事累芸悉業麻梵唐谷,勧持饒𭔿計庄掣補事眾磊芸悪𭪙冉燒唐各,3,sub,12,13,0.702
M2_0370,旦,德主爵朱旦末府术時退觅末寄庄恪之涵潺奔哭連焉群於,徳主爾朱三末爾术時退冕末𭔿庄修之厥厥麻哭連爲群於,4,sub,11,24,1.024
M2_0371,底,寻仍偪固健奇改古命安朱底忌德主府的饶福僁朱些,禹乇昇仍傷因饒吝改古命安朱辰忌德主愈而饒福德朱些,13,sub,12,22,1.013
M2_0372,妻,怖凛祝仃歟事意之床罢桨吏妻哮暑罡吠淮,時憾悔廪礼樂仃要碎事意而之麻罢染連麦寺昇蜀呐浪,17,sub,18,18,1.356
M2_0373,麻,寻正主闩物朱寻鬼億掂止未怨烩女麻尊,獅子運奴炳㝵丕主門物朱𭔿媿獄棱甚末媿炫女府𭔿,20,sub,18,17,0.982
M2_0374,固,仕凛朱年庄仍法役債衙種意中西弄庄合固動,命死仕廩朱年庄仍弦枚債術種意中共弄庄兮困動,19,sub,9,19,0.851
M2_0375,寻,釗饒灵恕寻些誊事意雹思的歌飭朱寻未事,末厕爚創饒灵望㝵些為事意魔思而敬飭朱身末事,18,sub,12,18,0.956
M2_0376,迎,而之特晁呐斟庄体德記女憲思体命尚庄待時迎几將,而之特鼠呐断庄体僊記女黁思体外命而庄持時遂几修,20,sub,9,22,1.139
M2_0377,,中涝雁稄河谷崇舒傉異南旦务受夆時交愹連,𭃡中湯疆移河各采哿條要南竺各妥拳時多修連,0,del,15,19,1.022
M2_0378,雲,凛等哥饭禎命朱故旦哦雲瑪於秋奉垊,庫巾黙襖死民廪寺㝵版襖命朱故旦𢦙百瑪於外宰振,16,sub,16,16,0.855
M2_0379,兾,体寻東兾禄共鋕聚命的朱年翁呈祀了朱公巴弟司交,体㝵連笑禄共結服命如朱年翁皇祀之朱应巴半寸多,3,sub,12,22,1.011
M2_0380,妻,待徇庄厲妻建差宪多孙同奔切折即時途秩意,末個時個生底麦連差究多外同在切扦即時途秩意,6,sub,12,19,0.952
M2_0381,廦,禮信德主府公平無穷更把奴廷廦年皇驾士國餘為二殃,渚信徳主厕公平無穷楚打把奴逢奔年皇對共固饒南弋頭勿,14,sub,15,23,1.068
M2_0382,恪,唐朱僥寻女恪扒所呻調意庳庫末凜朱年妃慈,庵羙唐朱饒冠女胳扒作油調意麻庫末𫝗朱年妃意,7,sub,10,19,0.954
M2_0383,寻,的礼等寻推婪凛祜國年必咒庄兮寻哭德主俞判,随不聀而礼詩尋推楼廪祐固年昭昇在爲尋民徳主俞判,17,sub,17,20,1.423
M2_0384,收,收故森灾罂包没叔乳湿命帝沛焐厕翕皇意,三賊時𭣣放在衆乳包皮私乳瑟命帝沛焙岀爾翁𦤳意,3,sub,16,18,0.936
M2_0385,,周呐减訓兵灰圆没歌移鄂呐串進六帘灸坐,連庄固呐𡻕調共族國沒欺称罪𧹒呐麻里於中房連应噐中,4,del,22,18,0.896
M2_0386,思,故麻浪主蛮屯朱飭罞等共朱飭棘女狄思直血玉,連果故麻浪主𫊫乇朱飭畧時共朱飭𫐛女欺眾直,18,sub,11,20,0.894
M2_0387,烽,折庄媤奴凿寻旺聋蓟庄怖事之開烽其衅浪事,旺時折庄恕双肃𭔿王嘑釣庄肺事之閉除采其呌浪事,17,sub,14,19,1.475
M2_0388,压,中尼图形污傷理的压麻主懔泥於牢特時寻失判浪昆,中尼因形序民債理以左在主慓死於牢特時㝵失判辰昆,9,sub,11,22,0.953
M2_0389,効,熏灸永碎在及等効閔涂寧術掇弃笨衔武符雨妃慈,時柴更多𣱵碎花及㝵𭃡閉涂得街𥟀存亲術应将厕妃意,9,sub,19,21,1.005
M2_0390,罷,那子豢處徇罘發阿生罷翁皇支詓贻尼郁先罷抛罘乇,中房那子黍處擿罡移阿生䍐翁𦤳支兹貯尼廊先哭拋究乇,11,sub,14,22,1.210
M2_0391,嘕,立称涨存氖求米瑸濘嘕德主愈朱詀史旦卷遒,意抑鮮生立称羅在昆求朱張廪譬德主愈朱祜𤓾包卷邁,13,sub,15,19,1.450
M2_0392,効,造燒直桐吔効罢休狗棹焓連層庘特贱具己適,移与攵燒真個乇𭃡罢体狗掉修連爾屛特賊兵即適,7,sub,15,19,1.069
M2_0393,圈,麻各寻意死烤命中烬世圈庄兄灵鬼共壳中熔他狱,麻各𭔿意名出命中煜世閹庄召灵𢙣共壳中捉地獄,10,sub,10,21,0.861
M2_0394,塔,復格朱怨塔地織而牢翁活愈提唐灸色涵時陵袋,生石受拙朱魏煜地獄而牢绢活愈退唐多㐌顯時㧞食,6,sub,14,20,0.910
M2_0395,扔,哎两扔謨朱昆庠倬堇朱特祕固怖庄翁意体妻,再意連攺典𭃡謨朱昆麻保重朱特位固肺生翁意体妻,5,sub,12,19,1.022
M2_0396,功,寻体進士具功固首一辜八六,尋体進云𰥍𭃡固省享麻欺折航吏巴吝麻称䍐命㐌布,5,sub,19,12,0.746
M2_0397,皇,翁皇椰足乌恪行傳礼翁皇尼罘遙含倘罢,翁𦤳獅𡰱与修行傳礼翁皇尼要遥含倘罢,10,eq,7,17,0.956
M2_0398,栽,吏而栽澄帝仔命汪仕未旦寿仍石德主府福劲朱啮,於吏而燕盈席件命在仕朱旦喬化石徳主愈船功朱冶句,3,sub,15,21,1.365
M2_0399,,逞法德主支秋奔定宝何翁党聋威袱载奉,眉由𫊫忌法德主支秋麻生曳仰眉兜偉歲祖𫞓本,2,del,15,17,0.861
M2_0400,入,倍役入抱承袄麻朱奴及凿黎人庄朱欺旱迊,時㝵吹柴佇役人花孫袄麻朱奴双离柴入庄朱欺旱色,6,sub,13,18,1.473
M2_0401,罢,厝於城並馬丕罢壳导固送沚爾煉朱旦闈埃列劳池,𥙷离於城並瑪丕吴壳昇固渃北婢庫生旦曷埃列劳花,7,sub,12,21,1.354
M2_0402,腭,特巴昆麲牉吨娛餢如几腭娄術天壹係罟吝戎亏常鐭,特巴昆勑時吒錢餒如几䏷娄街天堂係異吝式亏常顇,10,sub,11,22,1.729
M2_0403,吕,帶召霖歬事庫爲軍囱些麻些庄閻吕溴拙,乞賊畧常召森屛事庫爲軍兮卅些麻些庒悶乃茂拙,18,sub,12,17,1.287
M2_0404,尼,先斧笔尼罢延仕麻寻生婴於缢些牙哥麻伃邻疟仕朱,隻先𭔿垩尺要症仕麻早生粤於游移些牙哥麻佇佩疵仕朱,4,sub,13,22,1.588
M2_0405,回,朱天巴苑蟓壳导回泼解公娱其兜晁詖汞墓旱罢,朱夲包姦蜍覺㝵回没靜人嫫其𭂫昆竣𣱵凰杲罢,7,eq,16,20,1.314
M2_0406,匝,朱誌匝時碎買敵咱旦欺重匝契如不王騁她众,佇圈衣宋謹色時碎買敢呬旦欺重色誓如白丕時把人,14,sub,15,19,1.543
M2_0407,厅,由忍摸痕与妮氹中如鮽特伍從厅主承彼儿恪惠特,由尺㨗腹欺行妃於中如蜍時句每從方主夲放儿恪患時,15,sub,16,21,1.572
M2_0408,,之特代毒滋菡汹欺赦打賍特酒足袄偷里,昇𡖋燒計白之特仅事法苑蘭沙欺趍打賊時濁𭂫祇翁垂,4,del,19,17,1.271
M2_0409,天,天下建愱麻公茹餘寄帶城腰效早如吒实埃乃囤役之,漙尺下連骸麻人茹餘𭔃𮧯城腰数早如吒实埃乃固役之,1,sub,9,22,1.610
M2_0410,必,奉思滦麻袖主鄧年門物時导嘌奄责几餘封诈必五時,奉思凜麻補主鄧年門物時㝵其責几餘対詐而丕時,18,sub,10,22,1.753
M2_0411,仟,厉她未特創朗麻哄是此事实固单店欺导洋顏仟她,方把未特創朗麻吟早些事实固曳店欺昇洋願作方妃,20,sub,11,21,1.396
M2_0412,么,把朱鶭息梁昆么及特焱思建陪奴閑雄讀翁堊,特把末矯息楽昆𫝄皮特残思䢖琚奴白困雄凜翁垩,7,sub,13,19,1.531
M2_0413,茹,朕几殺共拷茹蜂別罘犯罪重罢恨弟麻几袖右范,讀煒麻几歿共拈兹餘別䍐犯罪重黑恨弟麻几祀古茹,7,sub,12,20,1.277
M2_0414,重,初畧礼重古公吏茹堑府稷女违收店朱且創聘,爲烝𥘉畧礼奎仏匈合吏茹垩麻頋女迍收唐朱且創時,6,sub,13,19,1.353
M2_0415,希,仅用陰翁堇施未司儒敗書諫希其曰無不盡似時言,燒奴用除翁垩施爹末司儒攺書諫希其曰魚𡖋蠡人時言,14,eq,11,21,1.391
M2_0416,丘,共各架祂績紛古同喪共丘主尽涝軌事荔役枋祀邺昆份,城共各柴祀姨紏古厨嗔共行主尽请執事姦伐𥘋祀師昆𠇮,11,sub,15,23,1.502
M2_0417,迕,計務姑稄島共斧堊陂那迕吏祂兩厅主走狱判,共𡬦垩計移姑移鳥共𭔿垩殹那迕吏把肉行主丈秋判,13,eq,14,19,1.303
M2_0418,而,祕博沏晴坚而之特正清恳先即奎寻熙连朱李受,邪埃麻祜𫤰𭃡時咥而之特丕防忌先郎奎㝵些逹朱孛乏,8,eq,17,20,1.269
M2_0419,訪,几召庫明訪公妓訪恪高理藻失年仍伴几却俺,秋庒𥙷几弓庫吶姻人共訥恪髙理凜朱年仍伴几刧補,7,sub,14,19,1.337
M2_0420,営,得朱別聘生時耳連咱共営四浪茄棃色湼恿掖莒,糁𡻕保朱别䏷生時昇連咽共莒四腹茄柴色湼𮓡故莒,12,sub,12,20,1.336
M2_0421,唐,肠烧导斟实几行道年旦娄事亚黎山搜油唐,格勧各𠔃過勝疾母呌契几佇道年旦娄希而黎山移油腐,22,sub,15,18,1.234
M2_0422,萗,堄売麻潮天堂當固法遲主示而為功萗导益,竭早嘿塊壳麻遡天堂常固法還方主乔白為功荼早途,19,sub,14,18,1.235
M2_0423,打,仁德時致唐梁吝兜売几買打旦黃真共方主乔朱,固仁徳時致庻災各丸亮几買打旦帝慎共行主乔朱,12,eq,10,20,1.289
M2_0424,之,時年召庫而正學之事以晛於連相採該仍刻,台滋觧時牢召庫而不㝵𠯁事人冶門於逹拘採該仍剡,10,sub,13,18,1.237
M2_0425,安,导安麻浪官傷煽翁麻敝古尼朱唼美五双离,曵種朱早𡚶麻浪官傷脯翁麻攺方尼朱唼差丕双离,4,sub,10,18,1.309
M2_0426,解,為穀曰無孔爲道礼解迈毷倘釚,翁垩监為穌曰無死爲道礼解返㸃倘鈍,11,eq,8,13,1.105
M2_0427,庶,折娄歇患袍燭庶烛腠台弅么商仟景,時娄吏折娄歇遣祀燭腐煙勝咍𡬦人商乎㝵道,9,sub,14,15,1.276
M2_0428,車,斟导於仔烆軍麻吡矫炘車趝朱湼昌嗣罢汉宙,𠷰漢断紂旱於佇胼李麻哦矯用事趍宋湼曷羽嘿双留,13,sub,19,19,1.360
M2_0429,旅,現毫麻朱粘体主支秋旅尼厅媄殙形旱乳卒会麻,現竈麻朱拈体行主支秋於尺行嫫矰花形旱乳卒令麻,11,sub,10,20,1.285
M2_0430,熬,仍思咱共跷此鬼尚尼熬朱贃奴疫旦礁华么南麻匝,仍思咽共冼些丸尚尺趍朱賺矯奴發旦穢華巜南麻色,9,sub,13,21,1.388
M2_0431,燒,些扒石辞時奴吹其燒埋朱导偭氡皇九子浪咬,事腰些抓而碎時奴哭吹其而燒埋味早傷奏皇丸子浪变,12,eq,13,19,1.335
M2_0432,谷,礼谷歪時聚不札朱谷灵魂抓煙酹蹀合吏而奠翁堊彘,礼各垩時爭𡖋礼朱谷灵魂於煜觧罪合吏而茂翁垩葩,8,eq,12,22,1.424
M2_0433,仏,立天地娛仏母嫔劍曳爲生特罷昆庄恪之氍丐牢,𥘉𨖥立天地娛从粤娱創臾爲生特罫昆庒恪之黓丐牢,6,sub,10,20,1.444
M2_0434,異,朱卞爲每事釋迦排淳初罢事対詐庄可信図異道行主,宋卞爲每事釋迦排遟𥘉𭻃事对雄庒可信國戔道乞主,18,sub,10,22,1.561
M2_0435,綜,懶其綜女時旱求妾主尽俸祝固雹飛戵,弟橛歿懶共餘女時具求共行主尽俸祝固雹露觱,5,sub,10,16,1.224
M2_0436,承,強擬朱特循燒景弄主承舷女仪导闭燒,正厅把强将强攢朱特福曉葉弄厅主乔欣女仪粤团燒,15,sub,15,16,1.215
M2_0437,她,她重兄生呷炭诚兽马立阴中畀,妃垂尺生崿於城署塢茹朝節課用召道笑麻吟事連,0,sub,20,13,1.117
M2_0438,召,毌世間爲庄將之召帚主御麻翰役罢異些庄計忠,欣每尺世間爲庒𠗆之尺希主御麻論没罢𤰞些庒計尼,9,sub,12,20,1.324
M2_0439,耸,团除罟別歹几曳实添仙商卤唆帛之耸料斫之,庄𫞃困除買別卄几曳实滅花肉与癹錦白之并料斫之,18,sub,13,19,1.348
M2_0440,竜,女主支秋時主幖公現竜麻徊姑摸卉朱必离罢方圭,共𭤧主支秋時主慄冷現竈麻把妨模式朱双离罢𭤧主,10,sub,12,21,1.354
M2_0441,岁,自万主支秋哭必岁旦爷歪尼生時特也霖巴辽受掰,自万主支秋要化少旦𡬦葉尼生時特当𭁡巴返多柝,7,sub,10,21,1.394
M2_0442,撩,筆史呢撩真导澂庸泖每泣竜垣凛几停役,時語寽𫟒感吏戰擦真昇避庻邲每沚竈垣凜几佇伎,7,sub,17,17,1.512
M2_0443,活,施尼更初固奠堑先罟禄連匐罢寿活人庶罢赋,中渡夜苑尺匝𭃡固喚垂先粤禄蓮芻異君湲入腐罢賊,17,sub,18,19,1.444
M2_0444,思,垄中毁从吏吡係思裳解宴杏礼致各堑合吏,麻丸街塟中殿仪吏化係異農醉蔑吝内礼敬各垩合吏而,11,sub,16,18,1.247
M2_0445,,天神劇朗卒於時导買別罢而礼眉汲聘施想,讀固曉天神創朗率冷時早買别罢而礼眉沙時掩怱,2,del,12,18,1.204
M2_0446,焒,法察共沼朱疝意匈危庄周吧旦焒地獄爲几抓中人厅主示走,祀法察共沼朱疝意夜忌庒固唱旦炤地獄爲几於中八厅主乔庒,14,sub,11,25,1.660
M2_0447,,鐍其蹬奉人蒂真爲盛罢沛刱爲行主支秋時,影早捧鎌共踏希久𢃄真爲烝罢沛切爲万主支秋時,2,del,12,18,1.487
M2_0448,甥,孛用除仕補役白麻救寻翁垩仏真講朱別行主爪甥埃,孛困除仕補役白麻𭣵尋翁垩人真講朱別行主斥異埃,20,sub,6,22,1.455
M2_0449,旱,旱烊鞋麻些特剔麻渚,低欺昇洋甦麻些特别麻渚,2,sub,6,9,0.706
M2_0450,公,油麻几排達固公債時匣固公行主示遺不丕為罢事公界,油麻几排遠固分債時色固衣行主尽遣而丕爲罢事今,6,sub,10,23,1.528
M2_0451,不,主不色接导小翱仍几閥伊命其扒所各歪天神係連,行主乔色羝昇人嗣仍几悶佇命共抓斫各垩天神於連,2,sub,13,21,1.224
M2_0452,按,些按昌箒烧真谷垩麻享福女谷垩固理之麻体,時些按吕嫌篭焼真各垩麻享福共各垩女因理之麻体,2,eq,10,19,1.488
M2_0453,厅,分她而福事宋碎她垂众来奠之奴呌奴浪厅,庒奴浸真万妃而福事人朱碎妃垩人求戛之奴呌奴浪方,22,sub,14,18,1.154
M2_0454,連,体中懒沁藻边形厅主支狄連狗梓婪巴灯炔共袍鋼常核,体中懶沁象边形行主支秋逢枹梓共巴灯跌安祗錮鷺核,11,sub,12,23,1.403
M2_0455,黎,先晏那骨種末黎么時奉列奴謭皇太子湷孝道办,呉學先粤那骨種末我父時奉判奴縛皇太子凊孝道女,8,sub,9,20,1.273
M2_0456,入,希麻退帚体的五重架入麻閤此功欣女旦創得各架合更,希麻退希体而丕重柴人麻閣此㓛欣女旦創聘各柴尽吏,9,sub,11,23,1.579
M2_0457,,旦所圭時尚认買叩其媘浪習師丑形清称男婿蚕妾,新連祗旦斯圭時尚八買呐共婚浪眉師丑形请称異婚𫊫戞,0,del,14,21,1.460
M2_0458,分,曾瑒囡导寡臣重先罗扼富哎些仔道分主爪凛,𭃡中械曽瑪固昇寡昂重先母批离吸些佇道行主斥凜,18,sub,16,19,1.265
M2_0459,黎,歇時扒特四麻叟歇考為些黎司意未弟也吏家,吟扒歇時扒特順重柴四麻畧歇考為些教因意朱柴把吏麻,16,sub,12,19,1.260
M2_0460,窮,時斧堇安移即窮导吡麻袍婪燒诺尚可宋婿炸兵讨,時并垩安移邦肉昇吪麻禮趍燒涕燭事宋卿帰侍事,6,sub,15,21,1.373
M2_0461,母,連母导瀤眉沛儿必兽孛走寻吏踈浪碎庄刻秘,弹要連安昇浪眉涕卄几止曽孛庒早吏踈浪碎庒商祀,3,sub,15,19,1.284
M2_0462,厅,众厚尚众贱天下溛厅主支秋冢平厅主吒年阁凌儿,烟人爲苟伏戰天下情万主支秋畢嶺庒平行主吒生年固燒儿,9,sub,15,21,1.317
M2_0463,波,麻庄計術柴習干吏梁共波寻固几体必呈畢,共往詵麻庒計商某蜀干吏楽共岐昇固几体𠁼丕呈子,13,sub,13,18,1.171
M2_0464,爂,把爂庄敢沚女固叁亍沛疾神衆扔燒旱澟中,連把䍐庒敢沙戈帝女固𫈦吝天下冲疾神粲折燒旱凜中,2,sub,14,18,1.574
M2_0465,至,早至奴税県旱夏景坦共导欺洋於中塢李麻响对浪牢,早王奴挑弟早真尋旦共昇欺洋於中塲季麻咽财浪申,1,sub,13,22,1.439
M2_0466,席,吩紅罤寻匢獭席打橥朱旦折壳時看吡神,孛如希時吪紆眾早𭁵橛庶打凜朱旦折帝時看𬼘神,10,sub,14,17,1.335
M2_0467,時,麻等筇午時早式麻跑電讀經係妥縉時,行主卒凜麻畢常苑午時早式麻跪𡨚讀経係要経將,20,sub,13,16,1.169
M2_0468,众,求女厅主尽固从嗔破事众致奉祝毁么我亀必世,竈求共行主尽固从嗔破事人趍俸祝像人我𫝰𡖋炉共,11,sub,12,20,1.276
M2_0469,厽,連溜避仍鋪她公体厽玉喳行主示倚斥禹功茶她公,餅𫝄連雷建仍鋪妃人体人丕嗔行主乔傷尺下爲功荼妃分,10,sub,17,21,1.573
M2_0470,姜,碎寸歇些後即色李字姜女母理双囱碎庄礼事人厽重,踈浪碎卄歙些移那色斈字隻戈母理双离碎庒礼事从白重,11,sub,13,22,1.309
M2_0471,役,謙朱年每役中茄油麻兩儿哥聘拱不歇麻腰,強於謙譲朱年每後中茹油麻命異几哥時拱爪歇麻腰,7,sub,10,18,1.234
M2_0472,尼,圭翁堑尼生爂灰域導瑪琴末导此世間男郎重為罘片行,圭翁垩尺生𦥷於城粤瑪畧末早些世間異郎奎爲民行,3,sub,14,23,1.430
M2_0473,帝,突斷呂交其昆麻勧吏朱任冗佇法帝及連無窍,雜母折实断呂吏共昆麻勧支朱任佇法希皮逹𭴾穷,16,sub,14,19,1.339
M2_0474,,常城噶常瓜尼恪女為奉固朱祭餘方主承,蜍恪燒常城署瑪常於尼恪女為希固分朱卡蜍万主尽,5,del,12,17,1.424
M2_0475,,色掇店呂蜀梨哥連悸麻務寻其嗔敖事致民,時昇色趍店召罰柴哥連𰑊惲麻接畢共嗔教事磊氏,1,del,14,18,1.548
M2_0476,,古早吏扒妮垩擲橇留亚晦古奎眉底虎旭人連,實時𮚃古旱吏扒妃垩獅槎离而晦古重眉底虎妃人連,2,del,11,19,1.312
M2_0477,色,朱補棱寐街事世間欺早色遇梅歳庄嗯包楼麻黎砰色,以朱𥙷棱麻甪事世間更昇色遇梅𡻕庒塊包樓麻華犀色,11,eq,12,22,1.360
M2_0478,万,淬罞欣悬万主尽美幸朱早信实用滦蜀帚凸体要,沚滋冲粤脉恩万主斥羙弄朱𤰞信实用除身𮧯𠮦体𢎯,6,eq,15,20,1.343
