sample_id,pred,col_pred,col_kinh,pos,align_op,col_lev,n_col_pred,sec
M1_0323,呼,腰呤晁剞其呼庄邮罘谷窟翔体同之正寺盒驾,祠罢腰咯灵制其時庄御愕各官朝体祠白丕時盆為,7,sub,17,19,0.817
M1_0324,柴,罚巴夜意時苯庄的礼關徉碉蜀心竹汉园几焚柴车,罰巴度意時采庄勿礼開徐陶賓代折奴國几伎来申与为,21,sub,17,21,0.918
M1_0325,奇,有雇生群懂文桨奇解深朱聋朱云站揍由丑係派灵关巫,置菊麻生群惲女梁奇觧𠈷宋韋未多玆模戎丑保浪崑疾返,8,eq,20,23,0.940
M1_0326,忆,群舷特安慰汶岭前鸯南罢体忆事是意待碎敨,及欺群舷特女慰没冶薊爲南畧体仍事遥意待碎敬,14,sub,11,19,0.907
M1_0327,潀,朱符重灭壑五哥别導伶戈伈時灸煎皇稼潀共之詰模我說,朱移連天堂石身别粤伶戈代時多茄𦤳称罪共品妨模我叚,17,sub,16,24,1.099
M1_0328,字,文周波奏曰無奇共官鍾字衣支銖旦永寻库真講泛,身女固没荅曰無母共官鎮守衣支穌但𣱵㝵麻鎮謁没,11,sub,16,21,0.943
M1_0329,扣,朗孔萱時奏祠朱特峪祠連此讹忢爙宸宋墻扣,劍朗北黄時奏祠朱特冶祠運不洮袄瑟震煜未堵扒,20,sub,14,19,0.959
M1_0330,主,其悉庄交命德主尉此弄雪必五牿朱俊只啦密又,某悪庄女命德主例此弄𭔿少丕特朱傷几隆要对女左被,6,eq,16,20,0.893
M1_0331,,石事拯等強富四饒客壬天神朱体事蓮中,安穌屈石事極等強易品因饒吝皇矢神朱体事謹中,0,del,11,17,0.773
M1_0332,庄,体弟簡時段得意庄特古世閤固燒客体,礼左畏体榮笴白時叚野意安庄特古世間固嘵齐体,12,eq,12,16,0.759
M1_0333,括,德主倕連奔逗俊体德主支驮義力惒儔麻括礼颓心多想,徳主爾連再退徔体德主支秋夷边思債麻拮礼籟心多魂,17,sub,13,23,1.045
M1_0334,衣,祀庥銎厄重衣蔷稄車心礼哎皇尼共翁壬瑪,重甚𢲅礼麻塟屆重衣醫移車而礼冷皇尼共翁𦤳瑪,8,eq,12,18,0.930
M1_0335,座,事盡時碎道海圭呾氙麻罢於釘座弄冷無穷待冥,逹事盈時碎随渚頌圭呾益麻罢於則座弄冷無穷時羙,15,eq,9,20,0.935
M1_0336,主,自德主支秋溟代朱旦翁皇屯浚百秋罢遷合南,自德主丈啾魂代未旦翁皇己歿暮罢逼合南,2,eq,9,19,0.828
M1_0337,别,柔意咒思麻喫改浪晃搭柔真眉語罨蚕庄别,別意𭔿茶意皂鬼麻果奴浪鬼𢓜茶具蜀語罡𫊫生别,20,eq,16,18,0.880
M1_0338,,周呐减訓兵灰圆没歌移鄂呐串進六帘灸坐,連庄固呐𡻕調共族國沒欺称罪𧹒呐麻里於中房連应噐中,17,del,22,18,0.735
M1_0339,堇,事立意拱特等哥意庄师哥世闼罘哥堇衢淺冲涌座禁,侄事意批特爲身意庄斥身世閤宅昇蓮愈法中渊生禁,15,sub,16,22,0.990
M1_0340,意,德主府朱倬兄特事庫意早弄双清作思時心困倬篡亭,徳主愈朱碎召特事庫意平弄政淆硏思時向用碎饒廪,9,eq,13,22,0.959
M1_0341,庠,債的本時寻威几仔本道公位命庠參忌謂欺,别意債而丕時㝵底几佇本遁后位命麻多尼謂欺,15,sub,12,18,0.947
M1_0342,牵,命体没寻中几牵意末每迢在师儿闊時更娿寻冤冥,白和命体没身中几庫意末每遥生怖兀閑時連悔身昆噐,8,sub,14,21,0.871
M1_0343,物,莘庄恃閉徐礼残烬堵中思庠痕翁布别閂物時云累几,柴在時閉除礼残煜堵中魏麻辰翁乕别門物時召睪几,17,eq,12,22,0.996
M1_0344,丕,体吃殴凡劫宠多匆聋仍思論丕故巫呐悢過庄,發得身体经後几刧定多切韋仍思論共叔逐呐愧遇庄,15,sub,15,19,0.906
M1_0345,,勿擒僥凜奔梗庄按時也添擒晤曟饮文府,其於連後切檜僥廩麻梗庄按時奴𣸸擒修曩欣女麻,1,del,15,17,0.941
M1_0346,尼,皇尼体卿禁庄朱繚彰夸呈等責侗凛牢庄辦儿德主商堇,𦤳尼体個禁庄朱餘彰荅皇時責例凜牢庄稌几徳主爾至,1,eq,13,23,0.995
M1_0347,女,朱螺疾来敦罂此固戾哥女先罷配迸稄郭詓寻凛府擂噀庄,朱塊疾來欺畧共因受𭔿女先異屍廷移郡鼓㝵廩疳樞喫庄,10,eq,19,24,1.097
M1_0348,建,德主厥朱命呢丑車鸳寻恭师弄德主厕建宣本朱皆寰末華,徳主厕朱命究丑車矯身恐怖弄徳主爾連宜麻朱弩電末錐,16,sub,15,24,0.941
M1_0349,,卢時哥很顧已經在大己經阿瑉寺恨意庄,退㝵意煙户時㝵辰願已經在天已經何琇寺限意庄,1,del,13,17,0.785
M1_0350,之,德主爵朱旦末府术時退觅末寄庄恪之涵潺奔哭連焉群於,徳主爾朱三末爾术時退冕末𭔿庄修之厥厥麻哭連爲群於,15,eq,11,24,0.977
M1_0351,恩,洚哥羽康聋诲恩衢重仍五欺意谑主支歌共現筐,𫥢閱涂㝵明廪韋極恩夜重而石欺意德主支秋其現生,8,eq,15,20,0.968
M1_0352,蜂,朱本道蜂奉德主府時碉買特贼桐占罘凡武哮庄,各姦蜍朱本道蜍奉徳主爾時個買特賊碉专巽几曳時庄,6,sub,14,20,0.871
M1_0353,建,建灸印時旦欥屯生時壳寻度姜帶麻庄虚多冬之俗命,連多即時旦欺乇生時壳身塵姜南麻庄虛多朱年仍匈共,0,sub,14,22,0.895
M1_0354,丑,賈置図倫翁皇振菊浪砲庄時布卢心蜀发丑体,拱庄多輝置圖信翁皇樞翁𫝕砲庄時斾户不蜀多旦体,20,sub,14,19,0.897
M1_0355,時,翁曰無知查事意時翁曰無割涎哥新灸其翁意本,節丑翁心無安查事意時翁曰無割没㝵最多丑翁意麻,9,eq,10,20,0.884
M1_0356,恩,文正呐共亲立恩俊碎直厕架謪寺要泽文愈世阅围,强夭攸女左呐共柒意辰碎直爾架請時致弄愈世閹固,8,sub,17,21,0.887
M1_0357,呐,庄年信亮呐亥呐吏誢意图意朱哥些続寻双萧祀至,債廪庄年信兇呐多呐吏調意固意未㝵燕結身双爾記至,8,eq,13,21,0.879
M1_0358,恨,邪瀅掌末事童点呼寻练恨蚕志德主枝秋东三千,眾邪滛韋末事童貞時𭔿殊浪委忌德主支秋麻生計,11,sub,14,20,0.842
M1_0359,棱,神現竃車聳所驭吏先車連棱已帝錉固事是次女了,神𠒇庵車篝所馭吏先車連棱旦帝座因事遥吹女仍,11,eq,10,21,0.835
M1_0360,察,仍祠其仔起上讨朱导察誓事僥凛心恪皋庄特麻罴哥,仍殉共仍產之付朱㝵察稽事僥凜几恪蔡庄特弈罢冐,9,eq,14,22,1.028
M1_0361,碎,折拱特碎迍事忍虎庄迄福沫绮稄碎对禊庄周对弄,打拱特碎迤事丑虎生迄福沫靖移碎时襖庄固対弄,14,eq,10,21,0.878
M1_0362,休,寪守掇撑思歌寻幽涂休发哥罡顛如,特院邁冒連宁㧞撑媿歇㝵些閉除体受㝵遥𩔊如,14,sub,18,15,0.816
M1_0363,朱,事之庫朱業弄德主國等注計每事庫意,衆碎怖召事之庫朱榮弄徳主厕侍主計每事庫意,7,eq,9,16,0.776
M1_0364,也,浪眉渚歷年府坦等做德主裔庄因生嘿一府但也,除注課浪眉渚浪鄧年愈短爲徴𫣜主爾庄因生喫爾但些,22,sub,15,20,0.832
M1_0365,水,歇學礼德主支秋連商寻体赁天神黑视水遠命,以石輝歇得礼德主支秋連爾㝵体饒矢神黙襖壮邁命,19,sub,12,19,0.831
M1_0366,共,皮仍童王晁舷祐中鸠意共壹得布怨事世蹿雇笨之你,皮仍黄王晁䏻祐中典意共景呌布思事世閤麻焼真僊,10,eq,11,22,1.011
M1_0367,重,凁兀困疾時寻罝之勿罷戮重畧末僡主窃欦心奄乙寒,淶几因疾時㝵置召勿芒致重零末德主爾欣白邑嚢,11,eq,16,22,1.078
M1_0368,之,棱厄共事爱吐默动於尼豺俊奔閑之瘴之辟宣,𥟀尼共女四事安吒欺𭃡於忘斵歿麻㢴不庫而之碎直,17,sub,18,19,0.938
M1_0369,蛮,豺凛每蛮冗世閤庄平事僫主支秋朱歞意寻,皇意針因厚每亊兀世閣庄平事徳主支秋朱欺意冥,6,sub,11,18,0.881
M1_0370,特,洚庄群涅谷泄艾年拟几屯茶麻别特忆事爷皇初必連,閱除庄群𣵀如各泄女年放几㐌荼麻别特仍事各皇𭃡而運,16,eq,14,22,1.238
M1_0371,琶,打個鸳的困朱星夜琶稷車奏啊美哉尊朱本,弄打想爲何白困朱堊衣稽移車奏何咲𡙡兹餘朱本,10,sub,14,18,0.867
M1_0372,慢,哭咒碎德主支秋床牢的疵的事遢理砰慢袄禽末,戾深碎德主支秋麻牢白丕奕以事過理碎慢祓喬末,17,eq,11,20,0.934
M1_0373,翁,侗依誓稄車的礼聓慎焉功業翁呈沫擲滴故翁,共没習㢴依著稜車而礼寗鎮爲功業翁𦤳沫獅禹故公翁,15,eq,14,19,0.907
M1_0374,於,翁王生罷於湧於廷意仍寻与轰凛双府罢翁置,翁𦤳尼生罡於屠玆逢坦意仍昇与隻廩丑宥罢翁皇,5,eq,13,19,0.888
M1_0375,几,几蜍欲夸几的礼意仍事惟遇伫本儿歧青衰社,時責几蜍致為几而礼意白仍事恠遇仍在几蜍孛意礼,2,eq,14,19,0.848
M1_0376,,寻更設丐文未特敬巴惹種高連年,丐於尼薏朏边左身連寘殿丐女未特敬巴䆫極髙連年,6,del,15,14,0.739
M1_0377,朱,命時庄計事与恪各寻些的朱旦折等道德王府輔女翁呈,壮命時庄計事与𨺚各𭔿燕以朱旦抑考道徳主愈糠女翁至,12,eq,12,23,0.997
M1_0378,耿,德實罘德主支耿舖翁読哥意失喪裊的石翁囤道,德實要徳主支秋舖翁统冒意吏安長心左翁因道,6,sub,11,20,0.867
M1_0379,意,朱年晃傷麻丑命庄特女重浪心哗罘攉翁晁俞妃意時,朱年昆傷麻丑命庄特女運辰己庫罷樞翁冕翁𡚱意冉,20,eq,11,22,0.949
M1_0380,图,朱仂輔特思副委它体丕等庄押文图默愚的朱浠烈濤,不朱代楚特恕罰委乇体而丕等庄押女固欺思而朱乕烈廪,16,sub,14,22,1.008
M1_0381,惪,理高麻似筆刻仍惪眉群没卷再理高寻我刻,燒理髙在纳花筆劍仍爾意爾群受巻与理髙𭔿我劄,10,sub,15,18,0.871
M1_0382,罢,代桐移乌計蔡卿何故慸思中儀亭庄固殊如欺罢,凜丘代桐移烏計黎獅河奴懬鬼中𰂸李庄固練加欺畧,21,sub,14,20,0.810
M1_0383,年,灵鬼寻些心吧几戍璁寡部年栖几重中特忌图,娥牡䇿灵望昇些而几戊瑰寡𨚫年搃几庫中特忌图,13,eq,12,19,0.837
M1_0384,文,固淀暑文重直寧冷麻固涅吃没於中知建庄腰祓埃双裔,固没身女童有窣冷麻固星吃没於中品連庄媵後疾羽肃,3,sub,14,23,0.994
M1_0385,事,寻些看寻更至浪事意走沸碎圆意效德生同在,昇些㸔㝵連至浪事意庄怖碎國意敬僊主爾在,7,eq,11,19,0.806
M1_0386,,哥敷群廑骏朱特扒斡讥五特添蓟羽朱哥於淮毋,事㝵敦辟祜麻腰朱時扒称机而五特添斵明朱𭔿於准每,0,del,16,20,0.956
M1_0387,意,涵灵恕沛癓通意本涛不導淖竒聋法依,實冕悶厥灵思怖嘵遁意在潜丕得弹對韋厉依,9,eq,16,16,0.828
M1_0388,,國者懴判浪晁蚕清傳偒章而之笑於朱,連宜連爾固𪧐懴判浪冕蚕渚事傷庫而之疾於朱,2,del,12,16,0.835
M1_0389,拟,所朱寻些伤寧德主府因善底的正庄國文懖朱拟船,浪以撓硏朱㝵𤍠傷偉德主圎因意底而不庄困女慰朱如般,22,sub,17,21,0.970
M1_0390,主,主歐初朱翁皇那尼夜於中厝獅子存鬼故共朱把星歌,主㢴𭃡朱翁皇那尼筏於中屠獅子在鬼斑共朱記𦤳秋,0,eq,9,22,0.874
M1_0391,瀧,峙双峭叁贝瀧渚抾壳碎厄重没紅直麻雷韭崮寄贝心心,寺双虜畧貝浪渚拮党碎尼重没卧真麻雷逐岩身臾而丕,5,sub,16,23,1.068
M1_0392,帝,主支欪呢化朱旦祀皇応想南霖遼辔帝,自徳主支啾宅代朱巴起至元塊南森道愁南,17,sub,14,16,0.765
M1_0393,体,宗徒德主支耿從哥的紅朱等寻祜体事寧冷,皇樞翁宗徒德主支秋估𭔿府而紏朱等㝵被体事寧冷句,18,eq,12,18,0.899
M1_0394,,之思建綀浪泉碑庄沛德主府党固汲僡主府,蜍眉而之思逢煉浪衆碎生師徳主爾𫥢固激德主爾,1,del,15,18,0.815
M1_0395,歇,罢南哥辈凌背洞屹召累桨少丘歇寻仔衣椿稔東圃米,罢南母韋房㸔祠物石累老与不欺㝵仔衣稽移車困米,13,sub,16,22,0.941
M1_0396,樓,罪禍時寄建樓於帝老南召仍讨濟共毎,身些塊罪罡獨時身連棱於帝起南召仍时渇共每,9,sub,12,16,0.843
M1_0397,售,事冷售微饲定司握翰扒矸碉范喾旬結本道叁歝時衹扒翁呈,事冷爲敘匈迕眉磋瑜扒碎羽尼鲁結本遁畧歇時代扒翁皇,2,sub,17,25,1.130
M1_0398,床,怖凛祝仃歟事意之床罢桨吏妻哮暑罡吠淮,時憾悔廪礼樂仃要碎事意而之麻罢染連麦寺昇蜀呐浪,13,sub,18,18,1.262
M1_0399,意,中弄縻因几化爱存愛共罚骂没祝意起遵艝,茶㫄亱中弄廪國几祀透庇𠁅共罰爲没祝意越邁船,17,eq,14,18,0.984
M1_0400,棲,位特役之叁時依朱婚而朱綿浠市庄塊包棲重昇祪趁,所庒特役之冷時底朱婚而朱綿净弟庒塊包楼重母祀趍,18,sub,11,22,1.366
M1_0401,天,麻吡天下問茹除竟特帝麻餘主門物共各垩,主斥漙麻哦天下悶曰花餘莞時勺帝麻餘主門物共各垩,5,eq,11,18,1.249
M1_0402,極,牻缕兜廉弟祭礼昆毬極厄公爂師行主支秋麻鄧失,祀捕楼䆒庶苐羣礼昆毬極症厶粤師厅主支秋麻鄧朱,10,eq,12,21,1.547
M1_0403,載,主承扶訪朱公翁特愳每載庫國淨斟迍船,麻浪万主斥𭔿蜍扶詔朱翁特媿每事庫癸碌断迍船,14,sub,13,17,1.190
M1_0404,竺,事万主辰代奉诺天竺先界亚边溰固爱缩至先,昜吟事万主斥在代希居天竺先黑巫边湼固曳翁垂先,11,eq,12,19,1.209
M1_0405,時,宋俗裆体欺习咽断連生時用隊官兮畏松旱体不五麻吕寿,朱分𬒳体欺得咽断連生時用除官今異柴昇体尒丕麻吕尋,10,eq,12,24,1.470
M1_0406,哭,四讹虎导麻蜍各本道宜信尚人哭哎浒寄皆如几丰吒,莒四袍壳昇麻蜍各本道直信𤆛人哭攺呌哥𠴲如几末吒,14,eq,11,22,1.306
M1_0407,至,毁至翁垩此曾共守里除祁办咏瑪,邁糁𭂫殿垩翁垩批嘗共𡬦垩保祿於城瑪薯,4,sub,14,14,1.069
M1_0408,平,各寻从君平庙烊燒她人騁買教汉窗炥斧代,共𫀃炤麻熖各昇从君平庒洋燒把人時買数双离帰瓮人,9,eq,16,18,1.227
M1_0409,麻,尼鈇凛麻虚坚美喂妓罪命色創中詞衣定焊字衣,外畜尼鉄凜麻𮓡空美嚶共罪命色倒中詞末庒洋字衣,5,eq,12,20,1.298
M1_0410,寻,分她固泳烧几沛弄脶导过理如曼昆真蛰寻寻烧吝,慓垂𭄞妃固永燒几沛寺朋㝵过理如曵昆𰥍趍尋㝵燒吝,19,sub,15,21,1.269
M1_0411,,方主支秋体要掩洋致渡連會誐而宫四邻時寄常,時方主支秋体要娩教渡連噲竣白莒四命時哿常,0,del,10,20,1.225
M1_0412,,麻导待幻庄懷庄它几事人懷思漆鈳窒,奴色挐釼遡麻旱侍切庒懷庒罗几筭事人懷咫淶釼寛,0,del,16,16,1.364
M1_0413,,体本功秘挺殴辅麻打寄繁阶导曼降攒仍几號,特把人体末功祀挑股捕麻打寄案命㝵箋和長隂楼仍几被,1,del,17,19,1.746
M1_0414,別,麻团浇柴以坚混去別棃八嘤蜂支兠特帚吡打歇斯,希麻团燒柴氏咥陽庒別柴八嚶𧊵支兜時希哦栁馭断,9,eq,16,21,1.314
M1_0415,之,曳打庄寻踈浪砰庄曳事之庫爲匝別突厅主支,眉固曳抑庒昇踈浪砰庄曳事之庫爲色别实与主支,12,eq,9,19,1.265
M1_0416,德,爂等牧連朱旦德主支秋嘤代巴罢自厅主支秋,枚蓮当要𡬦𭣣運朱旦德主支秋嘿代巴罟自万主夫秋,9,eq,11,19,1.396
M1_0417,信,針黎綿次糁罢歷她垂欹些稜那罘信沼,願翁垩施之計黎綿次糁罢防地垩欹些移那異𠁅官沼,20,sub,13,16,1.207
M1_0418,重,各至歡忍衣計移如礼明各歪特福遜重罢,夢蔑礼各垩𣣱尼衣計移刀礼明各垩特福極重䍐,18,eq,10,17,1.175
M1_0419,,厅堇施烙先異施歌黎吏拮売弛堑公包茄,塊尅𭁡解行垩苑之恪先異苑歌黎吏技壳妃垩人包苑,0,del,16,17,1.205
M1_0420,咱,為爲召死爲道歇困滓咱旦岊昆导號孚施,古𥙊礼皮連爲烝召死爲道歇困泽吶旦以昆㝵曳𤰞苑,14,sub,13,17,1.255
M1_0421,,伏民证温犸移亞麻套尼墓王布靖望中苑餘,事庫共㸃㭬氏旦滋温将移而麻忍尼墓希崤望中餘,2,del,15,18,1.408
M1_0422,歪,白行主支秋婴代朱且翁歪尼特巴霖酹,自行主支秋崿化牛且翁垩尺特巴森醉,10,sub,8,16,1.008
M1_0423,麻,徊人麻仔朱年營焍花涝固年齡歲時閱故茄餘連麻噷,淜八麻佇朱年欺煇祀法固年醯𡻕時悶故茹蜍連麻部,20,eq,13,22,1.564
M1_0424,道,麻真本道分燒事實分燒事対如燉祅,燒奴麻真本道𠮦分戞分燒事实茂分燒事対如娥祇,5,eq,9,15,0.989
M1_0425,代,自行主支秋罢代朱旦守垂吕思名善远人巫平,自行主支秋罕代朱旦𡬦垩尼塊以再𧺫见老柳,6,eq,11,19,1.004
M1_0426,,主承等把功達不辱勛各婨侼朱層事五,肵䏷行主尽等把功連夲㝵勧各姊俺佇朱屬事色,13,del,13,16,1.145
M1_0427,礼,熎極燨怠時些其明麻罢本道求顑共礼闾以朱奴麻,中燭極煨忘時些共明麻罢本道來願共而礼乃沙朱奴麻,17,eq,10,21,1.245
M1_0428,伴,仍麻而伴其堊天神抓建尽想事主各堼敷於永尾庄帝求,仍麻而伴共垩天神於逹昼想事主各垩欺於𣱵尾庒姊𣱵,3,eq,11,23,1.305
M1_0429,庫,茄公底而茄蟓艾古导施朱几庫歇早連詓末迎来,龜之祀茹人底丘如蜍戈古早施朱几庫歇早連語末選求,15,eq,13,20,1.199
M1_0430,沫,方主示亮翁堇父粘書尼連芦女尾能湊沫趾喂推浪初,方主斥亮翁垩仪帖書尺連片戈虎皓渃沫北嚶推浪𥘉,16,eq,13,22,1.272
M1_0431,牢,昆欺及燒书恪逻牢厅主尽罔儿讨詐罢格帝,盆昆欺蜀及燒才烙還人牢丕方主尽罚儿対詐畀格弟,10,eq,12,18,1.233
M1_0432,袋,碎召庄特麻导烨顤奴呯哥脊浪袋厅他炜顙聘,妃退口碎召庒特麻早痒願奴呌母㸔腹裊行他洋願時,16,sub,16,19,1.474
M1_0433,女,固卑寻女董贞酴表中銶先典亭范体为正掌斗,欺人固良早女童貞餘孛中厨先𦥷寧苑体而丕連呌,5,eq,16,19,1.430
M1_0434,年,朱年道至厅主斥筏聘强盛及密仍仕共几庄尥事姿告旱,朱年道垩行主斥强䏷强盛双离仍仕共几庒於事令去畢,1,eq,11,23,1.245
M1_0435,包,朱歇且尼庄固古之朱导尔鮠旺時寻埔涝包峪,些真時朱歇旦尼庒因古之來學𡖋略吐時早坊渃包莒浴,20,eq,16,19,1.243
M1_0436,保,体她么庄宜時官保浪她庄固倚妃匜戚圭閤甡女,麻体妃乆庒皆時宦保浪妃庒固傉𠇮妃色税庪庒問耕女,8,eq,16,20,1.238
M1_0437,些,主尽宋年重而至巴把美各歪肩煞欺导些然世閭众,主乔宋年重白丕次巴把隻各垩爲烝欺昇些於𢃄世間人,17,eq,13,21,1.218
M1_0438,為,為穀曰無孔爲道礼解迈毷倘釚,翁垩监為穌曰無死爲道礼解返㸃倘鈍,3,eq,8,13,1.087
M1_0439,宣,孟世間為事孟奄代娄固实走他堊人建尚朱各宦宣斟,孟世間爲事孟菴代娄固笑庒妃垩氏建燭朱各官宜数,20,sub,11,22,1.441
M1_0440,,离候庄事怔人時媄奴該告奸,荣共昆双离昆鷕候共庒吕厶事恠怿氏時嫫奴趍吿奸,5,del,16,12,1.180
M1_0441,奉,丸來朱俺团際買掖礼麻体掩勋奉妃餘诱特匮旦聘,礼求朱俺团除買教𡖋礼麻体俺則㪯茹餘请特民旦䏷,14,sub,12,21,1.449
M1_0442,正,要如导毙忍浮而正吟中寺浪帶世閱希固,固燒歳買要姓如早鈍尼洋而丕吟中寺浪𢃄世問弟固,12,sub,13,17,1.264
M1_0443,生,生浇旱垂男女用除涸了她堇歌移那生罢於亜黎山發逆,生燒旱垩男女团除補事妃垩衆移那生罗於亜黎山移逆,15,eq,10,23,1.414
M1_0444,特,主示匝朱响斷天神变竣曍朱女忍要俺特福人世召折而,𫝄厅主夲㐌朱呐断尺神变竣将委留要俺特福入戈及折而,17,eq,14,23,1.341
M1_0445,浪,帝之官連体旱情共施麻浪梨关行磅厅主示蜀碎,帝之官嚶連体早事共祧麻浪柴笑術矯万土斥罰碎,11,eq,12,20,1.197
M1_0446,鶭,把朱鶭息梁昆么及特焱思建陪奴閑雄讀翁堊,特把末矯息楽昆𫝄皮特残思䢖琚奴白困雄凜翁垩,3,sub,13,19,1.483
M1_0447,連,思特当忌主务垂界懵垂行她艾各軍室於連扶釢牛些次,思時些忌主各垩異摽垩行妃戈各軍重於連扶訴牛些久,17,eq,12,23,1.280
M1_0448,碎,吞思兜碎竣用漂汉凿罢翁堑尼求怨殚時行主乔庄朱,各鬼侘碎趍困凜反离罢翁垩尺求然碎時知主夲庒朱,3,eq,15,22,1.256
M1_0449,島,娶婪掩站搓島看行她歕於它娱浪行她烲炜庄,畧斧葉淹姑槎烏㸔行妃欺於戈陀媛浪分妃芡洋祀庄,6,sub,18,19,1.074
M1_0450,奴,除奴朱旱馅避自曰無故思獝棱哏秛禎馬与帶食古主,除奴朱㝵恪赳白曰無奴民獨楼限松禛爲与常貧古庒,1,eq,15,22,1.497
M1_0451,警,恩厅主屈底朱擯既禵命生特滝福警俞如棱叼,既麻旱隊恩行主忘底宋攬阮𤧚命生特澆福譬喻如核如,18,sub,15,19,1.224
M1_0452,中,由忍摸痕与妮氹中如鮽特伍從厅主承彼儿恪惠特,由尺㨗腹欺行妃於中如蜍時句每從方主夲放儿恪患時,8,eq,16,21,1.510
M1_0453,中,於中茹公下休涉泄厅主示之特明幣恄在仍戜秩公,於中茹从干体法迆行主夲而丕時明眾𰑊庄仍茂秩从,1,eq,15,21,1.256
M1_0454,狄,世間時行主支狄連現竜麻安驁儿誣吩吏,約洶補事世間時每主支秋連現竈麻安慰几誑呫吏,10,sub,11,17,1.212
M1_0455,明,体拘摔連明倍分府嚠拘摔浪碎禵拘摔極重罢厛,体拘捽連明倍分麻嘲拘捋浪碎袍拘捽極連罢仰,4,eq,8,20,1.231
M1_0456,時,旦所圭時尚认買叩其媘浪習師丑形清称男婿蚕妾,新連祗旦斯圭時尚八買呐共婚浪眉師丑形请称異婚𫊫戞,6,eq,14,21,1.362
M1_0457,,或理忍欣理恪希連朱爭特焼昆妈瓜美,役朱昆禽㦯罗理忌欣理恪希連朱尋特燒昆奶於侯,0,del,12,16,1.150
M1_0458,,,,,nocol,,0,0
M1_0459,時,要禁市開杏平別罟曰無時走歐而王油麻具正庫,爲与無柴吊閑变平别畀曰𭴾時庒敀而丕油麻昇弓庫,12,eq,15,20,1.261
M1_0460,麻,要共涕烧所雹思欺导洋孟麻殂特仍事迊共份,昌醐要对共弟燒斫應思欺昇卑孟麻破特仍事運共𠇮,14,eq,12,19,1.260
M1_0461,支,自主支秋曳朱旦她堑尼特巴霖甄薅,自𭥍主支杖𦥷伐朱旦妃垩忌特巴森黓奔,3,eq,10,15,0.956
M1_0462,秋,主支秋避時导烊缆麻望呓喂連生時笄堑苑二卿,命万主支秋迴時㝵洋跪麻拏以閣哭連生時𭔿垩苑𭥦,4,eq,14,20,1.298
M1_0463,走,主尽她忍餘固法凛壽体凸共走固信吏等悠尚,身潮浪主乔把尼餘固法漙弄体共庒固信吏䓁怪与,14,sub,13,19,1.271
M1_0464,庄,体如石焚木逮正裆庄俘寻直涉府儿偈爷官貌装众連袩,体如𠮦楼木連正𬒳庒浮星有𡵯腐儿淂各在次長衣連砧,8,sub,17,23,1.336
M1_0465,之,禁奠來朱晁辯顎毋之昆么連聑麻哥帶社体,福亲奠来朱昆報遇願兾之昆人連融麻哿景社体,10,eq,12,18,1.477
M1_0466,安,仔特事仏庄特能安秦母陥哭吠其厅主示喪飭仔,固佇特事人庒時䏻安秦丑𨺻師哭㕥共行主示嗔飭佇,8,eq,14,20,1.515
M1_0467,,导匝城仍事主尽庄固体末几綽吏帅天下,双离欺㝵色包城仍吟事万主尽庒固体末几綽支卿天下,3,del,11,17,1.283
M1_0468,煩,支秋永繁共固天神詓永朱扒事煩娄歇宣彖,厅主支杖𣱵常將㸔共固天神䏻𣱵朱扒事煩娄歇宐戞,17,eq,11,18,1.256
M1_0469,真,朱欣茹重导其巴昆帚团燒莒四烩燒府退客歇真,崿庒朱於茹重母共巴昆𮧯因燒茗四𡚶燒麻退畧歇嗔,21,sub,12,20,1.549
M1_0470,各,各堇天神女各旱堇瓜連示朱停師丞仕朱旦爲,授亜安各垩天神戈各昇垩於連夲朱佇師还仕牛且扁,8,eq,14,19,1.376
M1_0471,事,列分特旱些結命分時火每事唆史事點麻早凸,時沛列分時旱些結命分時火每事𡚶旦共事黙麻昇匕,17,eq,9,19,1.207
M1_0472,尼,缧潀閤央分罚么罢尼辭罪伞垩保禄敃書朱本道旅,尼恪塊罪閑共分罰𫝄異尼觧罪𡬦垩保禄攺書朱本道於,10,eq,13,21,1.320
M1_0473,古,碎匜別古尼方右叢語爲主不庄固法曲渐寻,官庶腹衆碎色别古尼廿古毒語粤方主𠄘庒固法曲断丹,7,eq,15,18,1.392
M1_0474,黠,店契体厅主支秋點袄疟時焓呶具牢黠袂还,年党班店報体万主支秋㸃袄症時㱕吶昇牢㸃袄症白,19,sub,14,18,1.449
M1_0475,約,各屬体塑厼正聘明縳庘約絢朱摉班沼涣朱年固,固燒各吒体預人丕時明燻府約匈朱楼班汤㴱朱年固,12,eq,13,20,1.284
M1_0476,,公度哉麻厅垩施講艾沼罪朱旦导敷色表宛時罔,祝麾之变竣麻行垩葩丶講女沼罪牛旦早欺色专兹時蜀,8,del,15,20,1.480
M1_0477,,玉梁公連袍米麻救操架寄亚移毫李吏閑,朱各灵塊𡖋丕槩人連祸券麻趍探染寄亚移竜李吏閉,2,del,15,17,1.119
M1_0478,是,事尼爲涝特而件是阁拈建尽双窗拧旱松中闪落罤倘,事尼爲消特而伴戈昆届於逢夲双离捧昇於中内落𠾖倘,8,sub,14,22,1.340
M1_0479,城,本道橋李事兒导拮赤城著瑪當坓中茄鯠固,抑爲朝本道轎李事財売早括赤城署瑪常塟中茹蜍固,13,eq,13,18,1.472
