image,nom_char,label,reading,confidence,bbox,page,source
crops_cleaned/page_0016/col05_char010.png,爫,U+722B,làm,high,"719,1222,911,1345",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char011.png,曰,U+66F0,viết,high,"719,1345,911,1454",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char012.png,釪,U+91EA,vồ,high,"719,1454,911,1578",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char013.png,貝,U+8C9D,Bấy,high,"719,1578,911,1657",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char014.png,除,U+9664,giờ,high,"719,1657,911,1798",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char015.png,奇,U+5947,cả,high,"719,1798,911,1916",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char016.png,喡,U+55A1,và,high,"719,1916,911,2042",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char017.png,咍,U+548D,hai,high,"719,2042,911,2139",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char018.png,垩,U+57A9,Thánh,high,"719,2139,911,2246",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char019.png,明,U+660E,mừng,high,"719,2246,911,2371",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char020.png,熷,U+71B7,rỡ,high,"719,2371,911,2489",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char021.png,澆,U+6F86,nhau,high,"719,2489,911,2600",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char000.png,仍,U+4ECD,nhưng,high,"533,91,719,207",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char001.png,嘛,U+561B,mà,high,"533,207,719,270",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char002.png,翁,U+7FC1,ông,high,"533,270,719,400",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char003.png,垩,U+57A9,Thánh,high,"533,400,719,523",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char004.png,旉,U+65C9,Phô,high,"533,523,719,607",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char005.png,喱,U+55B1,li,high,"533,607,719,731",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char006.png,哥,U+54E5,ca,high,"533,731,719,820",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char007.png,尃,U+5C03,phô,high,"533,820,719,932",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char008.png,哭,U+54ED,khóc,high,"533,932,719,1001",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char009.png,漉,U+6F09,lóc,high,"533,1001,719,1112",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char010.png,夦,U+5926,lắm,high,"533,1112,719,1234",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char011.png,爲,U+7232,vì,high,"533,1234,719,1318",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char012.png,荗,U+8357,chưa,high,"533,1318,719,1428",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char013.png,特,U+7279,được,high,"533,1428,719,1558",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char014.png,复,U+590D,phúc,high,"533,1558,719,1652",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char015.png,召,U+53EC,chịu,high,"533,1652,719,1728",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char016.png,折,U+6298,chết,high,"533,1728,719,1855",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char017.png,爲,U+7232,vì,high,"533,1855,719,1971",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char018.png,徳,U+5FB3,Đức,high,"533,1971,719,2085",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char019.png,主,U+4E3B,Chúa,high,"533,2085,719,2177",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char020.png,支,U+652F,Giê,high,"533,2177,719,2285",16,CacThanhTruyen2
crops_cleaned/page_0016/col06_char021.png,秋,U+79CB,su,high,"533,2285,719,2377",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char000.png,如,U+5982,như,high,"354,99,533,222",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char001.png,圤,U+5724,người,high,"354,222,533,315",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char002.png,胣,U+80E3,đã,high,"354,315,533,411",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char003.png,侱,U+4FB1,rình,high,"354,411,533,526",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char004.png,特,U+7279,được,high,"354,526,533,648",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char005.png,聀,U+8040,chức,high,"354,648,533,760",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char006.png,重,U+91CD,trọng,high,"354,760,533,872",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char007.png,奇,U+5947,Cả,high,"354,872,533,975",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char008.png,喡,U+55A1,và,high,"354,975,533,1111",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char009.png,城,U+57CE,thành,high,"354,1111,533,1215",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char010.png,旦,U+65E6,đến,high,"354,1215,533,1336",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char011.png,眿,U+773F,viếng,high,"354,1336,533,1430",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char012.png,賖,U+8CD6,nghe,high,"354,1430,533,1555",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char013.png,昆,U+6606,người,high,"354,1555,533,1647",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char014.png,讲,U+8BB2,giảng,high,"354,1647,533,1767",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char015.png,昏,U+660F,hôn,high,"354,1767,533,1864",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char016.png,真,U+771F,chân,high,"354,1864,533,1969",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char017.png,共,U+5171,cùng,high,"354,1969,533,2085",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char018.png,䋘,U+42D8,lòi,high,"354,2085,533,2199",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char019.png,繓,U+7E53,tói,high,"354,2199,533,2293",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char020.png,今,U+4ECA,cầm,high,"354,2293,533,2437",16,CacThanhTruyen2
crops_cleaned/page_0016/col07_char021.png,勜,U+52DC,người,high,"354,2437,533,2540",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char000.png,敬,U+656C,kính,high,"196,175,354,255",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char001.png,如,U+5982,như,high,"196,255,354,349",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char002.png,形,U+5F62,hình,high,"196,349,354,445",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char003.png,像,U+50CF,tượng,high,"196,445,354,557",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char004.png,徳,U+5FB3,Đức,high,"196,557,354,651",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char005.png,主,U+4E3B,Chúa,high,"196,651,354,759",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char006.png,支,U+652F,Giê,high,"196,759,354,826",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char007.png,秋,U+79CB,su,high,"196,826,354,931",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char008.png,庄,U+5E84,Chẳng,high,"196,931,354,1033",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char009.png,仍,U+4ECD,những,high,"196,1033,354,1138",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char010.png,貴,U+8CB4,I,high,"196,1138,354,1208",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char011.png,世,U+4E16,ghê,high,"196,1208,354,1321",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char012.png,嚟,U+569F,rê,high,"196,1321,354,1421",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char013.png,佘,U+4F58,xa,high,"196,1421,354,1494",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char014.png,意,U+610F,ấy,high,"196,1494,354,1619",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char015.png,垬,U+57AC,cũng,high,"196,1619,354,1671",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char016.png,固,U+56FA,có,high,"196,1671,354,1770",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char017.png,貴,U+8CB4,I,high,"196,1770,354,1911",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char018.png,𡃊,U+210CA,ghê,high,"196,1911,354,1990",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char019.png,犂,U+7282,rê,high,"196,1990,354,2064",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char020.png,佘,U+4F58,xa,high,"196,2064,354,2150",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char021.png,厼,U+53BC,nơi,high,"196,2150,354,2262",16,CacThanhTruyen2
crops_cleaned/page_0016/col08_char022.png,确,U+786E,khác,high,"196,2262,354,2358",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char000.png,垬,U+57AC,cũng,high,"33,103,196,223",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char001.png,旦,U+65E6,đến,high,"33,223,196,296",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char002.png,明,U+660E,mừng,high,"33,296,196,407",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char003.png,昆,U+6606,người,high,"33,407,196,538",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char004.png,廪,U+5EEA,lắm,high,"33,538,196,658",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char005.png,体,U+4F53,Thấy,high,"33,658,196,754",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char006.png,本,U+672C,bổn,high,"33,754,196,847",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char007.png,导,U+5BFC,đạo,high,"33,847,196,973",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char008.png,哭,U+54ED,khóc,high,"33,973,196,1081",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char009.png,漉,U+6F09,lóc,high,"33,1081,196,1185",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char010.png,寺,U+5BFA,thì,high,"33,1185,196,1306",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char011.png,唭,U+552D,cười,high,"33,1306,196,1437",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char012.png,浪,U+6D6A,rằng,high,"33,1437,196,1535",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char013.png,各,U+5404,Các,high,"33,1535,196,1635",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char014.png,嬰,U+5B30,anh,high,"33,1635,196,1720",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char015.png,俺,U+4FFA,em,high,"33,1720,196,1860",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char016.png,巄,U+5DC4,cầu,high,"33,1860,196,1958",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char017.png,共,U+5171,cùng,high,"33,1958,196,2058",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char018.png,徳,U+5FB3,Đức,high,"33,2058,196,2162",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char019.png,主,U+4E3B,Chúa,high,"33,2162,196,2263",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char020.png,天,U+5929,Trời,high,"33,2263,196,2367",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char021.png,朱,U+6731,cho,high,"33,2367,196,2497",16,CacThanhTruyen2
crops_cleaned/page_0016/col09_char022.png,偨,U+5068,thầy,high,"33,2497,196,2600",16,CacThanhTruyen2
crops_cleaned/page_0018/col01_char000.png,沛,U+6C9B,phải,high,"1563,51,1738,160",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char001.png,师,U+5E08,sư,high,"1563,160,1738,290",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char002.png,子,U+5B50,tử,high,"1563,290,1738,380",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char003.png,朱,U+6731,cho,high,"1563,380,1738,499",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char004.png,𨙛,U+2865B,chóng,high,"1563,499,1738,581",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char005.png,矯,U+77EF,kẻo,high,"1563,581,1738,705",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char006.png,奴,U+5974,nó,high,"1563,705,1738,817",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char007.png,咃,U+5483,tha,high,"1563,817,1738,927",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char008.png,如,U+5982,như,high,"1563,927,1738,1064",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char009.png,澆,U+6F86,nhiều,high,"1563,1064,1738,1145",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char010.png,各,U+5404,lần,high,"1563,1145,1738,1294",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char011.png,嵯,U+5D6F,tha,high,"1563,1294,1738,1361",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char012.png,几,U+51E0,kẻ,high,"1563,1361,1738,1480",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char013.png,确,U+786E,khác,high,"1563,1480,1738,1631",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char014.png,庄,U+5E84,chẳng,high,"1563,1631,1738,1718",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char015.png,撼,U+64BC,cắn,high,"1563,1718,1738,1810",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char016.png,來,U+4F86,Lại,high,"1563,1810,1738,1940",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char017.png,曰,U+66F0,viết,high,"1563,1940,1738,2043",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char018.png,书,U+4E66,thư,high,"1563,2043,1738,2147",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char019.png,朱,U+6731,cho,high,"1563,2147,1738,2264",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char020.png,本,U+672C,bổn,high,"1563,2264,1738,2396",18,CacThanhTruyen2
crops_cleaned/page_0018/col01_char021.png,导,U+5BFC,đạo,high,"1563,2396,1738,2497",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char000.png,於,U+65BC,ở,high,"1344,51,1563,183",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char001.png,城,U+57CE,thành,high,"1344,183,1563,313",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char002.png,鯈,U+9BC8,Rô,high,"1344,313,1563,384",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char003.png,嫫,U+5AEB,ma,high,"1344,384,1563,543",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char004.png,浪,U+6D6A,rằng,high,"1344,543,1563,622",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char005.png,碎,U+788E,Tôi,high,"1344,622,1563,761",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char006.png,囉,U+56C9,là,high,"1344,761,1563,894",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char007.png,貴,U+8CB4,I,high,"1344,894,1563,1009",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char008.png,那,U+90A3,na,high,"1344,1009,1563,1101",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char009.png,樞,U+6A1E,xu,high,"1344,1101,1563,1223",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char010.png,寄,U+5BC4,gửi,high,"1344,1223,1563,1351",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char011.png,利,U+5229,lời,high,"1344,1351,1563,1442",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char012.png,探,U+63A2,thăm,high,"1344,1442,1563,1585",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char013.png,本,U+672C,bổn,high,"1344,1585,1563,1690",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char014.png,导,U+5BFC,đạo,high,"1344,1690,1563,1811",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char015.png,於,U+65BC,ở,high,"1344,1811,1563,1946",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char016.png,城,U+57CE,thành,high,"1344,1946,1563,2061",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char017.png,鱸,U+9C78,Rô,high,"1344,2061,1563,2148",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char018.png,嘛,U+561B,ma,high,"1344,2148,1563,2283",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char019.png,碎,U+788E,Tôi,high,"1344,2283,1563,2409",18,CacThanhTruyen2
crops_cleaned/page_0018/col02_char020.png,吔,U+5414,đã,high,"1344,2409,1563,2524",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char000.png,曰,U+66F0,viết,high,"1143,51,1344,145",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char001.png,书,U+4E66,thư,high,"1143,145,1344,251",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char002.png,朱,U+6731,cho,high,"1143,251,1344,357",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char003.png,各,U+5404,các,high,"1143,357,1344,467",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char004.png,每,U+6BCF,mọi,high,"1143,467,1344,546",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char005.png,厼,U+53BC,nơi,high,"1143,546,1344,658",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char006.png,祀,U+7940,thờ,high,"1143,658,1344,750",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char007.png,朱,U+6731,cho,high,"1143,750,1344,842",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char008.png,傓,U+5093,thiên,high,"1143,842,1344,958",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char009.png,厦,U+53A6,hạ,high,"1143,958,1344,1035",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char010.png,别,U+522B,biết,high,"1143,1035,1344,1144",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char011.png,碎,U+788E,tôi,high,"1143,1144,1344,1269",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char012.png,約,U+7D04,ước,high,"1143,1269,1344,1339",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char013.png,幼,U+5E7C,ao,high,"1143,1339,1344,1441",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char014.png,召,U+53EC,chịu,high,"1143,1441,1344,1548",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char015.png,折,U+6298,chết,high,"1143,1548,1344,1619",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char016.png,爲,U+7232,vì,high,"1143,1619,1344,1740",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char017.png,徳,U+5FB3,Đức,high,"1143,1740,1344,1836",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char018.png,主,U+4E3B,Chúa,high,"1143,1836,1344,1935",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char019.png,支,U+652F,Giê,high,"1143,1935,1344,2054",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char020.png,秋,U+79CB,su,high,"1143,2054,1344,2175",18,CacThanhTruyen2
crops_cleaned/page_0018/col03_char021.png,自,U+81EA,còn,high,"1143,2175,1344,2248",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char000.png,悈,U+6088,dái,high,"949,466,1143,544",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char001.png,仍,U+4ECD,những,high,"949,544,1143,647",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char002.png,本,U+672C,bổn,high,"949,647,1143,749",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char003.png,檤,U+6AA4,đạo,high,"949,749,1143,825",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char004.png,鮋,U+9B8B,Rô,high,"949,825,1143,946",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char005.png,嫫,U+5AEB,ma,high,"949,946,1143,1024",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char006.png,固,U+56FA,có,high,"949,1024,1143,1114",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char007.png,銀,U+9280,ngăn,high,"949,1114,1143,1213",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char008.png,庄,U+5E84,chăng,high,"949,1213,1143,1322",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char009.png,丕,U+4E15,Vậy,high,"949,1322,1143,1399",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char010.png,真,U+771F,xin,high,"949,1399,1143,1509",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char011.png,陼,U+967C,chớ,high,"949,1509,1143,1584",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char012.png,僵,U+50F5,thương,high,"949,1584,1143,1683",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char013.png,爫,U+722B,làm,high,"949,1683,1143,1790",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char014.png,巵,U+5DF5,chi,high,"949,1790,1143,1865",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char015.png,矯,U+77EF,kẻo,high,"949,1865,1143,2002",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char016.png,爫,U+722B,làm,high,"949,2002,1143,2056",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char017.png,禍,U+798D,hại,high,"949,2056,1143,2164",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char018.png,碎,U+788E,tôi,high,"949,2164,1143,2266",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char019.png,俟,U+4FDF,hãy,high,"949,2266,1143,2364",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char020.png,朱,U+6731,cho,high,"949,2364,1143,2427",18,CacThanhTruyen2
crops_cleaned/page_0018/col04_char021.png,师,U+5E08,sư,high,"949,2427,1143,2552",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char000.png,子,U+5B50,tử,high,"754,78,949,173",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char001.png,楂,U+6942,xay,high,"754,173,949,264",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char002.png,舍,U+820D,mình,high,"754,264,949,416",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char003.png,碎,U+788E,tôi,high,"754,416,949,492",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char004.png,囉,U+56C9,ra,high,"754,492,949,599",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char005.png,朱,U+6731,cho,high,"754,599,949,707",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char006.png,時,U+6642,được,high,"754,707,949,823",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char007.png,旦,U+65E6,đến,high,"754,823,949,918",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char008.png,共,U+5171,cùng,high,"754,918,949,1023",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char009.png,徳,U+5FB3,Đức,high,"754,1023,949,1151",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char010.png,主,U+4E3B,Chúa,high,"754,1151,949,1269",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char011.png,支,U+652F,Giê,high,"754,1269,949,1340",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char012.png,秋,U+79CB,su,high,"754,1340,949,1464",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char013.png,嘛,U+561B,mà,high,"754,1464,949,1582",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char014.png,陼,U+967C,chớ,high,"754,1582,949,1690",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char015.png,碎,U+788E,Tôi,high,"754,1690,949,1801",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char016.png,如,U+5982,như,high,"754,1801,949,1880",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char017.png,曷,U+66F7,hạt,high,"754,1880,949,1984",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char018.png,杲,U+6772,gạo,high,"754,1984,949,2091",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char019.png,寺,U+5BFA,thì,high,"754,2091,949,2224",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char020.png,满,U+6EE1,muốn,high,"754,2224,949,2303",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char021.png,朱,U+6731,cho,high,"754,2303,949,2418",18,CacThanhTruyen2
crops_cleaned/page_0018/col05_char022.png,师,U+5E08,sư,high,"754,2418,949,2543",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char000.png,子,U+5B50,tử,high,"557,51,754,127",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char001.png,槎,U+69CE,xay,high,"557,127,754,242",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char002.png,囉,U+56C9,ra,high,"557,242,754,346",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char003.png,如,U+5982,như,high,"557,346,754,430",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char004.png,耽,U+803D,đâm,high,"557,430,754,515",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char005.png,搳,U+6433,hạt,high,"557,515,754,606",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char006.png,杲,U+6772,gạo,high,"557,606,754,701",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char007.png,蔴,U+8534,mà,high,"557,701,754,800",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char008.png,滥,U+6EE5,làm,high,"557,800,754,920",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char009.png,浡,U+6D61,bột,high,"557,920,754,1007",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char010.png,朱,U+6731,cho,high,"557,1007,754,1078",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char011.png,妟,U+599F,nên,high,"557,1078,754,1196",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char012.png,餅,U+9905,bánh,high,"557,1196,754,1288",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char013.png,崒,U+5D12,tốt,high,"557,1288,754,1379",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char014.png,畧,U+7567,trước,high,"557,1379,754,1464",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char015.png,牧,U+7267,mặt,high,"557,1464,754,1577",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char016.png,徳,U+5FB3,Đức,high,"557,1577,754,1662",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char017.png,主,U+4E3B,Chúa,high,"557,1662,754,1765",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char018.png,支,U+652F,Giê,high,"557,1765,754,1854",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char019.png,秋,U+79CB,su,high,"557,1854,754,1967",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char020.png,理,U+7406,Lẽ,high,"557,1967,754,2062",18,CacThanhTruyen2
crops_cleaned/page_0018/col06_char021.png,寺,U+5BFA,thì,high,"557,2062,754,2141",18,CacThanhTruyen2
crops_cleaned/page_0018/col07_char000.png,本,U+672C,bổn,high,"358,404,557,498",18,CacThanhTruyen2
crops_cleaned/page_0018/col07_char001.png,導,U+5C0E,đạo,high,"358,498,557,591",18,CacThanhTruyen2
crops_cleaned/page_0018/col07_char002.png,慾,U+617E,giục,high,"358,591,557,722",18,CacThanhTruyen2
