book	edition	page_id	page_image	verse_idx_in_page	col_index	part	patch_image	patch_preprocessed	split	col_bbox_xywh	nom_text	nom_unicode	n_nom	qn_verse	n_qn_syll	len_match	nomnaocr_label	nna_eq_ihr
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	5	2	2	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_2_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_2_2.jpg	train	292.2,159.4,37.5,526.0	𡎢劎𠫾教󰘉塘天寬	U+213A2 U+528E U+20AFE U+6559 U+F0609 U+5858 U+5929 U+5BEC	8	Ngồi gươm, đi giáo m ở đường thiên khoan	9	0	𡎢劎𠫾教󰘉塘天寬	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	6	3	1	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_3_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_3_1.jpg	train	254.2,159.4,37.4,526.0	固𠀧月泊𢭂郎	U+56FA U+20027 U+6708 U+6CCA U+22B42 U+90CE	6	Có ba lượng bạc trao sang	6	1	固𠀧月泊𢭂郎	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	7	3	2	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_3_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_3_2.jpg	train	254.2,159.4,37.4,526.0	邒柴韯所立𡊨渚專	U+9092 U+67F4 U+97EF U+6240 U+7ACB U+212A8 U+6E1A U+5C08	8	Ðặng thày sắm sửa lập đàn chữa chuyên	8	1	邒柴韯所立𡊨渚專	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	8	4	1	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_4_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_4_1.jpg	train	216.3,160.1,36.2,526.6	童浪碎㐌󰟭欧	U+7AE5 U+6D6A U+788E U+340C U+F07ED U+6B27	6	Ðồng rằng: Tôi đã sớm âu	6	1	童浪碎㐌󰟭欧	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	9	4	2	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_4_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-041.jpg_4_2.jpg	val	216.3,160.1,36.2,526.6	空茄渚別𠓨󰠲悲除	U+7A7A U+8304 U+6E1A U+5225 U+204E8 U+F0832 U+60B2 U+9664	8	Không nhà chưa biết vào đâu bây giờ	8	1	空茄渚別𠓨󰠲悲除	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	10	5	1	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_5_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_5_1.jpg	train	175.7,160.7,36.4,525.4	𫡉塘𠳝語逸徐	U+2B849 U+5858 U+20CDD U+8A9E U+9038 U+5F90	6	Giữa đường bỡ ngỡ dật dờ	6	1	𫡉塘𠳝語逸徐	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	11	5	2	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_5_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-041.jpg_5_2.jpg	val	175.7,160.7,36.4,525.4	泊仃𠄩月防除卢筭	U+6CCA U+4EC3 U+20129 U+6708 U+9632 U+9664 U+5362 U+7B6D	8	Bạc dành hai lượng phòng chờ lo toan	8	1	泊仃𠄩月防除卢筭	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	12	6	1	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_6_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_6_1.jpg	train	139.9,160.7,37.0,525.4	專渚病意邒安	U+5C08 U+6E1A U+75C5 U+610F U+9092 U+5B89	6	Chuyên chữa bệnh ấy đặng an	6	1	專渚病意邒安	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	13	6	2	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_6_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-041.jpg_6_2.jpg	val	139.9,160.7,37.0,525.4	耒辰碎仕𢭂郎朱柴	U+8012 U+8FB0 U+788E U+4ED5 U+22B42 U+90CE U+6731 U+67F4	8	Rồi thì tôi sẽ trao sang cho thầy	8	1	耒辰碎仕𢭂郎朱柴	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	14	7	1	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_7_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_7_1.jpg	train	101.5,160.7,39.3,526.0	士浪𧗱𥙩泊低	U+58EB U+6D6A U+275F1 U+25669 U+6CCA U+4F4E	6	Sĩ rằng: Về lấy bạc đây	6	1	士浪𧗱𥙩泊低	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	15	7	2	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_7_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_7_2.jpg	train	101.5,160.7,39.3,526.0	待朱筭料󰉺排𡊨󰑾	U+5F85 U+6731 U+7B6D U+6599 U+F027A U+6392 U+212A8 U+F047E	8	Được cho toan liệu sớm bày đàn ra	8	1	待朱筭料󰉺排𡊨󰑾	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	16	8	1	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_8_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_8_1.jpg	train	63.9,160.1,37.7,526.6	童浪碎㐌卢賖	U+7AE5 U+6D6A U+788E U+340C U+5362 U+8CD6	6	Ðồng rằng: Tôi đã lo xa	6	1	童浪碎㐌卢賖	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	17	8	2	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_8_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-041.jpg_8_2.jpg	val	63.9,160.1,37.7,526.6	卢爲𠊚病扵茄空安	U+5362 U+7232 U+2029A U+75C5 U+6275 U+8304 U+7A7A U+5B89	8	Lo vì người bệnh ở nhà không yên	8	1	卢爲𠊚病扵茄空安	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	18	9	1	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_9_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-041.jpg_9_1.jpg	train	27.6,161.9,35.4,524.8	泊𫢩碎沛迻郎	U+6CCA U+2B8A9 U+788E U+6C9B U+8FFB U+90CE	6	Bạc này tôi phải đưa sang	6	1	泊𫢩碎沛迻郎	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-041	data/LucVanTien1916/pages/images/nlvnpf-0059-041.jpg	19	9	2	data/LucVanTien1916/patches/nlvnpf-0059-041.jpg_9_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-041.jpg_9_2.jpg	val	27.6,161.9,35.4,524.8	吀柴論法卢筭󰡫芇	U+5400 U+67F4 U+8AD6 U+6CD5 U+5362 U+7B6D U+F086B U+8287	8	Xin thầy luận phép lo toan thế nào	8	1	吀柴論法卢筭󰡫芇	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	0	0	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_0_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_0_1.jpg	train	444.6,159.3,35.1,527.4	士浪固苦之牢	U+58EB U+6D6A U+56FA U+82E6 U+4E4B U+7262	6	Sĩ rằng: Có khó chi sao	6	1	士浪固苦之牢	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	1	0	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_0_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-042.jpg_0_2.jpg	val	444.6,159.3,35.1,527.4	𤽗𦣰些渚符𢭂𧗱耒	U+24F57 U+268F0 U+4E9B U+6E1A U+7B26 U+22B42 U+275F1 U+8012	8	Ngươi nằm ta chữa rồi phù trao về	8	1	𤽗𦣰些渚符𢭂𧗱耒	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	2	1	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_1_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_1_1.jpg	train	408.2,159.1,35.4,528.2	童浪碎本䋲兮	U+7AE5 U+6D6A U+788E U+672C U+42F2 U+516E	6	Ðồng rằng: Tôi vốn thằng hề	6	1	童浪碎本䋲兮	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	3	1	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_1_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-042.jpg_1_2.jpg	val	408.2,159.1,35.4,528.2	𤴬之細浽筭皮渚專	U+24D2C U+4E4B U+7D30 U+6D7D U+7B6D U+76AE U+6E1A U+5C08	8	Đau chi tới nỗi toan bề chữa chuyên	8	1	𤴬之細浽筭皮渚專	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	4	2	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_2_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_2_1.jpg	train	371.3,160.7,35.1,527.8	士浪些沛用權	U+58EB U+6D6A U+4E9B U+6C9B U+7528 U+6B0A	6	Sĩ rằng: Ta phải dùng quyền	6	1	士浪些沛用權	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	5	2	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_2_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_2_2.jpg	train	371.3,160.7,35.1,527.8	病南渚北麻痊買才	U+75C5 U+5357 U+6E1A U+5317 U+9EBB U+75CA U+8CB7 U+624D	8	Bệnh Nam chữa Bắc mà thuyên mới tài	8	1	病南渚北麻痊買才	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	6	3	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_3_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_3_1.jpg	train	333.1,160.3,35.5,528.1	小童𦖑律𠓨𦖻	U+5C0F U+7AE5 U+26591 U+5F8B U+204E8 U+265BB	6	Tiểu đồng nghe lọt vào tai	6	1	小童𦖑律𠓨𦖻	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	7	3	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_3_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_3_2.jpg	train	333.1,160.3,35.5,528.1	𢚸𢜠倍𡲤𦣰𨱽吁專	U+226B8 U+22720 U+500D U+21CA4 U+268F0 U+28C7D U+5401 U+5C08	8	Lòng mừng vội vã nằm dài vo chuyên	8	1	𢚸𢜠倍𡲤𦣰𨱽吁專	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	8	4	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_4_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_4_1.jpg	train	293.9,163.7,36.1,526.6	士浪谷匕呼連	U+58EB U+6D6A U+8C37 U+5315 U+547C U+9023	6	Sĩ rằng: cốc cốc hô lên	6	1	士浪谷匕呼連	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	9	4	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_4_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_4_2.jpg	train	293.9,163.7,36.1,526.6	𨑮翁盘古坐前證明	U+2846E U+7FC1 U+76D8 U+53E4 U+5750 U+524D U+8B49 U+660E	8	Mời ông Bàn cổ tọa tiền chứng minh	8	1	𨑮翁盘古坐前證明	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	10	5	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_5_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_5_1.jpg	train	253.6,164.9,36.1,526.0	𨑮翁大圣󰟴天	U+2846E U+7FC1 U+5927 U+5723 U+F07F4 U+5929	6	Mời ông Ðại thánh Tề thiên	6	1	𨑮翁大圣󰟴天	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	11	5	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_5_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_5_2.jpg	train	253.6,164.9,36.1,526.0	共武后調連細低	U+5171 U+6B66 U+540E U+8ABF U+9023 U+7D30 U+4F4E	7	Cùng bà Vũ Hậu đều liền tới đây	8	0	共妑武后調連細低	0
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	12	6	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_6_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_6_1.jpg	train	213.0,165.6,36.6,525.7	𨑮翁元帥征西	U+2846E U+7FC1 U+5143 U+5E25 U+5F81 U+897F	6	Mời ông nguyên soái chinh tây	6	1	𨑮翁元帥征西	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	13	6	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_6_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-042.jpg_6_2.jpg	val	213.0,165.6,36.6,525.7	共妑漂母森𡆫𠬠欺	U+5171 U+5991 U+6F02 U+6BCD U+68EE U+211AB U+20B20 U+6B3A	8	Cùng bà Phiêu mẫu sum vầy một khi	8	1	共妑漂母森𡆫𠬠欺	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	14	7	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_7_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_7_1.jpg	train	176.1,166.2,35.5,525.4	𨑮翁佛祖它弥	U+2846E U+7FC1 U+4F5B U+7956 U+5B83 U+5F25	6	Mời ông Phật tổ đà di	6	1	𨑮翁佛祖它弥	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	15	7	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_7_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_7_2.jpg	train	176.1,166.2,35.5,525.4	共妑故喜調𡆫𠄩房	U+5171 U+5991 U+6545 U+559C U+8ABF U+211AB U+20129 U+623F	8	Cùng bà Cố hỉ đều vây hai phòng	8	1	共妑故喜調𡆫𠄩房	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	16	8	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_8_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_8_1.jpg	train	140.6,168.0,34.5,526.0	𨑮妑公主五竜	U+2846E U+5991 U+516C U+4E3B U+4E94 U+7ADC	6	Mời bà công chúa Ngũ long	6	1	𨑮妑公主五竜	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	17	8	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_8_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_8_2.jpg	train	140.6,168.0,34.5,526.0	平蛮五虎会同安营	U+5E73 U+86EE U+4E94 U+864E U+4F1A U+540C U+5B89 U+8425	8	Bình Man ngũ hổ hội đồng an doanh	8	1	平蛮五虎会同安营	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	18	9	1	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_9_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_9_1.jpg	train	102.7,169.2,35.9,524.1	吏𨑮千將千兵	U+540F U+2846E U+5343 U+5C07 U+5343 U+5175	6	Lại mời thiên tướng thiên binh	6	1	吏𨑮千將千兵	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-042	data/LucVanTien1916/pages/images/nlvnpf-0059-042.jpg	19	9	2	data/LucVanTien1916/patches/nlvnpf-0059-042.jpg_9_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-042.jpg_9_2.jpg	train	102.7,169.2,35.9,524.1	𨑮位三府洞廷赤鱗	U+2846E U+4F4D U+4E09 U+5E9C U+6D1E U+5EF7 U+8D64 U+9C57	8	Mời vị Tam phủ Động đình xích lân	8	1	𨑮位三府洞廷赤鱗	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	0	0	1	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_0_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_0_1.jpg	train	359.7,153.3,36.6,518.6	𨒒它泣歇鬼神	U+28492 U+5B83 U+6CE3 U+6B47 U+9B3C U+795E	6	Mời đà khắp hết quỉ thần	6	1	𨒒它泣歇鬼神	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	1	0	2	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_0_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_0_2.jpg	train	359.7,153.3,36.6,518.6	󰝡饒𪧍准下塵𠫾制	U+F0761 U+9952 U+2A9CD U+51C6 U+4E0B U+5875 U+20AFE U+5236	8	Đem nhau xuống chốn hạ trần đi chơi	8	1	󰝡饒𪧍准下塵𠫾制	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	2	1	1	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_1_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_1_1.jpg	train	321.2,152.7,37.8,522.3	朱𤽗𠀧道符𡗶	U+6731 U+24F57 U+20027 U+9053 U+7B26 U+215F6	6	Cho ngươi ba đạo bùa trời	6	1	朱𤽗𠀧道符𡗶	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	3	1	2	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_1_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_1_2.jpg	train	321.2,152.7,37.8,522.3	㕵𠓨跬孟如𢈱庒差	U+3575 U+204E8 U+8DEC U+5B5F U+5982 U+22231 U+5E92 U+5DEE	8	Uống vào khoẻ mạnh như lời chẳng sai,	8	1	㕵𠓨跬孟如𢈱庒差	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	4	2	1	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_2_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_2_1.jpg	train	281.8,153.9,40.0,526.0	小童𨻫仍𧼋𢙇	U+5C0F U+7AE5 U+28EEB U+4ECD U+27F0B U+22647	6	Tiểu đồng luống những chạy hoài	6	1	小童𨻫仍𧼋𢙇	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	5	2	2	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_2_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_2_2.jpg	train	281.8,153.9,40.0,526.0	領符阻吏筭排茦湯	U+9818 U+7B26 U+963B U+540F U+7B6D U+6392 U+8326 U+6E6F	8	Lĩnh bùa trở lại toan bài thuốc thang	8	1	領符阻吏筭排茦湯	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	6	3	1	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_3_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_3_1.jpg	train	244.0,153.9,40.3,526.0	𠓨茄疎貝趙昂	U+204E8 U+8304 U+758E U+8C9D U+8D99 U+6602	6	Vào nhà thưa với Triệu Ngang	6	1	𠓨茄疎貝趙昂	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	7	3	2	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_3_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_3_2.jpg	train	244.0,153.9,40.3,526.0	法符㐌𨇜柴筭理芇	U+6CD5 U+7B26 U+340C U+281DC U+67F4 U+7B6D U+7406 U+8287	8	Phép bùa đã đủ thày toan lẽ nàỏ	8	1	法符㐌𨇜柴筭理芇	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	8	4	1	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_4_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_4_1.jpg	train	207.6,154.6,38.6,527.2	昂浪冲𫋻群包	U+6602 U+6D6A U+51B2 U+2B2FB U+7FA4 U+5305	6	Ngang rằng trong gói còn baỏ	6	1	昂浪冲𫋻群包	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	9	4	2	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_4_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-043.jpg_4_2.jpg	val	207.6,154.6,38.6,527.2	𤽗𠓨󰘉𫋻麻𢭂朱柴	U+24F57 U+204E8 U+F0609 U+2B2FB U+9EBB U+22B42 U+6731 U+67F4	8	Ngươi vào mở gói mà trao cho thày	8	1	𤽗𠓨󰘉𫋻麻𢭂朱柴	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	10	5	1	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_5_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_5_1.jpg	train	167.9,155.8,37.3,527.2	童浪碎决𢈱尼	U+7AE5 U+6D6A U+788E U+51B3 U+22231 U+5C3C	6	Ðồng rằng: Tôi quyết lời này	6	1	童浪碎决𢈱尼	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	11	5	2	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_5_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-043.jpg_5_2.jpg	val	167.9,155.8,37.3,527.2	病箕油呵𠇮尼半𠫾	U+75C5 U+7B95 U+6CB9 U+5475 U+201EE U+5C3C U+534A U+20AFE	8	Bệnh kia dầu khá mình này bán đi	8	1	病箕油呵𠇮尼半𠫾	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	12	6	1	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_6_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_6_1.jpg	train	129.1,155.2,39.1,527.8	趙昂別庒群之	U+8D99 U+6602 U+5225 U+5E92 U+7FA4 U+4E4B	6	Triệu Ngang biết chẳng còn chi	6	1	趙昂別庒群之	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-043	data/LucVanTien1916/pages/images/nlvnpf-0059-043.jpg	13	6	2	data/LucVanTien1916/patches/nlvnpf-0059-043.jpg_6_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-043.jpg_6_2.jpg	train	129.1,155.2,39.1,527.8	劎𢈱到啅吹𠫾塊忘	U+528E U+22231 U+5230 U+5545 U+5439 U+20AFE U+584A U+5FD8	8	Kiếm lời tráo trác xua đi khỏi vòng	8	1	劎𢈱到啅吹𠫾塊忘	1
