image,image_v2,book,page,column,nom_idx,syl_idx,tier,tier_v3,qd01_locked,bbox,bbox_v2,bbox_v2_win,crop_mode,guard_reason,prior_used,recenter_shift,pitch,image_md5,image_md5_v2,ink_pct_v2,crop_w_v2,crop_h_v2,crop_quality_flag_v2,stray_ink_v2,border_ink_v2
gold/stt4_page_0018_c06_096.png,gold/stt4_page_0018_c06_096.png,stt4,page_0018,6,8,8,GOLD,CHAR_A,0,"[448, 843, 519, 931]","[448, 835, 519, 907]","[448, 828, 519, 914]",f3g,,1,-0.2192,73.0,8eef0792001b,01c181674a07,0.117,87,73,ok,0.0,0.0
gold/stt4_page_0018_c06_097.png,gold/stt4_page_0018_c06_097.png,stt4,page_0018,6,9,9,GOLD,CHAR_A,0,"[448, 917, 519, 1004]","[448, 901, 519, 973]","[448, 894, 519, 980]",f3g,,1,-0.3219,73.0,e672cbbd190f,9ddb5b483fa2,0.1622,87,72,ok,0.0,0.0
gold/stt4_page_0018_c06_099.png,gold/stt4_page_0018_c06_099.png,stt4,page_0018,6,11,11,GOLD,CHAR_A,0,"[448, 1063, 519, 1151]","[448, 1085, 519, 1158]","[448, 1078, 519, 1165]",f3g,,1,0.1986,73.0,da9225546a53,1afd92e0624f,0.1277,87,65,ok,0.0,0.0
gold/stt4_page_0018_c06_101.png,gold/stt4_page_0018_c06_101.png,stt4,page_0018,6,14,13,GOLD,CHAR_A,0,"[448, 1283, 519, 1371]","[448, 1269, 519, 1345]","[448, 1262, 519, 1352]",f3g,,0,-0.274,73.0,c2ac2ce931b5,2e048555be2e,0.1786,55,80,ok,0.0,0.0
gold/stt4_page_0018_c06_103.png,gold/stt4_page_0018_c06_103.png,stt4,page_0018,6,16,15,GOLD,CHAR_A,0,"[448, 1429, 519, 1517]","[448, 1432, 519, 1507]","[448, 1425, 519, 1514]",f3g,,1,-0.0479,73.0,8d997fe335e4,8d997fe335e4,0.1354,87,82,ok,0.0,0.0
gold/stt4_page_0018_c06_104.png,gold/stt4_page_0018_c06_104.png,stt4,page_0018,6,17,16,GOLD,CHAR_A,0,"[448, 1503, 519, 1590]","[448, 1508, 519, 1582]","[448, 1501, 519, 1589]",f3g,,1,-0.0205,73.0,e1762320a950,ffe99a37a699,0.1477,87,66,ok,0.0,0.0
gold/stt4_page_0018_c06_105.png,gold/stt4_page_0018_c06_105.png,stt4,page_0018,6,18,17,GOLD,CHAR_A,0,"[448, 1576, 519, 1656]","[448, 1579, 519, 1654]","[448, 1572, 519, 1661]",f3g,,0,0.0068,73.0,51b1d656b5c9,fb69491782e0,0.118,87,74,ok,0.0,0.0
gold/stt4_page_0018_c07_106.png,gold/stt4_page_0018_c07_106.png,stt4,page_0018,7,0,0,GOLD,CHAR_A,0,"[352, 260, 428, 338]","[352, 264, 428, 334]","[352, 257, 428, 341]",f3g,,0,0.0,69.0,a328556bd50f,d43ab256f143,0.2441,81,67,ok,0.0,0.0
gold/stt4_page_0018_c07_107.png,gold/stt4_page_0018_c07_107.png,stt4,page_0018,7,1,1,GOLD,CHAR_A,0,"[352, 324, 427, 411]","[352, 333, 427, 403]","[352, 326, 427, 410]",f3g,,1,0.0072,69.0,ec04bed66bca,5ad1c171c601,0.1071,82,74,ok,0.0015,0.0
gold/stt4_page_0018_c07_109.png,gold/stt4_page_0018_c07_109.png,stt4,page_0018,7,3,3,GOLD,CHAR_A,0,"[353, 463, 427, 548]","[353, 482, 427, 553]","[353, 475, 427, 560]",f3g,,1,0.1739,69.0,95d4b375c92f,afedb32cfe2b,0.1699,84,81,ok,0.0,0.0
gold/stt4_page_0018_c07_110.png,gold/stt4_page_0018_c07_110.png,stt4,page_0018,7,4,4,GOLD,CHAR_A,1,"[351, 535, 423, 619]","[351, 553, 423, 622]","[351, 546, 423, 629]",f3g,,1,0.1522,69.0,3c7937bf616d,191138f6569d,0.2012,72,68,ok,0.0,0.0
gold/stt4_page_0018_c07_111.png,gold/stt4_page_0018_c07_111.png,stt4,page_0018,7,5,5,GOLD,CHAR_A,0,"[351, 605, 423, 688]","[351, 636, 423, 709]","[351, 629, 423, 716]",f3g,,1,0.3768,69.0,be55a5a36496,7e28c9504da8,0.1571,88,76,ok,0.0,0.0
gold/stt4_page_0018_c07_113.png,gold/stt4_page_0018_c07_113.png,stt4,page_0018,7,7,7,GOLD,CHAR_A,0,"[351, 743, 423, 826]","[351, 768, 423, 840]","[351, 761, 423, 847]",f3g,,1,0.2826,69.0,028d232e1d55,929ae29d13ee,0.15,88,84,ok,0.0,0.0057
gold/stt4_page_0018_c07_114.png,gold/stt4_page_0018_c07_114.png,stt4,page_0018,7,8,8,GOLD,CHAR_A,0,"[351, 812, 423, 895]","[351, 840, 423, 909]","[351, 833, 423, 916]",f3g,,1,0.3043,69.0,302acd86fca1,aee24dc23056,0.2394,72,63,ok,0.0,0.0
gold/stt4_page_0018_c07_115.png,gold/stt4_page_0018_c07_115.png,stt4,page_0018,7,9,9,GOLD,CHAR_A,0,"[351, 881, 423, 965]","[351, 906, 423, 978]","[351, 899, 423, 985]",f3g,,1,0.2754,69.0,5525b9cd9827,7ee6a9c5f759,0.1795,88,77,ok,0.0,0.0
gold/stt4_page_0018_c07_116.png,gold/stt4_page_0018_c07_116.png,stt4,page_0018,7,10,10,GOLD,CHAR_A,0,"[351, 951, 423, 1034]","[351, 978, 423, 1048]","[351, 971, 423, 1055]",f3g,,1,0.2971,69.0,4fc079887b2a,cb8b02271ef1,0.2007,88,59,ok,0.0,0.0
gold/stt4_page_0018_c07_117.png,gold/stt4_page_0018_c07_117.png,stt4,page_0018,7,11,11,GOLD,CHAR_A,0,"[351, 1020, 423, 1103]","[351, 1042, 423, 1114]","[351, 1035, 423, 1121]",f3g,,1,0.2391,69.0,6627fa8def9b,39d83bcad941,0.1475,88,82,ok,0.0,0.0
gold/stt4_page_0018_c07_119.png,gold/stt4_page_0018_c07_119.png,stt4,page_0018,7,13,13,GOLD,CHAR_A,0,"[351, 1158, 423, 1241]","[351, 1153, 423, 1222]","[351, 1146, 423, 1229]",f3g,,1,-0.1739,69.0,c90f6ce6625a,e665f2e3bcc1,0.1218,88,70,ok,0.0,0.0
gold/stt4_page_0018_c07_120.png,gold/stt4_page_0018_c07_120.png,stt4,page_0018,7,14,14,GOLD,CHAR_A,0,"[351, 1227, 423, 1311]","[351, 1227, 423, 1311]","[351, 1227, 423, 1311]",fallback,guard,1,0.442,69.0,b58456063107,b58456063107,0.1415,88,104,ok,0.0,0.0227
gold/stt4_page_0018_c07_121.png,gold/stt4_page_0018_c07_121.png,stt4,page_0018,7,15,15,GOLD,CHAR_A,0,"[351, 1297, 423, 1380]","[351, 1277, 423, 1349]","[351, 1270, 423, 1356]",f3g,,1,-0.3696,69.0,27e95a3366a3,75a1f1c1b286,0.17,88,70,ok,0.0,0.0
gold/stt4_page_0018_c07_122.png,gold/stt4_page_0018_c07_122.png,stt4,page_0018,7,16,16,GOLD,CHAR_A,0,"[366, 1364, 441, 1448]","[366, 1350, 441, 1424]","[366, 1343, 441, 1431]",f3g,,1,-0.2754,69.0,3cd385763bc5,f837b527e583,0.1817,76,83,ok,0.0,0.0
gold/stt4_page_0018_c07_124.png,gold/stt4_page_0018_c07_124.png,stt4,page_0018,7,18,18,GOLD,CHAR_A,0,"[368, 1509, 440, 1588]","[368, 1525, 440, 1594]","[368, 1518, 440, 1601]",f3g,,1,0.1594,69.0,98f0251190cb,9e434979559c,0.1324,70,79,ok,0.0109,0.0
gold/stt4_page_0018_c08_126.png,gold/stt4_page_0018_c08_126.png,stt4,page_0018,8,0,0,GOLD,SYL,1,"[264, 257, 340, 339]","[264, 263, 340, 334]","[264, 256, 340, 341]",f3g,,0,0.0071,70.0,bf413869a8d6,bf413869a8d6,0.2171,72,71,ok,0.0,0.0
gold/stt4_page_0018_c08_127.png,gold/stt4_page_0018_c08_127.png,stt4,page_0018,8,1,1,GOLD,CHAR_A,0,"[266, 325, 333, 409]","[266, 334, 333, 405]","[266, 327, 333, 412]",f3g,,1,0.0357,70.0,6b2c402f3562,6af953ff0dbc,0.1687,68,72,ok,0.0012,0.0
gold/stt4_page_0018_c08_128.png,gold/stt4_page_0018_c08_128.png,stt4,page_0018,8,2,2,GOLD,CHAR_A,0,"[266, 395, 333, 479]","[266, 419, 333, 489]","[266, 412, 333, 496]",f3g,,1,0.2429,70.0,cae757a87fef,4484e7826eb3,0.1965,83,81,ok,0.0008,0.0
gold/stt4_page_0018_c08_129.png,gold/stt4_page_0018_c08_129.png,stt4,page_0018,8,3,3,GOLD,CHAR_A,0,"[266, 465, 333, 549]","[266, 498, 333, 572]","[266, 491, 333, 579]",f3g,,1,0.4,70.0,b0caf31e809c,e2f323da248f,0.181,68,71,ok,0.0,0.0
gold/stt4_page_0018_c08_132.png,gold/stt4_page_0018_c08_132.png,stt4,page_0018,8,6,6,GOLD,CHAR_A,0,"[266, 675, 333, 759]","[266, 702, 333, 772]","[266, 695, 333, 779]",f3g,,1,0.2857,70.0,95bfb098db25,5aef9616d5ef,0.1575,74,76,ok,0.0,0.0
gold/stt4_page_0018_c08_134.png,gold/stt4_page_0018_c08_134.png,stt4,page_0018,8,8,8,GOLD,CHAR_A,0,"[266, 815, 333, 899]","[266, 846, 333, 919]","[266, 839, 333, 926]",f3g,,1,0.3643,70.0,4c217b487378,c1dda49674f4,0.1959,68,78,ok,0.0,0.0
gold/stt4_page_0018_c08_135.png,gold/stt4_page_0018_c08_135.png,stt4,page_0018,8,9,9,GOLD,CHAR_A,0,"[266, 885, 333, 969]","[266, 919, 333, 988]","[266, 912, 333, 995]",f3g,,1,0.3786,70.0,256109d2aef0,f13cd6ed0284,0.2174,74,79,ok,0.0,0.0
gold/stt4_page_0018_c08_136.png,gold/stt4_page_0018_c08_136.png,stt4,page_0018,8,10,10,GOLD,CHAR_A,0,"[266, 955, 333, 1039]","[266, 986, 333, 1055]","[266, 979, 333, 1062]",f3g,,1,0.3357,70.0,ca2f995a9546,ce50803d4cee,0.2024,68,63,ok,0.0,0.0
gold/stt4_page_0018_c08_137.png,gold/stt4_page_0018_c08_137.png,stt4,page_0018,8,11,11,GOLD,CHAR_A,0,"[266, 1025, 333, 1109]","[266, 1051, 333, 1124]","[266, 1044, 333, 1131]",f3g,,1,0.2929,70.0,f699d26d9c8e,f819f9a13e58,0.1672,74,86,ok,0.0,0.0
gold/stt4_page_0018_c08_139.png,gold/stt4_page_0018_c08_139.png,stt4,page_0018,8,13,13,GOLD,CHAR_A,0,"[266, 1165, 333, 1249]","[266, 1191, 333, 1264]","[266, 1184, 333, 1271]",f3g,,1,0.2929,70.0,8b3c4d7a869c,0a0b78ff07d6,0.1876,63,82,ok,0.0,0.0
gold/stt4_page_0018_c08_140.png,gold/stt4_page_0018_c08_140.png,stt4,page_0018,8,14,14,GOLD,CHAR_A,0,"[266, 1235, 333, 1319]","[266, 1264, 333, 1334]","[266, 1257, 333, 1341]",f3g,,1,0.3143,70.0,afe3e56b1235,b8ff1c3b6a8f,0.1133,83,65,ok,0.0,0.0
gold/stt4_page_0018_c08_141.png,gold/stt4_page_0018_c08_141.png,stt4,page_0018,8,15,15,GOLD,CHAR_A,0,"[266, 1305, 333, 1389]","[266, 1325, 333, 1398]","[266, 1318, 333, 1405]",f3g,,1,0.2071,70.0,1e743d10915d,4e839d9eac7b,0.1522,61,78,ok,0.0,0.0
gold/stt4_page_0018_c08_142.png,gold/stt4_page_0018_c08_142.png,stt4,page_0018,8,16,16,GOLD,CHAR_B,0,"[266, 1375, 333, 1459]","[266, 1392, 333, 1463]","[266, 1385, 333, 1470]",f3g,,1,0.15,70.0,e56a96da3168,7831368622ef,0.1433,56,73,ok,0.0,0.0
gold/stt4_page_0018_c08_143.png,gold/stt4_page_0018_c08_143.png,stt4,page_0018,8,17,17,GOLD,CHAR_A,0,"[266, 1445, 333, 1529]","[266, 1464, 333, 1536]","[266, 1457, 333, 1543]",f3g,,1,0.1857,70.0,41d51a04ed95,261b98f8561c,0.1597,75,78,ok,0.0,0.0
gold/stt4_page_0018_c08_144.png,gold/stt4_page_0018_c08_144.png,stt4,page_0018,8,18,18,GOLD,CHAR_A,0,"[274, 1516, 348, 1600]","[274, 1536, 348, 1606]","[274, 1529, 348, 1613]",f3g,,1,0.1857,70.0,bc9c8437f498,f8f22629c6e7,0.1169,88,80,ok,0.0,0.0
gold/stt4_page_0018_c08_145.png,gold/stt4_page_0018_c08_145.png,stt4,page_0018,8,19,19,GOLD,CHAR_A,0,"[274, 1582, 347, 1661]","[274, 1587, 347, 1658]","[274, 1580, 347, 1665]",f3g,,0,0.0143,70.0,bf56298e531e,8e53997d7b4b,0.1481,86,81,ok,0.0,0.0
gold/stt4_page_0018_c09_146.png,gold/stt4_page_0018_c09_146.png,stt4,page_0018,9,0,0,GOLD,CHAR_A,0,"[166, 257, 239, 338]","[166, 270, 239, 350]","[166, 262, 239, 358]",f3g,,0,0.1623,77.0,3eed9080cc17,8530a2ec6afd,0.178,80,84,ok,0.0,0.0
gold/stt4_page_0018_c09_147.png,gold/stt4_page_0018_c09_147.png,stt4,page_0018,9,1,1,GOLD,CHAR_A,0,"[164, 323, 241, 412]","[164, 350, 241, 429]","[164, 342, 241, 437]",f3g,,1,0.2857,77.0,8275957d1286,6b5f4b0f5efb,0.1898,72,90,ok,0.0,0.0
gold/stt4_page_0018_c09_149.png,gold/stt4_page_0018_c09_149.png,stt4,page_0018,9,3,3,GOLD,CHAR_A,0,"[164, 474, 242, 564]","[164, 462, 242, 538]","[164, 454, 242, 546]",f3g,,1,-0.2468,77.0,6182208bd7b8,feac91c398e6,0.214,82,73,ok,0.0,0.0122
gold/stt4_page_0018_c09_150.png,gold/stt4_page_0018_c09_150.png,stt4,page_0018,9,4,4,GOLD,CHAR_A,0,"[164, 554, 242, 642]","[164, 538, 242, 618]","[164, 530, 242, 626]",f3g,,1,-0.2597,77.0,bab1ebb2974e,8d7d279a27a0,0.1903,86,82,ok,0.0,0.0
gold/stt4_page_0018_c09_154.png,gold/stt4_page_0018_c09_154.png,stt4,page_0018,9,8,8,GOLD,CHAR_A,0,"[168, 869, 238, 962]","[168, 890, 238, 970]","[168, 882, 238, 978]",f3g,,1,0.1883,77.0,01ea1981156a,2610ae0eed0c,0.1518,86,79,ok,0.0,0.0
gold/stt4_page_0018_c09_156.png,gold/stt4_page_0018_c09_156.png,stt4,page_0018,9,10,10,GOLD,CHAR_A,0,"[168, 1023, 238, 1116]","[168, 1041, 238, 1114]","[168, 1033, 238, 1122]",f3g,,1,0.1039,77.0,0044e52774c2,ef954ee472da,0.1252,75,67,ok,0.0,0.0
gold/stt4_page_0018_c09_159.png,gold/stt4_page_0018_c09_159.png,stt4,page_0018,9,13,13,GOLD,CHAR_A,1,"[168, 1254, 238, 1347]","[168, 1261, 238, 1340]","[168, 1253, 238, 1348]",f3g,,1,0.0,77.0,a3b6ebf3c503,3dd23b0ebbe7,0.146,75,79,ok,0.0,0.0
gold/stt4_page_0018_c09_160.png,gold/stt4_page_0018_c09_160.png,stt4,page_0018,9,14,14,GOLD,CHAR_A,0,"[164, 1331, 244, 1424]","[164, 1332, 244, 1410]","[164, 1324, 244, 1418]",f3g,,1,-0.0844,77.0,bf71a3a64a96,b9574e01f45b,0.1387,84,66,ok,0.0,0.0
gold/stt4_page_0018_c09_161.png,gold/stt4_page_0018_c09_161.png,stt4,page_0018,9,15,15,GOLD,CHAR_A,0,"[171, 1403, 250, 1497]","[171, 1404, 250, 1482]","[171, 1396, 250, 1490]",f3g,,1,-0.0909,77.0,4e77508e0495,e36580ee8393,0.1358,87,74,ok,0.0,0.0
gold/stt4_page_0018_c09_162.png,gold/stt4_page_0018_c09_162.png,stt4,page_0018,9,16,16,GOLD,CHAR_A,0,"[170, 1482, 251, 1575]","[170, 1482, 251, 1560]","[170, 1474, 251, 1568]",f3g,,1,-0.0974,77.0,1fab25fa429f,f79d3e80e28b,0.1444,99,77,ok,0.0,0.0101
gold/stt4_page_0018_c09_163.png,gold/stt4_page_0018_c09_163.png,stt4,page_0018,9,17,17,GOLD,SYL,1,"[171, 1564, 251, 1647]","[171, 1560, 251, 1639]","[171, 1552, 251, 1647]",f3g,,0,-0.0779,77.0,9f8eaef1db95,b50ce5cc537c,0.1465,88,85,ok,0.0,0.0
gold/stt4_page_0020_c01_000.png,gold/stt4_page_0020_c01_000.png,stt4,page_0020,1,0,0,GOLD,CHAR_A,0,"[971, 276, 1044, 349]","[971, 286, 1044, 352]","[971, 280, 1044, 358]",f3g,,0,0.1016,64.0,4e16d42f56cf,c7a82d4cca91,0.1715,71,73,ok,0.0,0.0
gold/stt4_page_0020_c01_001.png,gold/stt4_page_0020_c01_001.png,stt4,page_0020,1,1,1,GOLD,CHAR_A,0,"[969, 333, 1043, 409]","[969, 354, 1043, 420]","[969, 348, 1043, 426]",f3g,,1,0.25,64.0,4aae72e67879,4c928f8c4963,0.1849,83,58,ok,0.0,0.0
gold/stt4_page_0020_c01_002.png,gold/stt4_page_0020_c01_002.png,stt4,page_0020,1,2,2,GOLD,CHAR_A,0,"[962, 397, 1039, 475]","[962, 397, 1039, 475]","[962, 397, 1039, 475]",fallback,guard,1,0.4531,64.0,9bf521609e14,9bf521609e14,0.1773,83,96,ok,0.0,0.1446
gold/stt4_page_0020_c01_003.png,gold/stt4_page_0020_c01_003.png,stt4,page_0020,1,3,3,GOLD,CHAR_A,0,"[963, 458, 1036, 530]","[963, 437, 1036, 504]","[963, 431, 1036, 510]",f3g,,1,-0.3672,64.0,14b50352d9f5,980422d14b5c,0.1879,81,73,ok,0.0,0.0
gold/stt4_page_0020_c01_004.png,gold/stt4_page_0020_c01_004.png,stt4,page_0020,1,4,4,GOLD,CHAR_A,0,"[962, 520, 1035, 596]","[962, 505, 1035, 569]","[962, 499, 1035, 575]",f3g,,1,-0.3281,64.0,ed26eb7b841e,db68a3f3d3e4,0.1423,81,68,ok,0.0,0.0
gold/stt4_page_0020_c01_005.png,gold/stt4_page_0020_c01_005.png,stt4,page_0020,1,5,5,GOLD,CHAR_A,0,"[961, 578, 1035, 655]","[961, 564, 1035, 628]","[961, 558, 1035, 634]",f3g,,1,-0.3203,64.0,bbeb12a57dea,4b367ba7d97d,0.1632,52,64,ok,0.0,0.0
gold/stt4_page_0020_c01_011.png,gold/stt4_page_0020_c01_011.png,stt4,page_0020,1,11,12,GOLD,CHAR_A,0,"[975, 960, 1051, 1037]","[975, 975, 1051, 1044]","[975, 969, 1051, 1050]",f3g,,1,0.1719,64.0,176499473fc0,d6f238a587b3,0.2044,65,81,ok,0.0,0.0231
gold/stt4_page_0020_c01_012.png,gold/stt4_page_0020_c01_012.png,stt4,page_0020,1,12,13,GOLD,CHAR_A,0,"[975, 1025, 1051, 1102]","[975, 1044, 1051, 1107]","[975, 1038, 1051, 1113]",f3g,,1,0.1875,64.0,746decc875b7,e7a75e6f30ad,0.1534,70,57,ok,0.0,0.0
gold/stt4_page_0020_c01_016.png,gold/stt4_page_0020_c01_016.png,stt4,page_0020,1,16,17,GOLD,CHAR_A,0,"[969, 1277, 1043, 1354]","[969, 1279, 1043, 1344]","[969, 1273, 1043, 1350]",f3g,,1,-0.0625,64.0,0d8be48218e5,3e4e79ff0c7f,0.1732,78,65,ok,0.0,0.0
gold/stt4_page_0020_c01_018.png,gold/stt4_page_0020_c01_018.png,stt4,page_0020,1,18,19,GOLD,CHAR_A,0,"[969, 1402, 1043, 1477]","[969, 1404, 1043, 1469]","[969, 1398, 1043, 1475]",f3g,,1,-0.0469,64.0,c3374c6fff83,e0a632ea0072,0.1447,70,62,bleed,0.1242,0.0
gold/stt4_page_0020_c01_020.png,gold/stt4_page_0020_c01_020.png,stt4,page_0020,1,20,21,GOLD,CHAR_B,0,"[976, 1524, 1050, 1600]","[976, 1525, 1050, 1591]","[976, 1519, 1050, 1597]",f3g,,1,-0.0625,64.0,5097b2c27fcd,0cb0cbcdaf8d,0.1944,76,67,ok,0.0,0.0
gold/stt4_page_0020_c01_021.png,gold/stt4_page_0020_c01_021.png,stt4,page_0020,1,21,22,GOLD,CHAR_A,0,"[977, 1585, 1049, 1657]","[977, 1588, 1049, 1653]","[977, 1582, 1049, 1659]",f3g,,0,-0.0078,64.0,fc982788c1b2,0531401e6b0f,0.2092,66,62,ok,0.0,0.0
gold/stt4_page_0020_c02_024.png,gold/stt4_page_0020_c02_024.png,stt4,page_0020,2,3,2,GOLD,CHAR_A,0,"[870, 454, 939, 533]","[870, 481, 939, 545]","[870, 475, 939, 551]",f3g,,1,0.3023,64.5,c4c84835e391,8e9938d71c0f,0.1497,82,65,ok,0.0,0.0
gold/stt4_page_0020_c02_027.png,gold/stt4_page_0020_c02_027.png,stt4,page_0020,2,6,5,GOLD,CHAR_A,0,"[870, 643, 940, 720]","[870, 654, 940, 719]","[870, 648, 940, 725]",f3g,,1,0.0775,64.5,d7426eae32d6,2ec6807d1da7,0.1442,65,67,ok,0.0525,0.0
gold/stt4_page_0020_c02_029.png,gold/stt4_page_0020_c02_029.png,stt4,page_0020,2,8,7,GOLD,CHAR_A,0,"[869, 773, 943, 849]","[869, 789, 943, 856]","[869, 783, 943, 862]",f3g,,1,0.1783,64.5,917c50e5e9fa,14609f278aec,0.1703,71,75,ok,0.0,0.0
gold/stt4_page_0020_c02_030.png,gold/stt4_page_0020_c02_030.png,stt4,page_0020,2,9,8,GOLD,CHAR_A,0,"[875, 830, 950, 907]","[875, 852, 950, 917]","[875, 846, 950, 923]",f3g,,1,0.2481,64.5,ff515cf24512,d9d910cf8588,0.1409,91,68,ok,0.0,0.0
gold/stt4_page_0020_c02_031.png,gold/stt4_page_0020_c02_031.png,stt4,page_0020,2,10,9,GOLD,CHAR_A,0,"[875, 888, 949, 967]","[875, 909, 949, 974]","[875, 903, 949, 980]",f3g,,1,0.2171,64.5,277b706a32a4,65d32b97e2c5,0.1992,50,75,ok,0.0013,0.0
gold/stt4_page_0020_c02_032.png,gold/stt4_page_0020_c02_032.png,stt4,page_0020,2,11,10,GOLD,CHAR_A,0,"[870, 953, 940, 1032]","[870, 953, 940, 1032]","[870, 953, 940, 1032]",fallback,guard,1,0.4341,64.5,65ebd3265308,65ebd3265308,0.1602,71,94,ok,0.0,0.1408
gold/stt4_page_0020_c02_037.png,gold/stt4_page_0020_c02_037.png,stt4,page_0020,2,16,15,GOLD,CHAR_A,0,"[877, 1278, 947, 1355]","[877, 1292, 947, 1358]","[877, 1286, 947, 1364]",f3g,,1,0.1318,64.5,5bec6002068a,064a2403d301,0.1707,67,73,ok,0.0,0.0
gold/stt4_page_0020_c02_039.png,gold/stt4_page_0020_c02_039.png,stt4,page_0020,2,18,17,GOLD,CHAR_A,0,"[869, 1400, 941, 1478]","[869, 1396, 941, 1460]","[869, 1390, 941, 1466]",f3g,,1,-0.1705,64.5,515a1b339e63,88af92a5a171,0.1142,78,67,ok,0.0,0.0
gold/stt4_page_0020_c03_044.png,gold/stt4_page_0020_c03_044.png,stt4,page_0020,3,1,1,GOLD,CHAR_A,0,"[775, 324, 846, 400]","[775, 334, 846, 394]","[775, 328, 846, 400]",f3g,,1,0.0336,59.5,71b59fdd4c71,4124ede834da,0.1431,70,67,ok,0.0,0.0
gold/stt4_page_0020_c03_048.png,gold/stt4_page_0020_c03_048.png,stt4,page_0020,3,5,5,GOLD,CHAR_A,0,"[769, 565, 840, 640]","[769, 581, 840, 641]","[769, 575, 840, 647]",f3g,,0,0.1429,59.5,b16d78dc2169,b73e5be1fe0f,0.1554,68,69,ok,0.0055,0.0
gold/stt4_page_0020_c03_050.png,gold/stt4_page_0020_c03_050.png,stt4,page_0020,3,8,7,GOLD,CHAR_A,0,"[769, 746, 839, 819]","[769, 752, 839, 813]","[769, 746, 839, 819]",f3g,,1,0.0,59.5,8bacc78b57ef,28e2db44c8d5,0.158,75,59,ok,0.0,0.0
gold/stt4_page_0020_c03_051.png,gold/stt4_page_0020_c03_051.png,stt4,page_0020,3,9,8,GOLD,CHAR_A,0,"[769, 809, 840, 885]","[769, 813, 840, 874]","[769, 807, 840, 880]",f3g,,1,-0.0588,59.5,09143dd969f2,d655d31373b0,0.1938,77,54,ok,0.0,0.0
gold/stt4_page_0020_c03_053.png,gold/stt4_page_0020_c03_053.png,stt4,page_0020,3,11,10,GOLD,CHAR_A,0,"[775, 925, 847, 1000]","[775, 945, 847, 1005]","[775, 939, 847, 1011]",f3g,,1,0.2101,59.5,c4f4c8869ef4,7a4d1187b3f9,0.1809,85,50,ok,0.0,0.0
gold/stt4_page_0020_c03_055.png,gold/stt4_page_0020_c03_055.png,stt4,page_0020,3,13,12,GOLD,CHAR_A,0,"[769, 1055, 838, 1130]","[769, 1067, 838, 1127]","[769, 1061, 838, 1133]",f3g,,1,0.0756,59.5,b8ba004de255,8af2b64835ce,0.101,83,60,ok,0.0,0.0
gold/stt4_page_0020_c03_056.png,gold/stt4_page_0020_c03_056.png,stt4,page_0020,3,14,13,GOLD,CHAR_A,0,"[769, 1120, 838, 1194]","[769, 1123, 838, 1184]","[769, 1117, 838, 1190]",f3g,,1,-0.0588,59.5,f15c478cedbc,9a31538466f6,0.1166,70,68,ok,0.0018,0.0
gold/stt4_page_0020_c03_057.png,gold/stt4_page_0020_c03_057.png,stt4,page_0020,3,15,14,GOLD,CHAR_A,0,"[770, 1172, 838, 1246]","[770, 1186, 838, 1247]","[770, 1180, 838, 1253]",f3g,,1,0.1261,59.5,2fb4d65b68ac,d27685c98031,0.1165,83,72,ok,0.0014,0.006
gold/stt4_page_0020_c03_059.png,gold/stt4_page_0020_c03_059.png,stt4,page_0020,3,17,16,GOLD,CHAR_A,0,"[768, 1288, 840, 1361]","[768, 1294, 840, 1355]","[768, 1288, 840, 1361]",f3g,,1,0.0,59.5,5e59b139313d,4bc05c785970,0.1487,77,69,ok,0.0,0.0
gold/stt4_page_0020_c03_060.png,gold/stt4_page_0020_c03_060.png,stt4,page_0020,3,18,17,GOLD,CHAR_A,0,"[769, 1346, 839, 1419]","[769, 1352, 839, 1413]","[769, 1346, 839, 1419]",f3g,,1,0.0,59.5,3ab565f454e1,35e2109c1635,0.183,73,61,ok,0.0,0.0
gold/stt4_page_0020_c03_061.png,gold/stt4_page_0020_c03_061.png,stt4,page_0020,3,19,18,GOLD,CHAR_B,0,"[768, 1402, 840, 1475]","[768, 1411, 840, 1472]","[768, 1405, 840, 1478]",f3g,,1,0.0504,59.5,1d975c38a96c,9637a08a7ce2,0.1767,68,55,ok,0.0,0.0
gold/stt4_page_0020_c03_063.png,gold/stt4_page_0020_c03_063.png,stt4,page_0020,3,21,20,GOLD,CHAR_A,0,"[775, 1523, 847, 1598]","[775, 1543, 847, 1603]","[775, 1537, 847, 1609]",f3g,,1,0.2101,59.5,42630af8d417,6887853abe17,0.147,70,66,ok,0.0,0.0
gold/stt4_page_0020_c03_064.png,gold/stt4_page_0020_c03_064.png,stt4,page_0020,3,22,21,GOLD,CHAR_A,0,"[775, 1583, 847, 1652]","[775, 1600, 847, 1660]","[775, 1594, 847, 1666]",f3g,,0,0.2101,59.5,4d2ec04165a5,2c7d89218a0f,0.1731,82,51,ok,0.0,0.0
gold/stt4_page_0020_c04_065.png,gold/stt4_page_0020_c04_065.png,stt4,page_0020,4,0,0,GOLD,CHAR_A,0,"[684, 269, 753, 339]","[684, 265, 753, 330]","[684, 259, 753, 336]",f3g,,0,-0.1016,64.0,d1caf4557ea2,e8bbfd3830ae,0.1649,66,52,ok,0.0,0.0
gold/stt4_page_0020_c04_068.png,gold/stt4_page_0020_c04_068.png,stt4,page_0020,4,3,3,GOLD,CHAR_B,0,"[682, 443, 752, 517]","[682, 463, 752, 527]","[682, 457, 752, 533]",f3g,,1,0.2344,64.0,38aed9c31e99,72db530b5120,0.1804,72,70,ok,0.0,0.0
