page,column,syllable,nom_char,unicode,matched,tier,ocr_char,bbox,crop_file
page_0016,6,khóc,哭,U+54ED,True,1,哭,"[589, 1003, 706, 1117]",crops/page_0016/col06_char008.png
page_0016,6,lóc,六,U+516D,True,1,六,"[589, 1117, 706, 1231]",crops/page_0016/col06_char009.png
page_0016,6,lắm,凛,U+51DB,True,3,屧,"[589, 1231, 706, 1345]",crops/page_0016/col06_char010.png
page_0016,6,vì,爲,U+7232,True,1,爲,"[589, 1345, 706, 1459]",crops/page_0016/col06_char011.png
page_0016,6,chưa,𢚸,U+226B8,True,3,志,"[589, 1459, 706, 1573]",crops/page_0016/col06_char012.png
page_0016,6,được,特,U+7279,True,1,特,"[589, 1573, 706, 1687]",crops/page_0016/col06_char013.png
page_0016,6,phúc,福,U+798F,True,1,福,"[589, 1687, 706, 1801]",crops/page_0016/col06_char014.png
page_0016,6,chịu,召,U+53EC,True,1,召,"[589, 1801, 706, 1915]",crops/page_0016/col06_char015.png
page_0016,6,chết,折,U+6298,True,1,折,"[589, 1915, 706, 2029]",crops/page_0016/col06_char016.png
page_0016,6,vì,爲,U+7232,True,1,爲,"[589, 2029, 706, 2143]",crops/page_0016/col06_char017.png
page_0016,6,Đức,徳,U+5FB3,True,3,佑,"[589, 2143, 706, 2257]",crops/page_0016/col06_char018.png
page_0016,6,Chúa,主,U+4E3B,True,1,主,"[589, 2257, 706, 2371]",crops/page_0016/col06_char019.png
page_0016,6,Giê,支,U+652F,True,1,支,"[589, 2371, 706, 2485]",crops/page_0016/col06_char020.png
page_0016,6,su,秋,U+79CB,True,1,秋,"[589, 2485, 706, 2599]",crops/page_0016/col06_char021.png
page_0016,7,như,如,U+5982,True,1,如,"[420, 105, 527, 218]",crops/page_0016/col07_char000.png
page_0016,7,người,㝵,U+3775,True,1,㝵,"[420, 218, 527, 331]",crops/page_0016/col07_char001.png
page_0016,7,đã,釪,U+91EA,True,3,乇,"[420, 331, 527, 444]",crops/page_0016/col07_char002.png
page_0016,7,rình,𩷆,U+29DC6,True,3,给,"[420, 444, 527, 557]",crops/page_0016/col07_char003.png
page_0016,7,được,特,U+7279,True,1,特,"[420, 557, 527, 670]",crops/page_0016/col07_char004.png
page_0016,7,chức,聀,U+8040,True,1,聀,"[420, 670, 527, 783]",crops/page_0016/col07_char005.png
page_0016,7,trọng,重,U+91CD,True,1,重,"[420, 783, 527, 896]",crops/page_0016/col07_char006.png
page_0016,7,Cả,奇,U+5947,True,1,奇,"[420, 896, 527, 1009]",crops/page_0016/col07_char007.png
page_0016,7,và,和,U+548C,True,3,常,"[420, 1009, 527, 1122]",crops/page_0016/col07_char008.png
page_0016,7,thành,城,U+57CE,True,1,城,"[420, 1122, 527, 1235]",crops/page_0016/col07_char009.png
page_0016,7,đến,旦,U+65E6,True,1,旦,"[420, 1235, 527, 1349]",crops/page_0016/col07_char010.png
page_0016,7,viếng,𣱵,U+23C75,True,1,𣱵,"[420, 1349, 527, 1462]",crops/page_0016/col07_char011.png
page_0016,7,nghe,宜,U+5B9C,True,2,直,"[420, 1462, 527, 1575]",crops/page_0016/col07_char012.png
page_0016,7,người,㝵,U+3775,True,1,㝵,"[420, 1575, 527, 1688]",crops/page_0016/col07_char013.png
page_0016,7,giảng,䶞,U+4D9E,True,3,諶,"[420, 1688, 527, 1801]",crops/page_0016/col07_char014.png
page_0016,7,hôn,昏,U+660F,True,1,昏,"[420, 1801, 527, 1914]",crops/page_0016/col07_char015.png
page_0016,7,chân,真,U+771F,True,1,真,"[420, 1914, 527, 2027]",crops/page_0016/col07_char016.png
page_0016,7,cùng,共,U+5171,True,1,共,"[420, 2027, 527, 2140]",crops/page_0016/col07_char017.png
page_0016,7,lòi,縸,U+7E38,True,3,練,"[420, 2140, 527, 2253]",crops/page_0016/col07_char018.png
page_0016,7,tói,檄,U+6A84,True,3,嚴,"[420, 2253, 527, 2366]",crops/page_0016/col07_char019.png
page_0016,7,cầm,㩒,U+3A52,True,3,䓁,"[420, 2366, 527, 2479]",crops/page_0016/col07_char020.png
page_0016,7,người,㝵,U+3775,True,1,㝵,"[420, 2479, 527, 2593]",crops/page_0016/col07_char021.png
page_0016,8,kính,敬,U+656C,True,1,敬,"[221, 99, 332, 207]",crops/page_0016/col08_char000.png
page_0016,8,như,纹,U+7EB9,True,3,文,"[221, 207, 332, 315]",crops/page_0016/col08_char001.png
page_0016,8,hình,形,U+5F62,True,1,形,"[221, 315, 332, 423]",crops/page_0016/col08_char002.png
page_0016,8,tượng,像,U+50CF,True,1,像,"[221, 423, 332, 531]",crops/page_0016/col08_char003.png
page_0016,8,Đức,徳,U+5FB3,True,1,徳,"[221, 531, 332, 639]",crops/page_0016/col08_char004.png
page_0016,8,Chúa,主,U+4E3B,True,1,主,"[221, 639, 332, 747]",crops/page_0016/col08_char005.png
page_0016,8,Giê,支,U+652F,True,1,支,"[221, 747, 332, 855]",crops/page_0016/col08_char006.png
page_0016,8,su,秋,U+79CB,True,1,秋,"[221, 855, 332, 963]",crops/page_0016/col08_char007.png
page_0016,8,Chẳng,庄,U+5E84,True,1,庄,"[221, 963, 332, 1071]",crops/page_0016/col08_char008.png
page_0016,8,những,仍,U+4ECD,True,1,仍,"[221, 1071, 332, 1179]",crops/page_0016/col08_char009.png
page_0016,8,I,,,False,0,衣,"[221, 1179, 332, 1287]",crops/page_0016/col08_char010.png
page_0016,8,ghê,窍,U+7A8D,True,3,誓,"[221, 1287, 332, 1396]",crops/page_0016/col08_char011.png
page_0016,8,rê,㺔,U+3E94,True,3,移,"[221, 1396, 332, 1504]",crops/page_0016/col08_char012.png
page_0016,8,xa,車,U+8ECA,True,1,車,"[221, 1504, 332, 1612]",crops/page_0016/col08_char013.png
page_0016,8,ấy,衣,U+8863,True,1,衣,"[221, 1612, 332, 1720]",crops/page_0016/col08_char014.png
page_0016,8,cũng,供,U+4F9B,True,3,兵,"[221, 1720, 332, 1828]",crops/page_0016/col08_char015.png
page_0016,8,có,固,U+56FA,True,1,固,"[221, 1828, 332, 1936]",crops/page_0016/col08_char016.png
page_0016,8,I,,,False,0,衣,"[221, 1936, 332, 2044]",crops/page_0016/col08_char017.png
page_0016,8,ghê,穹,U+7A79,True,3,誓,"[221, 2044, 332, 2152]",crops/page_0016/col08_char018.png
page_0016,8,rê,辍,U+8F8D,True,3,掇,"[221, 2152, 332, 2260]",crops/page_0016/col08_char019.png
page_0016,8,xa,压,U+538B,True,3,君,"[221, 2260, 332, 2368]",crops/page_0016/col08_char020.png
page_0016,8,nơi,捭,U+636D,True,3,車,"[221, 2368, 332, 2476]",crops/page_0016/col08_char021.png
page_0016,8,khác,恪,U+606A,True,1,恪,"[221, 2476, 332, 2585]",crops/page_0016/col08_char022.png
page_0016,9,cũng,共,U+5171,True,1,共,"[46, 97, 142, 205]",crops/page_0016/col09_char000.png
page_0016,9,đến,旦,U+65E6,True,1,旦,"[46, 205, 142, 314]",crops/page_0016/col09_char001.png
page_0016,9,mừng,明,U+660E,True,1,明,"[46, 314, 142, 423]",crops/page_0016/col09_char002.png
page_0016,9,người,㝵,U+3775,True,1,㝵,"[46, 423, 142, 531]",crops/page_0016/col09_char003.png
page_0016,9,lắm,󱞴,U+F17B4,True,3,原,"[46, 531, 142, 640]",crops/page_0016/col09_char004.png
page_0016,9,Thấy,体,U+4F53,True,1,体,"[46, 640, 142, 749]",crops/page_0016/col09_char005.png
page_0016,9,bổn,本,U+672C,True,1,本,"[46, 749, 142, 857]",crops/page_0016/col09_char006.png
page_0016,9,đạo,遀,U+9040,True,3,遁,"[46, 857, 142, 966]",crops/page_0016/col09_char007.png
page_0016,9,khóc,哭,U+54ED,True,1,哭,"[46, 966, 142, 1075]",crops/page_0016/col09_char008.png
page_0016,9,lóc,𡉽,U+2127D,True,2,云,"[46, 1075, 142, 1183]",crops/page_0016/col09_char009.png
page_0016,9,thì,霹,U+9739,True,3,壽,"[46, 1183, 142, 1292]",crops/page_0016/col09_char010.png
page_0016,9,cười,唭,U+552D,True,2,唄,"[46, 1292, 142, 1401]",crops/page_0016/col09_char011.png
page_0016,9,rằng,浪,U+6D6A,True,1,浪,"[46, 1401, 142, 1510]",crops/page_0016/col09_char012.png
page_0016,9,Các,各,U+5404,True,1,各,"[46, 1510, 142, 1618]",crops/page_0016/col09_char013.png
page_0016,9,anh,蛰,U+86F0,True,3,異,"[46, 1618, 142, 1727]",crops/page_0016/col09_char014.png
page_0016,9,em,奄,U+5944,True,3,崦,"[46, 1727, 142, 1836]",crops/page_0016/col09_char015.png
page_0016,9,cầu,求,U+6C42,True,1,求,"[46, 1836, 142, 1944]",crops/page_0016/col09_char016.png
page_0016,9,cùng,共,U+5171,True,1,共,"[46, 1944, 142, 2053]",crops/page_0016/col09_char017.png
page_0016,9,Đức,徳,U+5FB3,True,3,銜,"[46, 2053, 142, 2162]",crops/page_0016/col09_char018.png
page_0016,9,Chúa,主,U+4E3B,True,1,主,"[46, 2162, 142, 2270]",crops/page_0016/col09_char019.png
page_0016,9,Trời,𫈅,U+2B205,True,3,吞,"[46, 2270, 142, 2379]",crops/page_0016/col09_char020.png
page_0016,9,cho,朱,U+6731,True,1,朱,"[46, 2379, 142, 2488]",crops/page_0016/col09_char021.png
page_0016,9,thầy,柴,U+67F4,True,2,某,"[46, 2488, 142, 2597]",crops/page_0016/col09_char022.png
page_0018,1,phải,塊,U+584A,True,3,汴,"[1553, 23, 1716, 136]",crops/page_0018/col01_char000.png
page_0018,1,sư,獅,U+7345,True,1,獅,"[1553, 136, 1716, 250]",crops/page_0018/col01_char001.png
page_0018,1,tử,子,U+5B50,True,1,子,"[1553, 250, 1716, 364]",crops/page_0018/col01_char002.png
page_0018,1,cho,朱,U+6731,True,1,朱,"[1553, 364, 1716, 478]",crops/page_0018/col01_char003.png
page_0018,1,chóng,󱩰,U+F1A70,True,3,衆,"[1553, 478, 1716, 592]",crops/page_0018/col01_char004.png
page_0018,1,kẻo,矯,U+77EF,True,1,矯,"[1553, 592, 1716, 706]",crops/page_0018/col01_char005.png
page_0018,1,nó,奴,U+5974,True,1,奴,"[1553, 706, 1716, 820]",crops/page_0018/col01_char006.png
page_0018,1,tha,赦,U+8D66,True,1,赦,"[1553, 820, 1716, 933]",crops/page_0018/col01_char007.png
page_0018,1,như,如,U+5982,True,1,如,"[1553, 933, 1716, 1047]",crops/page_0018/col01_char008.png
page_0018,1,nhiều,饒,U+9952,True,2,僥,"[1553, 1047, 1716, 1161]",crops/page_0018/col01_char009.png
page_0018,1,lần,夤,U+5924,True,3,吞,"[1553, 1161, 1716, 1275]",crops/page_0018/col01_char010.png
page_0018,1,tha,赦,U+8D66,True,1,赦,"[1553, 1275, 1716, 1389]",crops/page_0018/col01_char011.png
page_0018,1,kẻ,几,U+51E0,True,1,几,"[1553, 1389, 1716, 1503]",crops/page_0018/col01_char012.png
page_0018,1,khác,㧾,U+39FE,True,3,惚,"[1553, 1503, 1716, 1617]",crops/page_0018/col01_char013.png
page_0018,1,chẳng,庄,U+5E84,True,1,庄,"[1553, 1617, 1716, 1730]",crops/page_0018/col01_char014.png
page_0018,1,cắn,鎬,U+93AC,True,3,懷,"[1553, 1730, 1716, 1844]",crops/page_0018/col01_char015.png
page_0018,1,Lại,吏,U+540F,True,1,吏,"[1553, 1844, 1716, 1958]",crops/page_0018/col01_char016.png
page_0018,1,viết,曰,U+66F0,True,1,曰,"[1553, 1958, 1716, 2072]",crops/page_0018/col01_char017.png
page_0018,1,thư,書,U+66F8,True,1,書,"[1553, 2072, 1716, 2186]",crops/page_0018/col01_char018.png
page_0018,1,cho,朱,U+6731,True,2,宋,"[1553, 2186, 1716, 2300]",crops/page_0018/col01_char019.png
page_0018,1,bổn,本,U+672C,True,1,本,"[1553, 2300, 1716, 2414]",crops/page_0018/col01_char020.png
page_0018,1,đạo,道,U+9053,True,1,道,"[1553, 2414, 1716, 2528]",crops/page_0018/col01_char021.png
page_0018,2,ở,於,U+65BC,True,1,於,"[1387, 37, 1517, 155]",crops/page_0018/col02_char000.png
page_0018,2,thành,城,U+57CE,True,1,城,"[1387, 155, 1517, 273]",crops/page_0018/col02_char001.png
page_0018,2,Rô,粵,U+7CB5,True,3,署,"[1387, 273, 1517, 392]",crops/page_0018/col02_char002.png
page_0018,2,ma,澳,U+6FB3,True,3,瑪,"[1387, 392, 1517, 510]",crops/page_0018/col02_char003.png
page_0018,2,rằng,浪,U+6D6A,True,1,浪,"[1387, 510, 1517, 629]",crops/page_0018/col02_char004.png
page_0018,2,Tôi,砕,U+7815,True,2,砰,"[1387, 629, 1517, 747]",crops/page_0018/col02_char005.png
page_0018,2,là,𡳎,U+21CCE,True,3,罡,"[1387, 747, 1517, 866]",crops/page_0018/col02_char006.png
page_0018,2,I,,,False,0,花,"[1387, 866, 1517, 984]",crops/page_0018/col02_char007.png
page_0018,2,na,那,U+90A3,True,1,那,"[1387, 984, 1517, 1102]",crops/page_0018/col02_char008.png
page_0018,2,xu,搊,U+640A,True,3,握,"[1387, 1102, 1517, 1221]",crops/page_0018/col02_char009.png
page_0018,2,gửi,砇,U+7807,True,3,故,"[1387, 1221, 1517, 1339]",crops/page_0018/col02_char010.png
page_0018,2,lời,𥝢,U+25762,True,3,夜,"[1387, 1339, 1517, 1458]",crops/page_0018/col02_char011.png
page_0018,2,thăm,探,U+63A2,True,1,探,"[1387, 1458, 1517, 1576]",crops/page_0018/col02_char012.png
page_0018,2,bổn,本,U+672C,True,1,本,"[1387, 1576, 1517, 1695]",crops/page_0018/col02_char013.png
page_0018,2,đạo,道,U+9053,True,1,道,"[1387, 1695, 1517, 1813]",crops/page_0018/col02_char014.png
page_0018,2,ở,於,U+65BC,True,1,於,"[1387, 1813, 1517, 1931]",crops/page_0018/col02_char015.png
page_0018,2,thành,城,U+57CE,True,1,城,"[1387, 1931, 1517, 2050]",crops/page_0018/col02_char016.png
page_0018,2,Rô,鯈,U+9BC8,True,3,晋,"[1387, 2050, 1517, 2168]",crops/page_0018/col02_char017.png
page_0018,2,ma,𥡗,U+25857,True,3,瑪,"[1387, 2168, 1517, 2287]",crops/page_0018/col02_char018.png
page_0018,2,Tôi,碎,U+788E,True,1,碎,"[1387, 2287, 1517, 2405]",crops/page_0018/col02_char019.png
page_0018,2,đã,㕰,U+3570,True,3,乇,"[1387, 2405, 1517, 2524]",crops/page_0018/col02_char020.png
page_0018,3,,,,False,0,,,
page_0018,3,viết,霄,U+9704,True,3,書,"[1181, 148, 1318, 258]",crops/page_0018/col03_char000.png
page_0018,3,thư,纹,U+7EB9,True,3,改,"[1181, 258, 1318, 367]",crops/page_0018/col03_char001.png
page_0018,3,cho,欢,U+6B22,True,3,來,"[1181, 367, 1318, 477]",crops/page_0018/col03_char002.png
page_0018,3,các,铬,U+94EC,True,3,谷,"[1181, 477, 1318, 586]",crops/page_0018/col03_char003.png
page_0018,3,mọi,每,U+6BCF,True,1,每,"[1181, 586, 1318, 696]",crops/page_0018/col03_char004.png
page_0018,3,nơi,尹,U+5C39,True,3,君,"[1181, 696, 1318, 805]",crops/page_0018/col03_char005.png
page_0018,3,thờ,蜍,U+870D,True,2,餘,"[1181, 805, 1318, 915]",crops/page_0018/col03_char006.png
page_0018,3,cho,朱,U+6731,True,1,朱,"[1181, 915, 1318, 1024]",crops/page_0018/col03_char007.png
page_0018,3,thiên,天,U+5929,True,1,天,"[1181, 1024, 1318, 1134]",crops/page_0018/col03_char008.png
page_0018,3,hạ,下,U+4E0B,True,1,下,"[1181, 1134, 1318, 1243]",crops/page_0018/col03_char009.png
page_0018,3,biết,别,U+522B,True,1,别,"[1181, 1243, 1318, 1353]",crops/page_0018/col03_char010.png
page_0018,3,tôi,碎,U+788E,True,1,碎,"[1181, 1353, 1318, 1462]",crops/page_0018/col03_char011.png
page_0018,3,ước,約,U+7D04,True,1,約,"[1181, 1462, 1318, 1572]",crops/page_0018/col03_char012.png
page_0018,3,ao,㓜,U+34DC,True,1,㓜,"[1181, 1572, 1318, 1681]",crops/page_0018/col03_char013.png
page_0018,3,chịu,召,U+53EC,True,1,召,"[1181, 1681, 1318, 1791]",crops/page_0018/col03_char014.png
page_0018,3,chết,折,U+6298,True,1,折,"[1181, 1791, 1318, 1900]",crops/page_0018/col03_char015.png
page_0018,3,vì,爲,U+7232,True,1,爲,"[1181, 1900, 1318, 2010]",crops/page_0018/col03_char016.png
page_0018,3,Đức,𱐩,U+31429,True,3,防,"[1181, 2010, 1318, 2119]",crops/page_0018/col03_char017.png
page_0018,3,Chúa,主,U+4E3B,True,1,主,"[1181, 2119, 1318, 2229]",crops/page_0018/col03_char018.png
page_0018,3,Giê,京,U+4EAC,True,3,克,"[1181, 2229, 1318, 2338]",crops/page_0018/col03_char019.png
page_0018,3,su,秋,U+79CB,True,1,秋,"[1181, 2338, 1318, 2448]",crops/page_0018/col03_char020.png
page_0018,3,còn,群,U+7FA4,True,1,群,"[1181, 2448, 1318, 2558]",crops/page_0018/col03_char021.png
page_0018,4,dái,曳,U+66F3,True,1,曳,"[982, 35, 1117, 149]",crops/page_0018/col04_char000.png
page_0018,4,những,仍,U+4ECD,True,1,仍,"[982, 149, 1117, 263]",crops/page_0018/col04_char001.png
page_0018,4,bổn,本,U+672C,True,1,本,"[982, 263, 1117, 377]",crops/page_0018/col04_char002.png
page_0018,4,đạo,道,U+9053,True,1,道,"[982, 377, 1117, 491]",crops/page_0018/col04_char003.png
page_0018,4,Rô,粵,U+7CB5,True,3,署,"[982, 491, 1117, 606]",crops/page_0018/col04_char004.png
page_0018,4,ma,𥡗,U+25857,True,3,瑪,"[982, 606, 1117, 720]",crops/page_0018/col04_char005.png
page_0018,4,có,固,U+56FA,True,1,固,"[982, 720, 1117, 834]",crops/page_0018/col04_char006.png
page_0018,4,ngăn,銀,U+9280,True,2,限,"[982, 834, 1117, 948]",crops/page_0018/col04_char007.png
page_0018,4,chăng,庄,U+5E84,True,1,庄,"[982, 948, 1117, 1063]",crops/page_0018/col04_char008.png
page_0018,4,Vậy,㔻,U+353B,True,1,㔻,"[982, 1063, 1117, 1177]",crops/page_0018/col04_char009.png
page_0018,4,xin,嗔,U+55D4,True,1,嗔,"[982, 1177, 1117, 1291]",crops/page_0018/col04_char010.png
page_0018,4,chớ,渚,U+6E1A,True,1,渚,"[982, 1291, 1117, 1405]",crops/page_0018/col04_char011.png
page_0018,4,thương,傷,U+50B7,True,1,傷,"[982, 1405, 1117, 1519]",crops/page_0018/col04_char012.png
page_0018,4,làm,𫜵,U+2B735,True,3,𡖋,"[982, 1519, 1117, 1634]",crops/page_0018/col04_char013.png
page_0018,4,chi,之,U+4E4B,True,3,文,"[982, 1634, 1117, 1748]",crops/page_0018/col04_char014.png
page_0018,4,kẻo,矯,U+77EF,True,1,矯,"[982, 1748, 1117, 1862]",crops/page_0018/col04_char015.png
page_0018,4,làm,𣩂,U+23A42,True,3,白,"[982, 1862, 1117, 1976]",crops/page_0018/col04_char016.png
page_0018,4,hại,害,U+5BB3,True,1,害,"[982, 1976, 1117, 2091]",crops/page_0018/col04_char017.png
page_0018,4,tôi,碎,U+788E,True,1,碎,"[982, 2091, 1117, 2205]",crops/page_0018/col04_char018.png
page_0018,4,hãy,矣,U+77E3,True,1,矣,"[982, 2205, 1117, 2319]",crops/page_0018/col04_char019.png
page_0018,4,cho,朱,U+6731,True,1,朱,"[982, 2319, 1117, 2433]",crops/page_0018/col04_char020.png
page_0018,4,sư,獅,U+7345,True,1,獅,"[982, 2433, 1117, 2548]",crops/page_0018/col04_char021.png
page_0018,5,tử,于,U+4E8E,True,2,寸,"[797, 42, 926, 150]",crops/page_0018/col05_char000.png
page_0018,5,xay,椶,U+6936,True,3,俊,"[797, 150, 926, 259]",crops/page_0018/col05_char001.png
page_0018,5,mình,𠇮,U+201EE,True,3,𠇭,"[797, 259, 926, 367]",crops/page_0018/col05_char002.png
page_0018,5,tôi,碎,U+788E,True,1,碎,"[797, 367, 926, 476]",crops/page_0018/col05_char003.png
page_0018,5,ra,威,U+5A01,True,3,罡,"[797, 476, 926, 584]",crops/page_0018/col05_char004.png
page_0018,5,cho,朱,U+6731,True,1,朱,"[797, 584, 926, 693]",crops/page_0018/col05_char005.png
page_0018,5,được,時,U+6642,True,1,時,"[797, 693, 926, 801]",crops/page_0018/col05_char006.png
page_0018,5,đến,旦,U+65E6,True,1,旦,"[797, 801, 926, 910]",crops/page_0018/col05_char007.png
page_0018,5,cùng,其,U+5176,True,2,兵,"[797, 910, 926, 1019]",crops/page_0018/col05_char008.png
page_0018,5,Đức,徳,U+5FB3,True,1,徳,"[797, 1019, 926, 1127]",crops/page_0018/col05_char009.png
page_0018,5,Chúa,主,U+4E3B,True,1,主,"[797, 1127, 926, 1236]",crops/page_0018/col05_char010.png
page_0018,5,Giê,支,U+652F,True,3,立,"[797, 1236, 926, 1344]",crops/page_0018/col05_char011.png
page_0018,5,su,秋,U+79CB,True,1,秋,"[797, 1344, 926, 1453]",crops/page_0018/col05_char012.png
page_0018,5,mà,麻,U+9EBB,True,1,麻,"[797, 1453, 926, 1561]",crops/page_0018/col05_char013.png
page_0018,5,chớ,陼,U+967C,True,1,陼,"[797, 1561, 926, 1670]",crops/page_0018/col05_char014.png
page_0018,5,Tôi,碎,U+788E,True,1,碎,"[797, 1670, 926, 1779]",crops/page_0018/col05_char015.png
page_0018,5,như,如,U+5982,True,1,如,"[797, 1779, 926, 1887]",crops/page_0018/col05_char016.png
page_0018,5,hạt,喝,U+559D,True,3,乾,"[797, 1887, 926, 1996]",crops/page_0018/col05_char017.png
page_0018,5,gạo,檰,U+6AB0,True,3,去,"[797, 1996, 926, 2104]",crops/page_0018/col05_char018.png
page_0018,5,thì,寺,U+5BFA,True,1,寺,"[797, 2104, 926, 2213]",crops/page_0018/col05_char019.png
page_0018,5,muốn,满,U+6EE1,True,3,隄,"[797, 2213, 926, 2321]",crops/page_0018/col05_char020.png
page_0018,5,cho,朱,U+6731,True,1,朱,"[797, 2321, 926, 2430]",crops/page_0018/col05_char021.png
page_0018,5,sư,摅,U+6445,True,3,原,"[797, 2430, 926, 2539]",crops/page_0018/col05_char022.png
page_0018,6,tử,于,U+4E8E,True,2,十,"[590, 35, 732, 149]",crops/page_0018/col06_char000.png
page_0018,6,xay,𣙺,U+2367A,True,3,俊,"[590, 149, 732, 263]",crops/page_0018/col06_char001.png
page_0018,6,ra,囉,U+56C9,True,3,罡,"[590, 263, 732, 377]",crops/page_0018/col06_char002.png
page_0018,6,như,如,U+5982,True,1,如,"[590, 377, 732, 491]",crops/page_0018/col06_char003.png
page_0018,6,đâm,󰝡,U+F0761,True,3,兔,"[590, 491, 732, 606]",crops/page_0018/col06_char004.png
page_0018,6,hạt,紇,U+7D07,True,1,紇,"[590, 606, 732, 720]",crops/page_0018/col06_char005.png
page_0018,6,gạo,槔,U+69D4,True,3,秩,"[590, 720, 732, 834]",crops/page_0018/col06_char006.png
page_0018,6,mà,麻,U+9EBB,True,1,麻,"[590, 834, 732, 948]",crops/page_0018/col06_char007.png
page_0018,6,làm,𫜵,U+2B735,True,3,白,"[590, 948, 732, 1063]",crops/page_0018/col06_char008.png
page_0018,6,bột,勃,U+52C3,True,1,勃,"[590, 1063, 732, 1177]",crops/page_0018/col06_char009.png
page_0018,6,cho,朱,U+6731,True,1,朱,"[590, 1177, 732, 1291]",crops/page_0018/col06_char010.png
page_0018,6,nên,年,U+5E74,True,1,年,"[590, 1291, 732, 1405]",crops/page_0018/col06_char011.png
page_0018,6,bánh,迸,U+8FF8,True,1,迸,"[590, 1405, 732, 1519]",crops/page_0018/col06_char012.png
page_0018,6,tốt,𬙼,U+2C67C,True,3,寧,"[590, 1519, 732, 1634]",crops/page_0018/col06_char013.png
page_0018,6,trước,墟,U+589F,True,3,黤,"[590, 1634, 732, 1748]",crops/page_0018/col06_char014.png
page_0018,6,mặt,楓,U+6953,True,3,栖,"[590, 1748, 732, 1862]",crops/page_0018/col06_char015.png
page_0018,6,Đức,徳,U+5FB3,True,1,徳,"[590, 1862, 732, 1976]",crops/page_0018/col06_char016.png
page_0018,6,Chúa,主,U+4E3B,True,2,王,"[590, 1976, 732, 2091]",crops/page_0018/col06_char017.png
page_0018,6,Giê,支,U+652F,True,1,支,"[590, 2091, 732, 2205]",crops/page_0018/col06_char018.png
page_0018,6,su,秋,U+79CB,True,2,耿,"[590, 2205, 732, 2319]",crops/page_0018/col06_char019.png
page_0018,6,Lẽ,理,U+7406,True,1,理,"[590, 2319, 732, 2433]",crops/page_0018/col06_char020.png
page_0018,6,thì,時,U+6642,True,1,時,"[590, 2433, 732, 2548]",crops/page_0018/col06_char021.png
page_0018,7,bổn,本,U+672C,True,1,本,"[396, 35, 527, 149]",crops/page_0018/col07_char000.png
page_0018,7,đạo,道,U+9053,True,1,道,"[396, 149, 527, 263]",crops/page_0018/col07_char001.png
page_0018,7,giục,慾,U+617E,True,3,迎,"[396, 263, 527, 377]",crops/page_0018/col07_char002.png
page_0018,7,nó,怒,U+6012,True,3,如,"[396, 377, 527, 491]",crops/page_0018/col07_char003.png
page_0018,7,chôn,撙,U+6499,True,3,摩,"[396, 491, 527, 605]",crops/page_0018/col07_char004.png
page_0018,7,tôi,碎,U+788E,True,1,碎,"[396, 605, 527, 719]",crops/page_0018/col07_char005.png
page_0018,7,trong,趐,U+8D90,True,3,趣,"[396, 719, 527, 833]",crops/page_0018/col07_char006.png
page_0018,7,ruột,𦢄,U+26884,True,3,胖,"[396, 833, 527, 948]",crops/page_0018/col07_char007.png
page_0018,7,thì,寺,U+5BFA,True,1,寺,"[396, 948, 527, 1062]",crops/page_0018/col07_char008.png
page_0018,7,mới,󰋇,U+F02C7,True,3,首,"[396, 1062, 527, 1176]",crops/page_0018/col07_char009.png
page_0018,7,nên,年,U+5E74,True,1,年,"[396, 1176, 527, 1290]",crops/page_0018/col07_char010.png
page_0018,7,đầy,安,U+5B89,True,3,兹,"[396, 1290, 527, 1404]",crops/page_0018/col07_char011.png
page_0018,7,tớ,四,U+56DB,True,1,四,"[396, 1404, 527, 1518]",crops/page_0018/col07_char012.png
page_0018,7,thật,實,U+5BE6,True,3,増,"[396, 1518, 527, 1632]",crops/page_0018/col07_char013.png
page_0018,7,Đức,徳,U+5FB3,True,1,徳,"[396, 1632, 527, 1747]",crops/page_0018/col07_char014.png
page_0018,7,Chúa,主,U+4E3B,True,1,主,"[396, 1747, 527, 1861]",crops/page_0018/col07_char015.png
page_0018,7,Giê,吿,U+543F,True,3,吉,"[396, 1861, 527, 1975]",crops/page_0018/col07_char016.png
page_0018,7,su,秋,U+79CB,True,1,秋,"[396, 1975, 527, 2089]",crops/page_0018/col07_char017.png
page_0018,7,Từ,自,U+81EA,True,1,自,"[396, 2089, 527, 2203]",crops/page_0018/col07_char018.png
page_0018,7,ngày,時,U+6642,True,1,時,"[396, 2203, 527, 2317]",crops/page_0018/col07_char019.png
page_0018,7,bắt,扒,U+6252,True,1,扒,"[396, 2317, 527, 2431]",crops/page_0018/col07_char020.png
page_0018,7,tôi,𪝬,U+2A76C,True,3,婦,"[396, 2431, 527, 2546]",crops/page_0018/col07_char021.png
page_0018,8,cho,朱,U+6731,True,1,朱,"[217, 33, 332, 142]",crops/page_0018/col08_char000.png
page_0018,8,đến,旦,U+65E6,True,1,旦,"[217, 142, 332, 252]",crops/page_0018/col08_char001.png
page_0018,8,rày,慶,U+6176,True,3,罽,"[217, 252, 332, 362]",crops/page_0018/col08_char002.png
page_0018,8,chẳng,庄,U+5E84,True,1,庄,"[217, 362, 332, 472]",crops/page_0018/col08_char003.png
page_0018,8,còn,羣,U+7FA3,True,1,羣,"[217, 472, 332, 582]",crops/page_0018/col08_char004.png
page_0018,8,ước,約,U+7D04,True,1,約,"[217, 582, 332, 692]",crops/page_0018/col08_char005.png
